,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124
3'-Hydroxyacetophenone,-0.743499729,-0.738132422,-0.740470614,-0.730205804,-0.745317770, 0.864991161,-0.218319930,-0.743280844,-0.740517580,-0.743074527,-0.061877987, 1.353789935,-0.750887332, 1.286963891,-0.749066610, 1.828499929,-0.751091542,-0.741831566,-0.750062730
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-0.264191355,-0.277952177,-0.274454642,-0.273051767,-0.278030836,-0.274143707,-0.278054403,-0.278008537,-0.275192275,-0.275649578,-0.278025235,-0.272127645,-0.270526571,-0.268693123,-0.270135331,-0.269154140,-0.272840921,-0.277992672,-0.276719058
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-0.3078200393,-0.7132495552,-0.6939995207, 0.2650971583,-0.4411326516,-0.6261359224,-0.5773106116,-0.3969355433,-0.3757470015,-0.6971957340,-0.6525562239,-0.5404950629,-0.2830578671,-0.2146607255,-0.3842109295,-0.2002941326,-0.4023612788,-0.1107697894,-0.5470988982
4-(Methoxycarbonyl)phenol, 0.463742125,-1.104472675, 0.813485621,-1.061593055,-1.106001917, 0.844045670, 0.765479017,-0.407486747, 1.555548535, 2.000761025, 1.436275661, 1.098027367, 1.727957255, 0.909606008, 1.090909267,-0.002102923, 0.639300046,-0.306253518, 0.260874042
"4-(tert-Butylamino)-6-ethylamino-5H-1,3,5-triazin-2-one",-0.27263189,-0.27159714,-0.27204791,-0.27006899,-0.27298239,-0.27271381,-0.27339743,-0.27258969,-0.27205697,-0.27254992,-0.27288376,-0.27318801,-0.27405613,-0.27445658,-0.27370512, 3.40380014,-0.27409550, 3.95409832,-0.27389716
4-(Trimethylsilyoxy)-3-penten-2-one, 0.225498452, 0.817295769, 0.050432217, 1.195179728, 0.328195990, 0.161799414,-0.209386677, 0.226849864, 0.433068727, 0.918307512, 0.079020670, 0.130127173,-0.071546555,-0.073002884, 0.041941694,-0.112121001,-0.181070111, 0.636951017, 0.401606710
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-0.16262847,-0.16261802,-0.16262257,-0.16260258,-0.16263201,-0.16262930,-0.11258679,-0.16262805,-0.16262266,-0.16262764,-0.16263102,-0.14895210,-0.16264286,-0.16264691,-0.14241909,-0.16263107,-0.16264326,-0.16011790,-0.16264125
4-Cumylphenol, 0.75863001, 1.13036502, 0.79027986, 1.25544409, 0.55854717, 0.50494538, 0.49031988, 0.49229765, 0.59864064, 0.46597494, 0.44078371, 0.59804936, 0.32429335, 0.18350584, 0.38893393, 0.94336592, 0.31131149, 1.03451304, 0.46641058
"4-Fluoroaniline, N-trimethylsilyl-", 0.541053681, 0.370336699, 0.568106849, 1.032872094,-0.089231116, 0.061525324, 0.688134408,-0.357914152,-0.349416356,-0.065558303,-0.501702296,-0.351525221,-0.380947547,-0.336975041, 0.046208934,-0.177588737,-0.327313860,-0.262586515,-0.392255893
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,-0.66300267,-0.34864302,-0.71832702,-0.71576647,-0.71953614,-0.71918863, 0.21969693,-0.71902803,-0.71833874,-0.52426900,-0.71940852,-0.71980220,-0.72092546,-0.72144361,-0.72047129,-0.71941517,-0.72097640,-0.71866651,-0.72071977
4-Hydroxybenzaldehyde,-0.608331411,-0.521112097,-0.610489086,-0.486353221,-0.500109848,-0.577397408,-0.599388340,-0.572283943,-0.484309175,-0.526898572,-0.441312301,-0.505617558,-0.459024895,-0.494291833,-0.498666377,-0.459455398,-0.545779880,-0.514733631,-0.553889447
4-Hydroxybenzeneacetic acid,-0.75227709, 0.34099979,-0.53192892,-0.29393014, 0.11751041,-0.21022585,-0.61200515,-0.42670468, 0.28986963,-0.57122825,-0.60860266,-0.50751022,-0.19784322,-0.45592650,-0.43042308,-0.52633163,-0.69643750,-0.55797029,-0.57358656
4-Hydroxybenzoic acid,-0.46205081,-0.47280836,-0.46251676,-0.46559726,-0.47306553,-0.44883162,-0.47314258,-0.46554172,-0.44830736,-0.45775677,-0.45140271,-0.45935102,-0.45502410,-0.45461715,-0.45448794,-0.45784303,-0.46191180,-0.45676855,-0.47323536
4-Hydroxybutanoic acid,-0.806751334, 0.274709686,-0.801145807, 0.260719301, 1.561026424,-0.807537685,-0.446875460,-0.806346277,-0.032829665,-0.805964478,-0.139001036,-0.812089443,-0.287219538,-0.456392664,-0.817053122,-0.228581039,-0.600504500,-0.803664316, 1.010148482
4-Hydroxyphenyllactic acid,-0.32165791,-0.03912386, 0.45733495,-1.20794034, 0.23266693,-1.23253707,-0.11950976, 0.22394602, 1.88823454,-0.20642711, 0.35125458,-0.51311581, 0.58775971, 0.31340694,-0.37634063, 0.47185944,-0.64590851, 0.01265174, 0.67373134
4-Methoxyphenol,-0.013068190, 0.084706547, 0.460786121, 0.427589543,-0.325753782,-0.007634489, 0.335309308,-0.661707562,-0.382674120,-0.433670083,-0.121645234,-0.596411636,-0.421826005,-0.447671771,-0.366772504,-0.249627835,-0.516705442,-0.279866616,-0.491664155
"4-Methylethcathinone, N-acetyl-",-0.30481454,-0.30248915,-0.30350218,-0.29905493,-0.30560221,-0.30499864,-0.30653494,-0.30471971,-0.30352252,-0.30463032,-0.30538056,-0.30606430,-0.30801523,-0.30891517,-0.30722640,-0.30539210,-0.30810371,-0.30409181,-0.30765797
4-Methylvaleric acid, 0.176460369, 0.331654164, 0.335854516, 0.728283198,-0.233217449, 0.041787833, 0.170515935,-0.387304169, 0.171587090, 0.667807603, 0.338046941,-0.340119542, 0.044248231, 0.054696649, 0.122380322, 0.354635297,-0.095977308, 0.148209797, 0.017808294
4-Pyridinol,-0.296714280,-0.474656494,-0.482491657,-0.297383224,-0.515470880,-0.448032484,-0.404110928,-0.519394131,-0.349601870,-0.318506117,-0.313145848,-0.443195754,-0.225097376,-0.487913561,-0.409784851,-0.371498867,-0.582083383,-0.454568198,-0.507525892
"4,4,5,8-Tetramethyl-chroman-2-one",-0.25796900,-0.25527742,-0.25644997,-0.25130239,-0.25888071,-0.25818209,-0.25996032,-0.25785924,-0.25647352,-0.25775577, 1.69673308, 0.94961686,-0.26167372,-0.26271537,-0.26076067,-0.25863751, 5.65855263,-0.25713245,-0.26126020
5-(2-Aminopropyl)-2-methylphenol,-0.330664947,-0.330659049,-0.330661618,-0.330650338,-0.330666945,-0.330665414,-0.330669310,-0.330664706,-0.330200421,-0.330664480,-0.330666382,-0.330668117,-0.330169026,-0.330675348,-0.330671064,-0.330666412,-0.330673289,-0.330663114,-0.330672159
5-Aminovaleric acid, 1.31624380, 0.20955911,-0.29800114, 0.85266422, 0.06955077,-0.30789979,-0.31806191,-0.30605474, 3.66291887, 9.19316663, 2.34397264, 1.49246142, 2.19889083, 0.64929752, 2.64346029, 1.88043795,-0.32843876,-0.30190138,-0.32549037
"5-Androsten-17alpha-methyl-3beta,17beta-diol",-0.2709799817,-0.1753216345,-0.2709793256, 0.4655201178, 0.0744739449,-0.2619533581,-0.2709808418,-0.2512257834,-0.2709793357,-0.1649182580,-0.1963031946,-0.2651703223,-0.2304578879,-0.2591015264,-0.2709811874,-0.2555625991,-0.2468681535,-0.0367753902,-0.2544319208
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",-0.327694818,-0.347249011,-0.345621243,-0.337591450,-0.341094181,-0.341691390,-0.341902874,-0.343982224,-0.343310311,-0.344023054,-0.341549271,-0.342107949,-0.343539339,-0.340971670,-0.340483839,-0.339694050,-0.344624402,-0.341033172,-0.346851915
5-Ethyluracil,-0.61172429,-0.60883991, 1.23278617,-0.60458016,-0.61270130,-0.61195264,-0.61385824, 1.46551063,-0.61012169, 1.46318772,-0.61242636, 1.35215172,-0.61569437, 0.95941292,-0.61471592, 1.62666632,-0.61580411, 1.64057275, 1.38216499
5-Henicosylresorcinol, 1.290457749, 1.628085130, 2.956578000, 1.595249552, 0.566634170, 2.103036341, 1.901877548,-0.001076719, 0.888569543, 1.113773129, 1.300812831, 0.282336402, 0.811808361, 0.541292055, 0.898669981, 1.431260581, 0.866187174, 1.892983986, 0.846403110
5-Hydroxy-L-tryptophan,-0.39452900,-0.39034856,-0.39216971,-0.38417474,-0.39594502,-0.39485996,-0.39762182,-0.39435851,-0.39220629,-0.39419782,-0.39554654,-0.39677574,-0.26222425,-0.40190084,-0.26193640,-0.39556729,-0.40044204,-0.39322971,-0.39964073
5-Hydroxyquinoline,-0.361778179,-0.362049270,-0.361960708,-0.361306779,-0.362079394,-0.362239700,-0.362167410,-0.362220055,-0.361909405,-0.362109246,-0.362187618,-0.362217564,-0.362220481,-0.362231253,-0.362175733,-0.362210203,-0.362196298,-0.362242221,-0.362274491
5-Hydroxytryptophan, 0.38705865, 0.42794898,-0.05049146, 0.47412716, 0.06376326,-0.02647324,-0.02040379,-0.05169163, 0.12202743, 0.02982227, 0.12111733, 0.23358305,-0.09804043,-0.28008167, 0.00222689, 0.68919388,-0.07623680, 0.33506010,-0.06128233
5-Methyluridine,-0.21678973,-0.21588981,-0.21628184,-0.21456077,-0.21709455,-0.21686098,-0.21745552,-0.21675303,-0.21628972,-0.21671844,-0.21700878,-0.21727338,-0.21802839,-0.21837666,-0.21772311,-0.21701324,-0.21806263,-0.21651003,-0.21789013
"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",-0.315997387,-0.315713247,-0.315837029,-0.315293618,-0.316093633,-0.316019883,-0.316207604,-0.315985800,-0.307133899,-0.315974878,-0.308911955,-0.316150096,-0.309957454,-0.316498445,-0.316292093,-0.316067959,-0.316399292,-0.315909076,-0.316344827
"5,6-Dihydro-5-methyluracil",-0.503454415, 0.184341586,-0.503171572,-0.502213094,-0.503624175, 0.477199338,-0.503825199, 0.360038468,-0.503175957,-0.503414712, 0.836801118, 0.584551718,-0.504144233, 0.526255333,-0.503974223,-0.503578891, 0.162505593,-0.503298651, 0.255852298
"5,6-Dimethyl-4-phenyl-3-cyanopyridine-2(1H)-thione", 1.627874469,-0.508768313,-0.508813001,-0.508616819,-0.508905640, 1.673420046, 3.752010920,-0.508866710,-0.508813899,-0.508862767,-0.114655734,-0.508926024,-0.198386281, 1.128443478, 0.799994300,-0.508896371,-0.336707950, 1.567627159, 1.296559761
"5alpha-Pregnane-3,20-dione", 0.31957457, 0.38695861,-0.41642717, 0.53629171, 0.29781701,-0.42012325,-0.42391771,-0.41943432,-0.25350318,-0.41921355,-0.07174370,-0.11584711,-0.42757383,-0.42979656,-0.42562552,-0.42109503,-0.14392831,-0.41788349,-0.42669145
6-Hydroxyflavone-beta-D-glucoside,-0.61931922, 0.10577014, 1.37069670,-0.60299450, 0.75012892, 2.01361498, 0.86633799,-0.61905043, 1.03823484, 0.49724893,-0.62092350,-0.44472942, 1.00014696, 0.60872152, 0.84326304,-0.62095621, 0.51526197, 0.77961722, 1.96811728
6-Hydroxyflavone,-0.454041291,-0.453399699,-0.453679199,-0.452452173,-0.454258615,-0.454092086,-0.454515962,-0.454015126,-0.453684813,-0.453990464,-0.454197459,-0.454386109,-0.454924384,-0.455172683, 1.717768467,-0.454200643,-0.454948795, 4.437374725, 1.234218578
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-0.438731877,-0.438438239,-0.438566159,-0.421588631,-0.438831340,-0.438755125,-0.438949120,-0.438719902,-0.438568728,-0.438708615,-0.438803351,-0.438889690,-0.439136043,-0.439249682,-0.439036434,-0.438804808,-0.439147215,-0.438640614,-0.439090930
"6,7,4'-Trihydroxyisoflavone",-0.48865203,-0.64869259,-0.24727353,-0.14318837,-0.33667030,-0.34117982,-0.25443710,-0.65198168,-0.65021636,-0.65184988,-0.36319983,-0.36015092,-0.65684113,-0.65816814,-0.65567795,-0.30869383,-0.39377876,-0.50271109,-0.37357230
"6,8-Dioxapentadecane",-0.352208265,-0.351858159,-0.352011983,-0.352207466,-0.351840480,-0.351883857,-0.352208504,-0.351756764,-0.351654132,-0.351870974,-0.352208344,-0.352208439,-0.352208710,-0.352208835,-0.351551504,-0.351598784,-0.349477973,-0.351623200,-0.351761194
"7-(Trimethylsilyl)-2,6-bis[(trimethylsilyl)oxy]-7H-purine",-0.13734136,-0.13264152,-0.13734040,-0.13733714,-0.13734193,-0.13734149,-0.13734262,-0.13734129,-0.13734041,-0.13734122,-0.13734177,-0.13734227,-0.13734370,-0.13082583,-0.13734312,-0.13734178,-0.13734377,-0.13734083,-0.13734344
7-(Trimethylsilyl)amino-4-methylcoumarin,-0.026599292, 0.384541568,-0.648367334, 1.681975662, 1.826930417,-0.649409861, 0.905054073, 0.098884836,-0.648381509,-0.649153268, 0.024063778,-0.062453061, 0.267154812, 0.069687941,-0.650961846,-0.649683964,-0.651573027,-0.005556761, 0.008960343
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ", 1.352479061, 1.350475038, 0.155793434, 4.034238929, 0.554877006, 0.089298068, 1.100128174, 0.843567224, 0.555760944, 1.643722938, 0.107988741, 0.130929301, 0.047925635, 0.256260460, 0.086036729, 0.138086504,-0.002629687,-0.014044133,-0.031428271
"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",-0.214135787,-0.694202289,-0.582836055,-0.689162571,-0.698770709,-0.697884973,-0.700139494,-0.575307603,-0.374846829,-0.562237626, 0.001374427,-0.390934121,-0.256708052,-0.542048919,-0.378626613,-0.430056671,-0.702441655,-0.337361345,-0.534620638
"7-Keto-3alpha,12-alpha-dihydroxycholanic acid",-0.26317555,-0.26281896,-0.26297430,-0.26229235,-0.26329633,-0.26320378,-0.26343936,-0.26316101,-0.26297742,-0.26314730,-0.26326234,-0.26336719,-0.26366635,-0.26380435,-0.26354539,-0.26326411,-0.26367992,-0.26306472,-0.26361157
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",-0.87639036,-0.16906358,-0.11470736, 0.02297474,-1.11573405,-0.21071390,-0.20485255,-0.39250964,-0.42222503,-0.17290120,-0.19975909,-1.11656440,-0.61693166,-1.12168723,-0.31075922,-0.48758450,-0.57343794,-0.61247167,-1.11942813
8-Heptadecene,-0.32766565,-0.32706766, 3.34371604,-0.32618452,-0.32786821,-0.32771299,-0.32810806,-0.32764126, 3.66477257,-0.32761828,-0.32781121,-0.32798704,-0.32848873,-0.32872016,-0.32828588,-0.32781417,-0.32851148,-0.32747979,-0.32839686
8-Hydroxy-5-(hydroxymethyl)quinoline,-0.218285980,-0.215363454,-0.216636611,-0.211047370,-0.219275913,-0.218517356,-0.220448159,-0.218166796,-0.216662185,-0.218054456,-0.218997342,-0.219856664,-0.222308568,-0.223439596,-0.221317175,-0.219011845,-0.222419761,-0.217377657,-0.221859567
9-Hexadecenoic acid, 0.402897056, 1.364758349, 1.162458108, 0.919460509, 0.993493218,-0.885513387, 0.329615518,-0.501800361,-0.553945727,-0.181135015,-0.885960605, 0.264066883,-0.553851203, 0.011865004,-0.231142369, 0.069823935,-0.732333399,-0.100298264,-0.541243914
9-Octadecenamide,-0.11720080, 3.48311551,-0.29264015, 4.97291930, 2.56360929,-0.40642743, 1.15943691, 0.31951483,-0.01726780, 1.91875198,-0.40644465,-0.40647546, 0.72068341, 0.60918553,-0.07188630,-0.40644517,-0.23952507,-0.40638656, 0.73847098
9-Octadecenoic acid,-0.66776785, 1.95127203, 0.04600208,-0.64206353, 3.18452765, 0.20631273, 0.31848981,-0.64013719, 0.69186978, 0.58127366, 0.47108961, 0.46119900,-0.02537963, 0.40871179, 0.21708865, 0.65354498, 0.50173846, 0.46351074, 0.99141095
"9,12-Octadecadienoic acid",-0.2805177521,-0.2431744337,-0.3812038826,-0.1225870608,-0.4294705829,-0.4290268327,-0.3350579095,-0.2753488516,-0.4294694746,-0.3360328715,-0.3604335611,-0.4284416134,-0.4294718689,-0.3315530022,-0.4294714485,-0.3231902531,-0.4204899493,-0.3138214648,-0.2804755379
"9(E),11(E)-Conjugated linoleic acid",-0.4220409,-0.4216490,-0.4218197,-0.4210702,-0.4221736,-0.4220719,-0.4223308,-0.4220249,-0.4218231,-0.4220098,-0.4122680,-0.4222515,-0.4225803,-0.4227320,-0.4224474,-0.4221382,-0.4225952,-0.4219191,-0.4225201
"9H-Fluorene, 9-methylene-", 1.66780732, 0.15815319,-0.08601182, 0.58149979,-0.69650246,-0.69650245,-0.69650248,-0.69650245, 2.48186483, 5.28221512, 0.77934891,-0.69650247, 1.24562365, 1.70755720, 1.46854172, 2.07874425, 2.71430334, 1.32686030, 1.09889022
9H-Purin-6-ol,-0.24889685,-0.24876231,-0.24882092,-0.24856363,-0.24894242,-0.24890750,-0.24899638,-0.24889136,-0.24882210, 1.57164825,-0.24892960,-0.24896915,-0.24908202,-0.24913409,-0.24903639,-0.24893026,-0.24908714,-0.24885503,-0.24906135
"9H-Purine, 9-(trimethylsilyl)-2,6,8-tris[(trimethylsilyl)oxy]-",-0.429901767, 1.923469272,-0.429622716,-0.428677093,-0.399693885,-0.256909853,-0.397433757,-0.429881603,-0.429627043,-0.429862596,-0.430022119,-0.430167505,-0.430582333,-0.430773688,-0.430414603,-0.430024573,-0.430601146,-0.429748091,-0.430506369
"Acetamide, 2,2,2-trifluoro-", 2.66298154, 0.61331096, 2.19748497, 2.12460471, 1.85109277, 1.41004201, 1.41933094,-0.19407099,-1.15064337, 1.09769973, 1.43839341, 2.26584159, 0.66321885, 0.32295722, 1.35828602, 1.54292579, 0.79790160, 1.60037614, 1.38926048
"Acetamide, N,N-diethyl-", 0.556965968, 1.032543210, 0.492668236, 1.430841065, 0.579381746, 0.154959538,-0.064392192, 0.308996567, 0.002509634, 0.268503160, 0.180107227, 0.057984803,-0.170756614,-0.274088226,-0.027565969, 0.391692160,-0.121033472, 0.558671568, 0.156558819
"Acetic acid, bis[(trimethylsilyl)oxyl]-", 1.7252634, 2.5309409, 1.0264972, 3.2550717, 1.8696331, 0.6935400, 0.8062292, 1.0699242, 1.1270105, 0.9581559, 0.9628941, 0.9561870, 0.5212239, 0.6516866, 0.8997887, 1.3609019, 0.8753296, 0.9229942, 0.6427437
"Acetin, bis-1,3-trimethylsilyl ether",-0.96719275, 2.08801990, 1.75611029, 2.72970317, 1.60454850, 1.19235297, 0.87910534, 1.35025001, 1.30886799,-0.79229244, 1.12025255, 1.02992463, 1.03064372, 0.56174785,-0.96754816, 1.46120968, 0.84285738, 1.51164373, 1.12246932
Acetoacetic acid,-0.4051858718,-0.4051342241,-0.4051567237,-0.4050579491,-0.4052033661,-0.3957463188,-0.4052240824,-0.3928067631,-0.3964550145,-0.3964872505,-0.3936519231,-0.4052136293,-0.3907173287,-0.4042904912,-0.3941675508,-0.4051986995,-0.3951519134,-0.3948408436,-0.3959009282
"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",-0.38793649,-0.38503357,-0.38629819,-0.38074642, 1.76298143, 4.46320729,-0.39008417,-0.38781811,-0.38632359,-0.38770652,-0.38864309, 1.98508798, 0.64826554, 0.64846673,-0.39094736,-0.38865749,-0.39204256,-0.38703426,-0.39148612
Aceturic acid,-0.4905135252,-0.4897287367,-0.4900706188,-0.4885697347,-0.3377555255,-0.4678448397,-0.4910941370,-0.3146703798,-0.4900774859,-0.4904513538,-0.4693302535,-0.3791207194,-0.4200901294,-0.4202986071,-0.4190707261,-0.3726216418,-0.4138580874,-0.4152931292,-0.3196842743
Aconitic acid,-0.34557378, 5.88658592,-0.34556842,-0.34555026,-0.34557699,-0.34557453,-0.34558080,-0.34557339,-0.34556850,-0.34557302,-0.34557609,-0.34557888,-0.34558684,-0.34559052,-0.34558362,-0.34557613,-0.34558720,-0.34557083, 0.70269605
Adipoyl-L-carnitine, 1.39229936, 3.19083864, 2.58302433,-0.31862808,-0.31862825,-0.31862823, 4.72733391,-0.31862823,-0.31862820,-0.31862822, 1.17091858,-0.31862826, 1.87347867,-0.31862833,-0.16443184,-0.31862824,-0.31862831,-0.31862821,-0.31862830
Albizziin,-0.426039166,-0.423845862,-0.424801344,-0.420606717,-0.426782094,-0.024500827, 0.586660126,-0.160011167,-0.424820536,-0.425865411, 0.110396922, 1.463242909,-0.429058048,-0.265059528,-0.428314025,-0.426583916,-0.429141497, 0.055298724,-0.428721081
Alloxanic acid,-0.41573804,-0.41568053,-0.41570558,-0.41559560,-0.39922042,-0.41574259,-0.41578059,-0.40301203,-0.40576285,-0.40181362,-0.41575204,-0.39447021,-0.41088478,-0.41272882,-0.41579769,-0.41575232,-0.41581938,-0.41572016,-0.41580836
Allylescaline, 1.314554114, 0.586599356, 0.008753622,-0.383578711,-0.026162740, 0.238208376, 2.005243916, 0.680382070, 0.291221718, 8.515622076, 0.673585480,-0.499981380,-0.548935784,-0.098032001,-0.494690431, 0.733453800,-0.312520184, 1.322414829,-0.397441232
alpha-D-Mannopyranose,-0.185107564,-0.185105166,-0.185106667,-0.185101747,-0.185107564,-0.185107564,-0.185107565,-0.185082273,-0.185107564,-0.185107544,-0.185107534,-0.185107564,-0.185107565,-0.185087665,-0.185084115,-0.185107564,-0.185107565,-0.185107564,-0.185107565
"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-",-0.22937296,-0.22924394,-0.22930015,-0.22905341,-0.22941666,-0.22938317,-0.22946841,-0.22936770,-0.07370557,-0.22936274,-0.08037275,-0.13184884,-0.22452138,-0.22960047,-0.22950677,-0.22940500,-0.19109061,-0.22477006,-0.20069546
alpha-Linolenic acid, 0.352249362, 0.595732650, 0.282183965, 0.573888359, 0.758054918, 0.717613631, 0.030875337, 0.369958116, 0.946193525, 0.082900267, 1.254193355, 1.010504687, 0.765805952, 0.308892757, 0.533308093, 0.442658066, 0.169220666, 0.463154040, 0.132986389
alpha-Tocopherol, 0.363149046, 1.131373401,-0.369907481, 1.730659147, 1.231484536,-0.257703663,-0.066969365,-0.183265482,-0.324493939, 0.258433698,-0.254720576,-0.057950728,-0.171451453,-0.197690193,-0.141223632,-0.045960761, 0.031441815,-0.177002204,-0.219948000
Ammeline, 0.1205964737,-0.4781887873,-0.4782282610, 0.7228920185, 0.3815220734, 0.1648825697, 0.3329917676, 0.0785533199, 0.1175150703,-0.4782722208,-0.1433078380,-0.0368921008,-0.4784041179,-0.1075198444,-0.4783733802,-0.0968365113,-0.2097988889,-0.4782512369,-0.0861182576
"androst1-2,4,6,16-tetraene-3,6,17-triol",-0.22291322,-0.22289782,-0.22094148,-0.22287508,-0.22291844,-0.22291444,-0.22144145,-0.22291260,-0.22290467,-0.22291200,-0.22291697,-0.22292150,-0.22293442,-0.22294038,-0.22292919,-0.22291705,-0.22293500,-0.22290844,-0.22293205
Arabinaric acid,-0.4301861690,-0.4272889905, 0.9324287286,-0.0124989902,-0.4311675159,-0.4304155377,-0.4323295947,-0.4300680186,-0.4285764568,-0.4299566525,-0.4308913611,-0.4317432298,-0.4341738681,-0.4352950871,-0.4331910740,-0.4309057388,-0.4342840972,-0.4292857237,-0.4337287621
"Arabinofuranose, 1,2,3,5-tetrakis-O-",-0.51016954,-0.52288771,-0.40072034,-0.47818307,-0.52029855,-0.39535825,-0.45570677,-0.37821814,-0.33833217,-0.45661139,-0.43894450,-0.42447575,-0.46830935,-0.45794031,-0.44009284,-0.43095587,-0.42930621,-0.40684684,-0.48349812
"Arabinonic acid, 2,3,5-tris-O-(trimethylsilyl)-, gamma-lactone",-0.24382702,-0.22337641,-0.23228543,-0.19317427,-0.25075416,-0.24544609,-0.25895704,-0.24299302,-0.23246438,-0.24220691,-0.24880484,-0.25481801, 3.13803384,-0.27988987,-0.26503806, 2.16415010, 2.61229700,-0.23747096,-0.26883349
Arachidonic acid,-0.251651498,-0.251626950,-0.251687971,-0.251595034,-0.251685518,-0.251653652,-0.251682409,-0.251344186,-0.251631049,-0.251419332,-0.251910928,-0.251661796,-0.251826309,-0.251853309,-0.251663243,-0.251627429,-0.251698189,-0.251637577,-0.251911544
Arsenous acid,-0.55819943,-0.55699235,-0.55751819,-0.55520969,-0.55860829,-0.08910558,-0.55909246,-0.55815020,-0.55752876, 2.52395847,-0.55849324,-0.09865592, 1.71137726,-0.56032801, 1.66918405,-0.55849923, 0.34541020,-0.55782426,-0.55967541
Aspartic acid, 0.62781783, 0.22883590,-0.03372381,-0.39438213,-0.18158436, 0.55000969, 0.51496447, 1.13772212, 1.13241771,-0.41759136, 0.60147205,-0.42356072,-0.43168205, 0.29469158, 0.66203379,-0.42076247,-0.43205035, 0.10489613,-0.43019485
Atrazine desethyl,-0.52027896,-0.58059590,-0.49793572,-0.53269692,-0.58059665,-0.43414130,-0.55731818, 2.73083176, 1.80765069, 1.50897425,-0.37042535, 1.81216799,-0.03119132,-0.28252402, 0.09889244,-0.33191711,-0.35930983, 0.93564396, 0.41528057
Azatadine, 1.343487868, 1.245107920, 0.312698910, 0.144485459, 0.252987841, 0.630356014, 0.448234200, 0.526358571, 0.684135593, 0.162634072,-0.199867791, 0.577414838, 0.514127008, 0.445787519,-0.065517790, 0.856739086, 0.247635089, 0.215813446, 0.277838742
"Azetidine, 1-acetyl-2-methyl-",-0.20511022,-0.14984073,-0.19811926,-0.19780704,-0.19857685,-0.20511080,-0.20511563,-0.19872532,-0.20510616,-0.20013285,-0.20511200,-0.20511415,-0.20512028,-0.19690791,-0.19129134,-0.19936063,-0.20512056,-0.20368138,-0.19715067
"Aziridine, 1-(2-buten-2-yl)-", 3.62663066, 0.14263611,-0.50781185, 1.31906906, 0.65703578, 1.74178744,-0.50942499, 0.62447572,-0.50782267,-0.50841192, 0.71433107,-0.50917466, 2.72298528, 2.94112680, 1.78554074,-0.50881711,-0.51025942,-0.50812548,-0.51002234
"Benzaldehyde, 2,5-dimethyl-",-0.52491474,-0.52490185,-0.52491460,-0.52490084,-0.52487051,-0.52480502,-0.52488031,-0.52487514,-0.52491460,-0.52483064,-0.52482992,-0.52491487,-0.52489642,-0.52490164,-0.52490009,-0.52482887,-0.52491510,-0.52485859,-0.52491505
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",-0.4457876,-0.4348066, 1.0162735,-0.4185896,-0.4495071,-0.4466569,-0.4539116,-0.4453397,-0.4396864,-0.4449176, 1.3624587,-0.4516892,-0.4609018, 3.4475805, 2.3099296,-0.4485149, 3.0322847,-0.4423747, 2.7626156
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-", 1.74247780, 1.76938162,-0.27756620, 2.48274478, 1.18726895,-0.96222166, 2.53572240, 0.41028794, 1.18013389, 1.15764618,-0.28524619,-0.45819233,-0.19485394, 0.21722092, 1.48817244,-0.67211038, 0.31793399,-0.82175373,-0.92998139
"Benzene, 1,3-bis(1,1-dimethylethyl)-",-0.20523921,-0.30129820,-0.06577148,-0.13250873,-0.36508362,-0.29904321,-0.17956953,-0.38905459,-0.29892128,-0.12443898,-0.35233195,-0.39355273,-0.28518305,-0.30287382,-0.28739622,-0.26942889,-0.32045473,-0.41126815,-0.32930425
"Benzene, 3-cyclohexen-1-yl-", 0.43583675,-0.80155855, 2.37268631, 3.29160106, 0.50876464,-0.80227160,-0.80270813, 0.44117007, 0.37112549,-0.80216695, 2.18726964,-0.60186608, 1.77299716, 1.74451467, 0.52392827, 0.68698170, 1.42093072,-0.80201393, 0.70478789
