Gene,ctx_direction,Metabolite,cpx_direction,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR,edge_direction
ENSMUSG00000004895-C,1.0,Guanosine,-1.0,,,0,1.0,0.0,3,,,0,1.0,0.0,6,True,+,0.0,-1.0
ENSMUSG00000004895-C,1.0,L-Glutamic acid,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000004945-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000004945-C,1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,-1.0
ENSMUSG00000004945-C,1.0,6-Nitroveratryl alcohol,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000004945-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000004945-C,1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000004952-C,-1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000004952-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,1.0
ENSMUSG00000004952-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000004952-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000005089-C,-1.0,"2(5H)-Furanone, 4-(hydroxymethyl)",1.0,,,0,-1.0,0.0,3,-0.5,0.6666666666666666,3,-0.9523809523809524,0.0002604000243872,8,True,-,0.0117742766453861,-1.0
ENSMUSG00000005089-C,-1.0,2-Butenedioic acid,,,,0,-1.0,0.0,3,-1.0,0.0,3,-0.9910312089651148,1.4561252916129403e-05,7,True,-,0.0006667659597398,
ENSMUSG00000005089-C,-1.0,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000005089-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000005089-C,-1.0,Adipoyl-L-carnitine,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000005089-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000005089-C,-1.0,L-Glutamic acid,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000005089-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000005699-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000005699-C,1.0,6-Nitroveratryl alcohol,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000005699-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000005699-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000005699-C,1.0,N-Ethylamphetamine,1.0,,,0,,,0,-1.0,0.0,3,-0.9549937104572924,0.0008055353363017,7,True,-,0.035515166358216,1.0
ENSMUSG00000005699-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000005699-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000005871-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000005871-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000005871-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,1.0
ENSMUSG00000005871-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000005871-C,-1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000005871-C,-1.0,Trimethylolpropane,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000006095-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006095-C,1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000006095-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000006095-C,1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006095-C,1.0,alpha-Hydroxyisobutyric acid,1.0,,,0,,,0,-1.0,0.0,3,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,1.0
ENSMUSG00000006095-C,1.0,Ethanolamine,,,,0,-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.9271050693011064,0.0009161801973082,8,True,-,0.0400169237811227,
ENSMUSG00000006095-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000006095-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000006241-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000006241-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000006241-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000006241-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006241-C,-1.0,L-Glutamic acid,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000006241-C,-1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000006241-C,-1.0,Trimethylolpropane,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000006241-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006307-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006307-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006307-C,-1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000006307-C,-1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000006307-C,-1.0,Lupinine,,,,0,,,0,1.0,0.0,3,1.0,0.0,4,True,+,0.0,
ENSMUSG00000006307-C,-1.0,L-Valine,-1.0,,,0,1.0,0.0,3,0.5,0.6666666666666666,3,0.9221722216732094,0.0011108173578061,8,True,+,0.0481369595003417,1.0
ENSMUSG00000006307-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006333-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000006333-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006333-C,1.0,Luciferin,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000006333-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000006333-C,1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006998-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000006998-C,1.0,2-Ethyl-1-butanol,-1.0,,,0,,,0,1.0,0.0,3,1.0,1.4042654220543602e-24,5,True,+,6.447514612070602e-23,-1.0
ENSMUSG00000006998-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006998-C,1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000006998-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000006998-C,1.0,Supraene,1.0,,,0,,,0,,,0,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,1.0
ENSMUSG00000006998-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000007038-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000007038-C,1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000007038-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000007038-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000007038-C,1.0,Nonanoic acid,1.0,,,0,1.0,0.0,3,,,0,1.0,0.0,7,True,+,0.0,1.0
ENSMUSG00000007080-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000007080-C,1.0,Adipoyl-L-carnitine,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000007080-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000007080-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000007080-C,1.0,L-Glutamic acid,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000007080-C,1.0,L-Threonine,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000007080-C,1.0,Lupinine,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000007080-C,1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000007610-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000007610-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000007610-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000007610-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000009145-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000009145-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000009145-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000009145-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,1.0
ENSMUSG00000009145-C,-1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000009863-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000009863-C,1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000009863-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000009863-C,1.0,6-Nitroveratryl alcohol,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000009863-C,1.0,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000009863-C,1.0,N-Ethylamphetamine,1.0,,,0,,,0,-0.5,0.6666666666666666,3,-0.9549937104572924,0.0008055353363017,7,True,-,0.035515166358216,1.0
ENSMUSG00000009863-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000009863-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000011960-C,-1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000011960-C,-1.0,1-Octadecanol,1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,-1.0
ENSMUSG00000011960-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000011960-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,1.0
ENSMUSG00000011960-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000011960-C,-1.0,L-Pyroglutamic acid,,,,0,,,0,,,0,1.0,1.4042654220543602e-24,5,True,+,6.447514612070602e-23,
ENSMUSG00000011960-C,-1.0,L-Serine,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000011960-C,-1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000011960-C,-1.0,Octadecanoic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000014158-C,1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000014158-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000014158-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000014763-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000014763-C,-1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000014763-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000014763-C,-1.0,L-Valine,-1.0,,,0,0.5,0.6666666666666666,3,1.0,0.0,3,0.9221722216732094,0.0011108173578061,8,True,+,0.0481369595003417,1.0
ENSMUSG00000014763-C,-1.0,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",1.0,,,0,,,0,0.8660254037844387,0.3333333333333332,3,0.9549937104572924,0.0008055353363017,7,True,+,0.035515166358216,-1.0
ENSMUSG00000014763-C,-1.0,Synephrine,,,,0,0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666666,3,0.9461247469114746,0.0003753118737904,8,True,+,0.0168361368107181,
ENSMUSG00000014763-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000014776-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000014776-C,1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000014776-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000014776-C,1.0,6-Nitroveratryl alcohol,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000014776-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000014776-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000014776-C,1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000015149-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000015149-C,1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000015149-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000015149-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000015149-C,1.0,Octadecanoic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000015149-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000015568-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000015568-C,-1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000015568-C,-1.0,"3,3-Dimethylacrylic acid",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000015568-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000015568-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000015568-C,-1.0,L-Threonine,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000015568-C,-1.0,Sarcosine,,,,0,,,0,,,0,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,
ENSMUSG00000015568-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000015837-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000015837-C,1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000015837-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000015837-C,1.0,6-Nitroveratryl alcohol,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000015837-C,1.0,Luciferin,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000015837-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000015981-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000015981-C,1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000015981-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000015981-C,1.0,Luciferin,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000015981-C,1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,1.0
ENSMUSG00000016477-C,1.0,"(2,5-Dimethoxyphenyl)acetone",1.0,,,0,-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.9221722216732094,0.0011108173578061,8,True,-,0.0481369595003417,1.0
ENSMUSG00000016477-C,1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016477-C,1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016477-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000016477-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000016477-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000016477-C,1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000016510-C,1.0,"4,5-Dihydro-1H-pyrazole",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016510-C,1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000016510-C,1.0,Diclofenac,,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000016510-C,1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016510-C,1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000016833-C,-1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000016833-C,-1.0,2-Decanol,1.0,,,0,-1.0,0.0,3,,,0,-0.9549937104572924,0.0008055353363017,7,True,-,0.035515166358216,-1.0
ENSMUSG00000016833-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,1.0
ENSMUSG00000016833-C,-1.0,Heptylamine,1.0,,,0,-1.0,0.0,3,-1.0,0.0,3,-1.0,0.0,6,True,-,0.0,-1.0
ENSMUSG00000016833-C,-1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016833-C,-1.0,Monocaproin,1.0,,,0,,,0,,,0,-1.0,1.4042654220543602e-24,5,True,-,6.447514612070602e-23,-1.0
ENSMUSG00000016833-C,-1.0,Octadecanoic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000016833-C,-1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016933-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000016933-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016933-C,-1.0,2-Cyanobenzaldehyde,,,,0,,,0,-1.0,0.0,3,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000016933-C,-1.0,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,-1.0
ENSMUSG00000016933-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000016933-C,-1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000016933-C,-1.0,Octanoic acid,1.0,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,-1.0
ENSMUSG00000016984-C,-1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016984-C,-1.0,"2-Butene-1,4-diol",,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016984-C,-1.0,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,,0,,,0,1.0,0.0,3,1.0,0.0,4,True,+,0.0,
ENSMUSG00000016984-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,1.0
ENSMUSG00000016984-C,-1.0,Adipoyl-L-carnitine,,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,
ENSMUSG00000016984-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016984-C,-1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000016984-C,-1.0,Tyr-Val,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000017491-C,1.0,1-Octadecanol,1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,1.0
ENSMUSG00000017491-C,1.0,Chlorobenzilate ,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000017491-C,1.0,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0,
ENSMUSG00000017491-C,1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000017550-C,-1.0,"1-Heptanol, 2-propyl-",,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0,
ENSMUSG00000017550-C,-1.0,1-Octadecanol,1.0,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0,-1.0
ENSMUSG00000017550-C,-1.0,5-Nitroso-8-quinolinol,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000017550-C,-1.0,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",-1.0,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,1.0
ENSMUSG00000017550-C,-1.0,Benzeneacetic acid,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000017550-C,-1.0,L-Threonine,,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0,
ENSMUSG00000017550-C,-1.0,Sulindac,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000017550-C,-1.0,Tyr-Val,,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
ENSMUSG00000017716-C,1.0,"1,2-Bis(trimethylsiloxy)cyclohexene",,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0,
