ID,Type,Median Value (DSS),Median Value (LPS),Median Value (VECPAC),Mean Value (DSS),Mean Value (LPS),Mean Value (VECPAC),Comparison p-value (DSS),Comparison p-value (LPS),Comparison p-value (VECPAC),Median Log2 Fold Change (DSS),Median Log2 Fold Change (LPS),Median Log2 Fold Change (VECPAC),Mean Log2 Fold Change (DSS),Mean Log2 Fold Change (LPS),Mean Log2 Fold Change (VECPAC),Mean Log2 Fold Change Direction (DSS),Mean Log2 Fold Change Direction (LPS),Mean Log2 Fold Change Direction (VECPAC),Mean Log2 Fold Changes Consistent,Combined Comparison p-value,Corrected Comparison p-value
ENSMUSG00000029461-C,gene_C,8.973943024528378,9.010061605967303,8.79817105423986,8.991210236411133,8.995568151853096,8.84622212667019,0.36363636363636365,0.43512043512043513,0.12920412920412921,nan,nan,nan,-0.014524355720170348,-0.013562600394188476,-0.044254877771185495,-1.0,-1.0,-1.0,True,0.25465354737140183,0.9206478109915766
ENSMUSG00000029513-C,gene_C,3.973624664312063,3.961835006054861,3.872280659764173,3.863725634136375,4.0368779097108325,3.7672162183004834,0.18981018981018982,0.04506604506604507,0.37096237096237095,nan,nan,nan,-0.17413689910612434,-0.2248185463854272,-0.10332225305458413,-1.0,-1.0,-1.0,True,0.07394081710560092,0.9206478109915766
ENSMUSG00000029714-C,gene_C,6.289938752905609,6.415045897313872,6.442568297297509,6.238535410883985,6.2800346976458155,6.452681765242594,0.7972027972027972,0.17094017094017094,0.43956043956043955,nan,nan,nan,-0.022446982911822014,-0.06892717894680309,-0.06491637914381836,-1.0,-1.0,-1.0,True,0.46586962213325,0.9206478109915766
ENSMUSG00000029882-C,gene_C,0.0,0.0,0.0,0.14825536202836084,0.26856756533257947,0.268687370419822,0.3248720977675251,0.294952935439746,0.293466554857843,nan,nan,nan,-1.3990032964621801,-2.447008051918906,-1.5115828085012055,-1.0,-1.0,-1.0,True,0.3078689457371648,0.9206478109915766
ENSMUSG00000029916-C,gene_C,4.184976392715534,4.050692283249386,4.2245212201096525,3.921697062018158,4.132654061807274,4.0738273761593655,0.6063936063936064,0.7241647241647241,0.37096237096237095,nan,nan,nan,-0.08051951074119397,-0.04926874111124826,-0.15271563800023644,-1.0,-1.0,-1.0,True,0.7267037821395597,0.9592723796114684
ENSMUSG00000030002-C,gene_C,5.717661909770597,5.42839863752663,5.788223921125267,5.617464930358713,5.504385725593479,5.592371066971264,0.6063936063936064,0.6216006216006216,0.12920412920412921,nan,nan,nan,-0.047703894974115556,-0.038756724482946925,-0.15942098726820997,-1.0,-1.0,-1.0,True,0.418269226200674,0.9206478109915766
ENSMUSG00000030016-C,gene_C,7.4599793126683736,7.428104614380451,7.179043996709998,7.475552413895584,7.460296764382404,7.140585846137763,0.2977022977022977,0.8329448329448329,0.12920412920412921,nan,nan,nan,-0.027997981371824566,-0.009858343060021885,-0.06162314134250178,-1.0,-1.0,-1.0,True,0.3319337173385828,0.9206478109915766
ENSMUSG00000030035-C,gene_C,4.761138283940646,5.071567212984205,4.330892291115861,4.834190112324789,5.120259759334551,4.371358024715131,0.2977022977022977,0.2222222222222222,0.1645021645021645,nan,nan,nan,0.06322002914037271,0.04159191965491722,0.10099108502302101,1.0,1.0,1.0,True,0.1712775454469703,0.9206478109915766
ENSMUSG00000030323-C,gene_C,6.126600516168368,6.574526629378969,5.873070944976806,6.011454803517387,6.507866644861057,5.8485391083930365,0.08291708291708291,0.09324009324009325,0.594072594072594,nan,nan,nan,0.09159236931843683,0.07603842184920016,0.020264945505859347,1.0,1.0,1.0,True,0.09586702500622259,0.9206478109915766
ENSMUSG00000030433-C,gene_C,0.0,0.0,0.0,0.3615143233665587,0.5611789625968342,0.14587643736281855,0.616347606495221,0.4739186257560286,0.7561583284149302,nan,nan,nan,-1.3898447587014124,-0.7725643822355167,-0.8648437885983249,-1.0,-1.0,-1.0,True,0.8062900723639393,0.973983860864979
ENSMUSG00000030465-C,gene_C,8.627844639884001,8.573636663708797,8.367521193224142,8.584277727838503,8.554092079644153,8.394364260320494,0.6993006993006993,0.09324009324009325,0.5134865134865134,nan,nan,nan,-0.012125723645270555,-0.0403964689506617,-0.017304964478875588,-1.0,-1.0,-1.0,True,0.3403607687633167,0.9206478109915766
ENSMUSG00000030522-C,gene_C,3.8660248442335003,4.229603840881171,3.6493955310931168,3.838606933082731,4.220404809238459,3.729369152428598,0.2977022977022977,0.17094017094017094,0.3096903096903097,nan,nan,nan,-0.11917733326163713,-0.07679929562957231,-0.12012360575292189,-1.0,-1.0,-1.0,True,0.21689933091504446,0.9206478109915766
ENSMUSG00000030530-C,gene_C,5.732962999174211,6.201483413626815,5.898391709724044,5.715977909365697,6.141340091578655,5.842052960451507,0.6063936063936064,1.0,0.5134865134865134,nan,nan,nan,0.023834659656601528,0.018827357496052903,0.05722647810480716,1.0,1.0,1.0,True,0.8866149280749498,0.9817752713779078
ENSMUSG00000030714-C,gene_C,4.3470651544922525,4.713596234824959,4.196719727907555,4.256345352613781,4.650618607780959,4.121985898243252,0.6993006993006993,0.3543123543123543,0.594072594072594,nan,nan,nan,0.024374666350481033,0.033996384086887974,0.0547802449414842,1.0,1.0,1.0,True,0.6993978521245066,0.9592723796114684
ENSMUSG00000030718-C,gene_C,9.748941417836184,10.127813766635068,9.69636884538911,9.748049689495272,10.074697655990771,9.641031820320595,0.14685314685314685,0.28438228438228436,0.37096237096237095,nan,nan,nan,0.010831355346143729,0.017164602808124315,0.02352896215071348,1.0,1.0,1.0,True,0.21458492094112494,0.9206478109915766
ENSMUSG00000030733-C,gene_C,6.4849389852168215,6.933290975770235,6.250936592430239,6.455558877312073,6.916358741203378,6.335935083232984,0.2977022977022977,0.28438228438228436,0.09923409923409923,nan,nan,nan,0.0354303385659325,0.025898573680710673,0.058355400779852504,1.0,1.0,1.0,True,0.14450681275906,0.9206478109915766
ENSMUSG00000030741-C,gene_C,5.606739753046508,6.161818530784248,5.636022909541209,5.645031433622741,6.101144546455377,5.63812130844457,0.6063936063936064,0.09324009324009325,0.12920412920412921,nan,nan,nan,0.019035409796122095,0.06198095964694494,0.05984150272266321,1.0,1.0,1.0,True,0.13162746359410915,0.9206478109915766
ENSMUSG00000030847-C,gene_C,3.6842429117365074,4.274387138167632,3.6493955310931168,3.6834082929990837,4.104632540326512,3.5987204241136896,0.43756243756243757,0.3543123543123543,0.7678987678987679,nan,nan,nan,0.07742552130430809,0.11032100675538684,0.0619210158072808,1.0,1.0,1.0,True,0.64201985573401,0.9592723796114684
ENSMUSG00000030942-C,gene_C,5.725577419475613,5.732199041385865,5.539797847017251,5.621010399390714,5.767395921237687,5.494238670626616,0.43756243756243757,0.8329448329448329,0.7678987678987679,nan,nan,nan,-0.038122478141095366,-0.018989562537561143,-0.014684571300582169,-1.0,-1.0,-1.0,True,0.863188882615907,0.9817752713779078
ENSMUSG00000031077-C,gene_C,2.373726877162668,2.7684670172004537,2.1292630581191667,2.321433298367371,2.6847128439864982,1.9727548015771135,0.11188811188811189,0.17094017094017094,0.594072594072594,nan,nan,nan,0.515478759011392,0.34390728758348493,0.256332938018247,1.0,1.0,1.0,True,0.17613024505415822,0.9206478109915766
ENSMUSG00000031095-C,gene_C,3.4402037896229833,3.4550410302589003,3.3996089179664075,3.5715577759865837,3.304193565319049,3.443615256642599,0.6993006993006993,0.43512043512043513,0.43956043956043955,nan,nan,nan,-0.03390842579380527,-0.14133830694946709,-0.12897350211572794,-1.0,-1.0,-1.0,True,0.6734860805511698,0.9592723796114684
ENSMUSG00000031103-C,gene_C,0.44265186180261706,1.4120204056836572,0.6438468756903795,0.7408049380956638,1.2254147480673316,0.7953810405063951,0.06417266759192053,0.9413302568489753,0.03315998745884777,nan,nan,nan,-2.5735533065105147,-0.32870043015954614,-1.7879850827679264,-1.0,-1.0,-1.0,True,0.05311075984219752,0.9206478109915766
ENSMUSG00000031138-C,gene_C,0.0,0.0,0.0,0.4067676928654723,0.3130262033635545,0.3731589457992671,0.5041051534430109,0.6548863008048,0.9373583243424268,nan,nan,nan,-1.5936288113855457,-0.7872920993753972,-0.6032827390355502,-1.0,-1.0,-1.0,True,0.885298804040733,0.9817752713779078
ENSMUSG00000031145-C,gene_C,1.7579123871889166,2.112583478009447,2.0858962887955266,1.8360961478069304,2.107164614043356,1.9261730692389472,0.36363636363636365,0.43512043512043513,0.6786546786546787,nan,nan,nan,-0.23768196038820402,-0.21479653194224343,-0.08740246967872962,-1.0,-1.0,-1.0,True,0.6143129769230979,0.952665046244023
ENSMUSG00000031174-C,gene_C,4.5907244289362055,4.550527982282832,4.56139428626074,4.559030625033519,4.519333676978103,4.402588826069703,0.6063936063936064,0.28438228438228436,0.43956043956043955,nan,nan,nan,-0.06478992219844709,-0.09263545947086906,-0.0966739781785009,-1.0,-1.0,-1.0,True,0.5235522840905371,0.9206478109915766
ENSMUSG00000031209-C,gene_C,1.874896062200657,2.1211530342425253,1.6418342606984186,1.818428560683351,1.9683706524895277,1.6297683381175305,0.738605769516278,0.28438228438228436,0.2699160630872811,nan,nan,nan,-0.1853447934072855,-0.22048522212082833,-0.34081278289654426,-1.0,-1.0,-1.0,True,0.4529199410047009,0.9206478109915766
ENSMUSG00000031327-C,gene_C,6.558398178872934,6.868982462979488,6.539313948892678,6.599434935818709,6.921202391653046,6.530461885280772,0.04195804195804195,0.5236985236985237,0.37096237096237095,nan,nan,nan,-0.04628202402668688,-0.015495575526304355,-0.04085104897286587,-1.0,-1.0,-1.0,True,0.14163360832694796,0.9206478109915766
ENSMUSG00000031328-C,gene_C,4.821505532011962,5.54466418521056,5.370419795672076,4.850316064920369,5.575342761034793,5.2577633918324675,0.8981018981018981,0.3543123543123543,0.20646020646020646,nan,nan,nan,-0.01705933619519139,-0.03800196905830618,-0.14698907929361885,-1.0,-1.0,-1.0,True,0.48808130589972865,0.9206478109915766
ENSMUSG00000031337-C,gene_C,2.6730468482328114,3.158167306215468,3.019081844411664,2.607774339168476,3.0101021963032233,2.570394144555219,0.6063936063936064,0.5236985236985237,0.581203291715217,nan,nan,nan,-0.10956427026380523,-0.1204039159539191,-0.4144949735338418,-1.0,-1.0,-1.0,True,0.7599344657282389,0.9668839354714572
ENSMUSG00000031393-C,gene_C,7.70638060553192,7.887343710788691,7.599177010270772,7.74530796411,7.872091585655331,7.584193670964903,0.6063936063936064,0.8329448329448329,0.20646020646020646,nan,nan,nan,-0.01112339772439738,-0.005801499869881355,-0.030888319144294622,-1.0,-1.0,-1.0,True,0.6064965865458638,0.9508386381339259
ENSMUSG00000031429-C,gene_C,5.474075609227883,5.505931610930392,5.200004183284404,5.494841634324954,5.520801148904419,5.099114441747866,0.5184815184815185,0.43512043512043513,0.09923409923409923,nan,nan,nan,0.021090666596930163,0.06465430106383337,0.11248116313470186,1.0,1.0,1.0,True,0.26901672185690395,0.9206478109915766
ENSMUSG00000031490-C,gene_C,3.574904928637451,3.9683212029619424,3.3996089179664075,3.601678955166642,3.9596490140337455,3.127048988840842,0.04195804195804195,0.7241647241647241,0.02797202797202797,nan,nan,nan,-0.25383386343081227,-0.0660344580392917,-0.5726992630078052,-1.0,-1.0,-1.0,True,0.028102889692889665,0.9206478109915766
ENSMUSG00000031563-C,gene_C,7.201707142505613,7.503080853789203,7.078339655860167,7.210276668581544,7.496548082105499,7.098992294863348,0.43756243756243757,0.029526029526029528,0.007992007992007992,nan,nan,nan,-0.01234716146339346,-0.034941038267624264,-0.07808866268965263,-1.0,-1.0,-1.0,True,0.005400030672288561,0.9206478109915766
ENSMUSG00000031574-C,gene_C,1.7315520820298862,2.042184285849804,1.3311596570548716,1.5463017643012382,1.7373155762040446,1.1898696829715376,0.36363636363636365,0.941572761178548,0.7586259700183042,nan,nan,nan,-0.29627127530124114,-0.1779254838147715,-0.11876339951960287,-1.0,-1.0,-1.0,True,0.845907506086989,0.9805117661796631
ENSMUSG00000031604-C,gene_C,7.745083717696129,7.960003584925618,7.71277875086541,7.721576514296355,7.976868449538587,7.686785294575455,0.43756243756243757,0.3543123543123543,0.37096237096237095,nan,nan,nan,-0.013811945798873487,-0.01298942823985766,-0.025518505838392085,-1.0,-1.0,-1.0,True,0.45626728477757517,0.9206478109915766
ENSMUSG00000031618-C,gene_C,3.8999175681303853,3.793554988848381,3.807671678595564,3.6351323363044554,3.730041100932463,3.774002706918507,0.7972027972027972,0.43512043512043513,0.2544122544122544,nan,nan,nan,-0.05735722516103622,-0.10880078280806733,-0.195601410093801,-1.0,-1.0,-1.0,True,0.5625203836190069,0.9210359482226413
ENSMUSG00000031644-C,gene_C,6.19517043594378,6.211172106349162,5.87777257752731,6.117355508240883,6.1862333836214844,5.806931013273524,0.7972027972027972,0.6216006216006216,0.1645021645021645,nan,nan,nan,-0.01807337478874464,-0.01836509216612834,-0.13240306852941983,-1.0,-1.0,-1.0,True,0.5420353632711445,0.9206478109915766
ENSMUSG00000031665-C,gene_C,3.8551924121751555,3.9683212029619424,3.9128651813226702,3.720721784622815,4.0026012246398945,4.094863595079317,0.5184815184815185,0.2222222222222222,0.2544122544122544,nan,nan,nan,-0.1196173003994817,-0.2193715338551892,-0.11558302724609358,-1.0,-1.0,-1.0,True,0.31538382559578476,0.9206478109915766
ENSMUSG00000031706-C,gene_C,4.997403720154027,5.259169758845276,5.291722199599035,5.093389336890261,5.469686677483041,5.226925158994857,0.43756243756243757,0.3543123543123543,0.3096903096903097,nan,nan,nan,-0.04511631861646747,-0.06853231974426215,-0.07234811141416947,-1.0,-1.0,-1.0,True,0.4151079216970302,0.9206478109915766
ENSMUSG00000031872-C,gene_C,5.282270502988877,5.64787340678377,5.259531386943294,5.298530325153806,5.66561930109137,5.252771422205815,0.2977022977022977,0.6216006216006216,0.1645021645021645,nan,nan,nan,-0.082900327720675,-0.03258531549004167,-0.08856691950150612,-1.0,-1.0,-1.0,True,0.32233862725905404,0.9206478109915766
ENSMUSG00000031913-C,gene_C,7.330973343800571,7.636889841913491,7.236599340346959,7.3199817288349545,7.659436804387805,7.182915055792084,1.0,0.43512043512043513,0.3096903096903097,nan,nan,nan,0.005820784806895549,0.010651308210768668,0.02791285530638787,1.0,1.0,1.0,True,0.6755085000222745,0.9592723796114684
ENSMUSG00000031954-C,gene_C,7.512933275200957,7.621384518673226,7.416518484928695,7.54231668607907,7.6857992044106815,7.404578035380888,0.36363636363636365,0.7241647241647241,0.43956043956043955,nan,nan,nan,-0.03457241688746307,-0.008886567661462778,-0.025380039153895168,-1.0,-1.0,-1.0,True,0.6344487020982881,0.9592723796114684
ENSMUSG00000031995-C,gene_C,0.0,0.0,0.0,0.2502290302801505,0.44455325685456654,0.12201291981039306,0.8528145718996516,0.4526101294778363,0.6047728544859003,nan,nan,nan,-1.0720602655498472,-0.9509290680994789,-1.4577670485134873,-1.0,-1.0,-1.0,True,0.8200947123406389,0.975232230349888
ENSMUSG00000032062-C,gene_C,1.7112107255445186,1.4412513726916425,2.160406140527061,1.73523040723467,1.6352720755064842,1.85735592854631,0.6993006993006993,0.5236985236985237,0.7586259700183042,nan,nan,nan,-0.2524349605883747,-0.3002167281286485,-0.30253241261203634,-1.0,-1.0,-1.0,True,0.8615200705484497,0.9817752713779078
ENSMUSG00000032078-C,gene_C,5.959464857584479,6.650630611994833,5.885801657477253,6.003401000253182,6.616489407717897,5.863094178001278,0.05994005994005994,0.06526806526806528,0.8591408591408591,nan,nan,nan,0.08986156602271822,0.05575397049712547,0.030151266825066025,1.0,1.0,1.0,True,0.0770189502503135,0.9206478109915766
ENSMUSG00000032089-C,gene_C,2.126823581047322,2.136606210365588,2.401325369831886,2.0987570247433935,2.218571947930133,2.1057651735810716,0.5184815184815185,0.5236985236985237,0.12920412920412921,nan,nan,nan,0.31422445874274446,0.27568266145011283,0.6562148193700373,1.0,1.0,1.0,True,0.34947384019277405,0.9206478109915766
ENSMUSG00000032097-C,gene_C,8.581989267282415,8.729707748978925,8.388044021957217,8.579426621558818,8.724985567259704,8.362406939285508,0.2977022977022977,0.28438228438228436,0.05527805527805527,nan,nan,nan,-0.020200845192553007,-0.012152195385373692,-0.03561083209741903,-1.0,-1.0,-1.0,True,0.09712347910539046,0.9206478109915766
ENSMUSG00000032193-C,gene_C,5.5220236311114945,5.896782669068075,5.552402525156279,5.510420239035308,5.877096402887201,5.553547492191953,0.43756243756243757,0.8329448329448329,0.43956043956043955,nan,nan,nan,0.06756038815386575,0.026209549190350352,0.04220636546671524,1.0,1.0,1.0,True,0.7222246710796617,0.9592723796114684
ENSMUSG00000032198-C,gene_C,4.247606787487946,4.4116593853048665,4.054573356174817,4.173780006742723,4.423133180061162,3.9406575031489073,0.43756243756243757,0.010878010878010878,0.20646020646020646,nan,nan,nan,-0.07198811591813192,-0.16447629258080887,-0.2212232040334226,-1.0,-1.0,-1.0,True,0.03135277053056334,0.9206478109915766
ENSMUSG00000032202-C,gene_C,1.7365898265470479,1.6931456914687366,1.8491206275436367,1.767233312435724,1.7521827550430897,1.7368303983210682,0.2977022977022977,0.5236985236985237,0.12544846418785657,nan,nan,nan,-0.26485047031166076,-0.25367646001690836,-0.5922454690185449,-1.0,-1.0,-1.0,True,0.24787979590765488,0.9206478109915766
ENSMUSG00000032253-C,gene_C,7.383701147843546,7.6321882658120765,7.123809702316193,7.398021676300359,7.607323745482701,7.127841742673537,0.6993006993006993,0.6216006216006216,0.1645021645021645,nan,nan,nan,-0.01632145091839662,-0.02277072829655396,-0.05113704583425424,-1.0,-1.0,-1.0,True,0.5089413408048753,0.9206478109915766
ENSMUSG00000032336-C,gene_C,10.023465945462101,10.202770549747155,9.75414136067544,10.00500074608345,10.207080688958902,9.759646085564787,0.2977022977022977,0.7241647241647241,0.2544122544122544,nan,nan,nan,0.013957689507237874,0.0029409741660736026,0.024148471684059387,1.0,1.0,1.0,True,0.4452238755550829,0.9206478109915766
ENSMUSG00000032342-C,gene_C,5.118899782261853,5.477528230608802,4.936163324154059,5.151162177309944,5.527415147951592,4.908532802276323,0.11188811188811189,0.5236985236985237,0.5134865134865134,nan,nan,nan,0.06678732886422174,0.0220924518042379,0.06608593941959624,1.0,1.0,1.0,True,0.32017696293383385,0.9206478109915766
ENSMUSG00000032384-C,gene_C,5.97871554308316,6.049954982467728,6.130891882919677,5.969426286577388,6.0140607332286615,6.1559192914053416,0.18981018981018982,0.28438228438228436,0.012654012654012654,nan,nan,nan,-0.07685888146439188,-0.04838147284098878,-0.10247042895661748,-1.0,-1.0,-1.0,True,0.023806444894134485,0.9206478109915766
ENSMUSG00000032413-C,gene_C,6.52097355922948,6.381058843074383,6.281837457663074,6.437692806358789,6.349201463035684,6.302640578595952,0.23976023976023977,0.5236985236985237,0.20646020646020646,nan,nan,nan,-0.051929095596370406,-0.020287044651741803,-0.040289716323643095,-1.0,-1.0,-1.0,True,0.29354183336073925,0.9206478109915766
ENSMUSG00000032418-C,gene_C,5.928885147462847,5.869658315738709,6.74168264796684,5.880398295609441,5.907811271592451,6.682660490368687,1.0,0.2222222222222222,0.594072594072594,nan,nan,nan,-0.02214328306738695,-0.03924928074191389,-0.028440480982548786,-1.0,-1.0,-1.0,True,0.6699556975070351,0.9592723796114684
ENSMUSG00000032436-C,gene_C,1.6403869604701264,2.0852916831062536,1.8737908205640552,1.5861098016247297,1.8637376360807631,1.898235287999515,0.43756243756243757,0.34068519158939337,0.425569571316709,nan,nan,nan,0.2928227435751486,0.42433755094733594,0.1599382788685787,1.0,1.0,1.0,True,0.4796072219718438,0.9206478109915766
ENSMUSG00000032443-C,gene_C,2.2784084677142404,2.136606210365588,2.2694164769105942,2.2274676486561993,2.1802524912876686,2.216598774490307,0.43756243756243757,0.12742812742812742,0.1586236058184476,nan,nan,nan,-0.2424677300374085,-0.36898348670876074,-0.6309825483861817,-1.0,-1.0,-1.0,True,0.14951411853678845,0.9206478109915766
ENSMUSG00000032489-C,gene_C,2.8426302064595017,2.7189698175524475,3.0760931997901184,2.596320859546833,2.7393069888717125,2.792739620100255,1.0,0.5236985236985237,0.594072594072594,nan,nan,nan,-0.12894844499716754,-0.15063744452150823,-0.17263679703578755,-1.0,-1.0,-1.0,True,0.8864378305427358,0.9817752713779078
ENSMUSG00000032501-C,gene_C,6.644654905404996,7.039026231655944,6.829169443432878,6.674047328043203,7.121496020686531,6.8122670834824826,0.5184815184815185,0.3543123543123543,0.2544122544122544,nan,nan,nan,0.036137787069383136,0.06756596996810697,0.07842568307966984,1.0,1.0,1.0,True,0.40917495653861935,0.9206478109915766
ENSMUSG00000032530-C,gene_C,0.9732646349892559,1.8734553036471215,1.0578286184819063,0.9829861701311342,1.3603469684013996,1.0447716310530086,0.03213133778755216,0.5526774707742297,0.05542436352135277,nan,nan,nan,-1.3728418861410974,-0.7214245773997896,-1.0631190145139924,-1.0,-1.0,-1.0,True,0.03138943790752958,0.9206478109915766
ENSMUSG00000032553-C,gene_C,4.904162235158105,5.410248108476682,5.037804591203898,4.864465643228942,5.313616123997655,4.911359806883828,0.05994005994005994,0.5236985236985237,0.1645021645021645,nan,nan,nan,0.08221130965308263,0.04935956520120913,0.12210758648565812,1.0,1.0,1.0,True,0.10395720001727309,0.9206478109915766
ENSMUSG00000032558-C,gene_C,2.122234808651009,2.042184285849804,1.7481309203774251,2.0027358809974585,1.9765665832142412,1.694959045131543,0.36363636363636365,0.7241647241647241,0.24420205672596695,nan,nan,nan,-0.354279043032787,-0.11006054047733073,-0.6149083591867939,-1.0,-1.0,-1.0,True,0.4828848644818359,0.9206478109915766
ENSMUSG00000032563-C,gene_C,6.452620666642402,6.462756529976879,6.234880073104591,6.412256861387083,6.486475153364959,6.20370422851288,0.6063936063936064,0.28438228438228436,0.20646020646020646,nan,nan,nan,-0.01806547128597776,-0.015286001690317972,-0.03832086552111629,-1.0,-1.0,-1.0,True,0.3523846664583011,0.9206478109915766
ENSMUSG00000032599-C,gene_C,6.516378013016916,6.821760733406905,6.284196796104991,6.481022478269943,6.829255119475818,6.3253573922921,0.5184815184815185,0.5236985236985237,0.5134865134865134,nan,nan,nan,0.0144447429170606,0.017471271785383248,0.01359298016369104,1.0,1.0,1.0,True,0.6847359777830629,0.9592723796114684
ENSMUSG00000032606-C,gene_C,7.552738826092022,8.00699978138804,7.188877574729653,7.569443169087483,8.0211309606394,7.266133135898725,0.6063936063936064,0.3543123543123543,0.8591408591408591,nan,nan,nan,0.010771954663185078,0.020711379188389334,0.01027498029723069,1.0,1.0,1.0,True,0.7599594949579639,0.9668839354714572
ENSMUSG00000032727-C,gene_C,5.741808089572612,5.80253811756983,5.552402525156279,5.771573147967581,5.836062807263757,5.467394477173599,0.2977022977022977,0.6216006216006216,0.43956043956043955,nan,nan,nan,-0.041625155745718824,-0.029525685705576375,-0.07875145324610164,-1.0,-1.0,-1.0,True,0.5414812577471693,0.9206478109915766
ENSMUSG00000032834-C,gene_C,4.825813472310426,5.26394470397006,4.794338780282,4.842956905783958,5.284038738637691,4.73417972113677,0.43756243756243757,0.6216006216006216,0.5134865134865134,nan,nan,nan,0.06910762692506776,0.028187648137458676,0.01823398133042892,1.0,1.0,1.0,True,0.6851951005487968,0.9592723796114684
ENSMUSG00000033111-C,gene_C,5.469288319431852,5.802610937851684,5.178477634731233,5.486525743890833,5.794361300952663,5.267448243827297,0.8981018981018981,0.8329448329448329,0.8591408591408591,nan,nan,nan,-0.0025613776360815144,-0.0243977013091129,-0.018967818119259412,-1.0,-1.0,-1.0,True,0.9896248950425982,0.996631063444318
ENSMUSG00000033453-C,gene_C,2.7271604279211754,3.3423824086880285,2.8223655046540337,2.615492662543896,3.1449173577066736,2.911113824450136,0.5184815184815185,0.28438228438228436,0.3096903096903097,nan,nan,nan,-0.11472651984357415,-0.18270708161975588,-0.18601839607106274,-1.0,-1.0,-1.0,True,0.4040990558558856,0.9206478109915766
ENSMUSG00000033544-C,gene_C,0.0,0.8722754939741469,0.9170989779381862,0.5327322564888771,0.8180658143468077,0.8991545756076046,0.27671546479417175,0.16581645702717562,0.045387929038794385,nan,nan,nan,1.2722042871536654,1.2078409664469003,2.7767886047496324,1.0,1.0,1.0,True,0.054634792211686774,0.9206478109915766
ENSMUSG00000033585-C,gene_C,7.348927380114797,7.957120981677609,7.291946370011829,7.354467209818387,7.911939105717075,7.210150617688602,0.6063936063936064,0.28438228438228436,0.5134865134865134,nan,nan,nan,0.0296758937780171,0.03726129645430962,0.03511011298869191,1.0,1.0,1.0,True,0.5634007377710024,0.9210359482226413
ENSMUSG00000033618-C,gene_C,6.0895874303052135,6.755409609948093,5.848536292524873,6.032380008153216,6.688501460603444,5.812258213494761,1.0,0.7241647241647241,0.2544122544122544,nan,nan,nan,0.01516654020117403,0.02684100341565957,0.04874964202987309,1.0,1.0,1.0,True,0.759455914621221,0.9668839354714572
ENSMUSG00000033671-C,gene_C,5.893691192044395,6.24297993508329,5.757095085042834,5.972353347865089,6.256107974527941,5.707086040548385,0.14685314685314685,0.7241647241647241,0.20646020646020646,nan,nan,nan,-0.050879865915055084,-0.014139420458844707,-0.13263350348152267,-1.0,-1.0,-1.0,True,0.26588868350889105,0.9206478109915766
ENSMUSG00000033706-C,gene_C,4.6965052745802645,5.275840962070013,4.930664412500259,4.80837375238585,5.261821332070729,4.974224138595519,0.5184815184815185,0.43512043512043513,0.6786546786546787,nan,nan,nan,0.05204506522668587,0.038614223393982634,0.05854163457203712,1.0,1.0,1.0,True,0.7100264170742687,0.9592723796114684
ENSMUSG00000033773-C,gene_C,4.845236868709739,4.973023080363142,4.402307579547815,4.864057090674043,4.8908409988338315,4.05633574117876,0.04195804195804195,0.029526029526029528,0.3096903096903097,nan,nan,nan,-0.08510356155707582,-0.12338584937851575,-0.2548521106991164,-1.0,-1.0,-1.0,True,0.015270010214661962,0.9206478109915766
ENSMUSG00000033917-C,gene_C,8.672598921318162,9.121582481176244,8.489643662060718,8.6378114335004,9.128685682978913,8.506962289819622,0.14685314685314685,0.17094017094017094,0.6786546786546787,nan,nan,nan,0.020567213734120324,0.016300793883336807,0.015226473800774059,1.0,1.0,1.0,True,0.22768477339775006,0.9206478109915766
ENSMUSG00000033991-C,gene_C,4.374533651858633,4.563449376629351,4.439662999975433,4.295379180268651,4.602833248767173,4.251523788332595,0.7972027972027972,0.9432789432789432,0.7678987678987679,nan,nan,nan,-0.008270437257324221,-0.03357302670615903,-0.1174789933889401,-1.0,-1.0,-1.0,True,0.9816111064995535,0.996631063444318
ENSMUSG00000034042-C,gene_C,4.964696591898665,5.012145818599329,4.814096840478324,4.983214659870954,4.995098344959431,4.817532982505388,0.8981018981018981,0.17094017094017094,0.37096237096237095,nan,nan,nan,-0.029532380325618262,-0.06647152141920397,-0.06871958951470254,-1.0,-1.0,-1.0,True,0.45397214603268654,0.9206478109915766
ENSMUSG00000034055-C,gene_C,4.8656921575906384,4.949521998875903,4.542247431043634,4.755261164454219,4.823456939753274,4.484006588941916,0.36363636363636365,0.2222222222222222,0.20646020646020646,nan,nan,nan,-0.015891679170334776,-0.10877966424030232,-0.10002194084469068,-1.0,-1.0,-1.0,True,0.22474522916177278,0.9206478109915766
ENSMUSG00000034324-C,gene_C,3.398072868954473,3.3423824086880285,2.761591019909415,3.226959828386235,3.3600741449494134,2.8874282429530798,0.2977022977022977,0.3543123543123543,0.37096237096237095,nan,nan,nan,-0.19668066243874757,-0.11332250945787296,-0.13765741578824364,-1.0,-1.0,-1.0,True,0.37143496697865136,0.9206478109915766
ENSMUSG00000034432-C,gene_C,7.277328868661355,7.687517909326081,7.164992849157152,7.323058771626687,7.659546305137376,7.182308307331407,0.08291708291708291,0.43512043512043513,0.07525807525807525,nan,nan,nan,0.030686160786571992,0.024582192068778142,0.026758599302657865,1.0,1.0,1.0,True,0.06616011144365072,0.9206478109915766
