Gene,Metabolite,VECPAC r,LPS r,DSS r,Pooled Data r,Pooled P-value,Consistent,Sign
"3,5-Dimethylphenol",Hexanoic acid,1.0,0.35909242322980395,0.35909242322980395,0.2617089820423566,0.38773769462452035,True,+
"3,5-Dimethylphenol",Hydracrylic acid,1.0,0.3,0.0,0.19230769230769232,0.5290679872349875,False,
"3,5-Dimethylphenol",Hydroxylamine,,,,,,False,
"3,5-Dimethylphenol","Hymexazole, tert-butyldimethylsilyl ether",0.5,0.19999999999999998,0.8999999999999998,0.24725274725274726,0.4154051197255381,True,+
"3,5-Dimethylphenol",Hypoxanthine,1.0,0.09999999999999999,0.8999999999999998,0.2912087912087912,0.3343858561975295,True,+
"3,5-Dimethylphenol",Iminodiacetic acid,-0.5,0.15389675281277312,0.8720815992723809,0.5757597604931846,0.039481812276791976,False,
"3,5-Dimethylphenol",Indoprofen,,,,,,False,
"3,5-Dimethylphenol",Isobutanol,-1.0,-0.19999999999999998,-0.316227766016838,0.03502632341691732,0.9139432528752414,False,
"3,5-Dimethylphenol",Isonicotinic Acid,0.5,0.8720815992723809,0.49999999999999994,0.46767582069862007,0.10706052007633418,True,+
"3,5-Dimethylphenol",Isopropyl palmitate,-0.8660254037844387,0.9746794344808964,0.9999999999999999,0.7438044752782766,0.003558193720135555,False,
"3,5-Dimethylphenol",Isopropylamine,-0.5,-0.6,-0.7,-0.5274725274725275,0.06395489148355478,True,-
"3,5-Dimethylphenol",Isosorbide,-1.0,,,-1.0,0.0,False,
"3,5-Dimethylphenol",Ketamine,1.0,0.7,0.39999999999999997,0.33516483516483514,0.2629431403593601,True,+
"3,5-Dimethylphenol","Kojic acid, bis(tert-butyldimethylsilyl) ether",0.5,0.19999999999999998,0.9999999999999999,0.25274725274725274,0.40477407127094645,True,+
"3,5-Dimethylphenol",L-(+)-Threose,,,,-0.5,0.6666666666666666,False,
"3,5-Dimethylphenol",Lactic acid,1.0,0.35909242322980395,-0.9486832980505139,-0.3964936687897147,0.20194208697675137,False,
"3,5-Dimethylphenol",L-Alanine,0.0,0.9999999999999999,0.9746794344808964,0.7933914402968284,0.0012088636091525287,False,
"3,5-Dimethylphenol",L-Asparagine,,,,0.5,0.6666666666666666,False,
"3,5-Dimethylphenol",L-gamma-Glutamyl-L-glutamic acid,,,,,,False,
"3,5-Dimethylphenol",Leucylglycine,,-0.6,-0.6,-0.4727272727272727,0.14199852020631987,True,-
"3,5-Dimethylphenol",Levulinic acid,0.8660254037844387,0.7181848464596079,0.6668859288553501,0.3944861359243008,0.18223726457844816,True,+
"3,5-Dimethylphenol",L-Glutamic acid,,0.5,0.5,-0.2571428571428572,0.6227871720116619,False,
"3,5-Dimethylphenol",L-Glutamine,-1.0,0.7999999999999999,0.9999999999999999,0.5714285714285714,0.041342267371723494,False,
"3,5-Dimethylphenol","L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",0.5,-0.09999999999999999,0.15811388300841897,0.09917393003710355,0.7471931385201094,False,
"3,5-Dimethylphenol",Lignoceric acid,1.0,0.8207826816681233,0.8999999999999998,0.5254475397260966,0.06517077743426351,True,+
"3,5-Dimethylphenol",L-Leucine,-1.0,0.7,0.8720815992723809,0.21733170491288817,0.47569675882179746,False,
"3,5-Dimethylphenol","l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,-1.0,-0.3714285714285715,0.4684781341107872,False,
"3,5-Dimethylphenol",L-Lysine,,0.7999999999999999,0.19999999999999998,0.27272727272727276,0.39109677094189615,True,+
"3,5-Dimethylphenol",L-Norleucine,,0.39999999999999997,,0.6571428571428573,0.1561749271137024,False,
"3,5-Dimethylphenol","l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",,-0.7999999999999999,-0.7999999999999999,-0.5833333333333334,0.09918581647988327,True,-
"3,5-Dimethylphenol",L-Ornithine,,,,-0.09999999999999999,0.8728885715695384,False,
"3,5-Dimethylphenol",L-Pyroglutamic acid,,0.8660254037844387,,0.6666937223947137,0.10192046024618226,False,
"3,5-Dimethylphenol",L-Serine,0.5,,,0.8999999999999998,0.03738607346849874,False,
"3,5-Dimethylphenol",L-Threonine,,0.5,0.5,0.08571428571428573,0.8717434402332361,True,+
"3,5-Dimethylphenol",L-Tryptophan,-0.8660254037844387,0.49999999999999994,0.9999999999999999,0.7427792446389849,0.0036293556765356694,False,
"3,5-Dimethylphenol",L-Tyrosine,0.5,0.632455532033676,0.6000000000000001,0.6742614304157438,0.02288231878797538,True,+
"3,5-Dimethylphenol",Luciferin,,,,0.7999999999999999,0.2000000000000001,False,
"3,5-Dimethylphenol",Lupinine,,-0.19999999999999998,,0.5357142857142858,0.21521745567801284,False,
"3,5-Dimethylphenol",L-Valine,0.5,0.09999999999999999,0.9999999999999999,0.45604395604395603,0.11728306543614486,True,+
"3,5-Dimethylphenol",L-Val-L-Leu,,1.0,,0.7999999999999999,0.2000000000000001,False,
"3,5-Dimethylphenol",Malic acid,0.5,0.7,0.7,0.510989010989011,0.0743289141440214,True,+
"3,5-Dimethylphenol",Maltol,,,,,,False,
"3,5-Dimethylphenol",Methanesulfonic acid,,0.19999999999999998,0.8999999999999998,0.3706293706293707,0.23562100351264567,True,+
"3,5-Dimethylphenol",Methyl lactate,,-0.09999999999999999,0.22360679774997894,0.10563642228059983,0.7438646724028309,False,
"3,5-Dimethylphenol",Methylsuccinic acid,,,,,,False,
"3,5-Dimethylphenol",Methylthiouracil,,0.19999999999999998,0.7,0.22377622377622378,0.4844516614553987,True,+
"3,5-Dimethylphenol",Mevalonolactone,-0.5,-0.7,-0.15389675281277312,-0.4181572043893544,0.15504779265451876,True,-
"3,5-Dimethylphenol",Monocaproin,0.5,,0.6000000000000001,0.03333333333333333,0.9321567355405039,True,+
"3,5-Dimethylphenol",m-Toluic acid,0.5,-0.3,0.9999999999999999,0.3186813186813187,0.2885831614447202,False,
"3,5-Dimethylphenol",Myristic acid,1.0,0.8207826816681233,0.8999999999999998,0.4209082386287581,0.15206975314767998,True,+
"3,5-Dimethylphenol","N,N-Dimethyl-2-aminoethanol",0.5,-0.6,0.7999999999999999,0.21678321678321683,0.49855598552418845,False,
"3,5-Dimethylphenol","N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,,,,,False,
"3,5-Dimethylphenol",N-Acetylaminoethanol,-0.8660254037844387,0.3,-0.20519567041703082,-0.1983478600742071,0.5159519942392412,False,
"3,5-Dimethylphenol",N-Acetylaspartic acid,0.5,0.19999999999999998,-0.3,0.055944055944055944,0.8628980736949713,False,
"3,5-Dimethylphenol",N-Acetyl-L-alanine,1.0,0.7,0.5642880936468347,0.5254475397260966,0.06517077743426351,True,+
"3,5-Dimethylphenol","Naringenin 4',7-dimethylether",,0.7378647873726218,0.7,0.43515025255297596,0.2417571115070843,True,+
"3,5-Dimethylphenol",N-Caffeoyl-O-methyltyramine,,-0.20519567041703082,0.8999999999999998,0.6651497894641797,0.025525159410747095,False,
"3,5-Dimethylphenol",N-Ethylamphetamine,-1.0,-0.35909242322980395,0.0,-0.5662159485717567,0.0693876059796326,False,
"3,5-Dimethylphenol",N-Ethyldiethanolamine,1.0,0.49999999999999994,0.49999999999999994,0.23076923076923078,0.4481273823153657,True,+
"3,5-Dimethylphenol",Niacin,0.5,0.316227766016838,0.8999999999999998,0.4903685278368424,0.10554805393017472,True,+
"3,5-Dimethylphenol",Niacinamide,,0.09999999999999999,0.20519567041703082,0.2767079549936468,0.3839396014534968,True,+
"3,5-Dimethylphenol",N-Isobutyrylglycine,1.0,-0.3,0.35909242322980395,0.013755171197018235,0.9644268527583207,False,
"3,5-Dimethylphenol",N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,-0.5,0.5,1.0,0.7575757575757575,0.01114344679969421,False,
"3,5-Dimethylphenol",N-Methylacetamide,1.0,-0.051298917604257706,-0.5270462766947299,-0.06620746337191064,0.8298489216506784,False,
"3,5-Dimethylphenol",Nonanoic acid,0.5,-0.6000000000000001,0.8207826816681233,0.2837132196770302,0.37150966693927856,False,
"3,5-Dimethylphenol",Norephedrine,0.5,,0.5,-0.11904761904761905,0.7788857260523796,False,
"3,5-Dimethylphenol",Norketamine,0.0,0.6668859288553501,0.9999999999999999,0.7217658241589203,0.0053463379879339105,False,
"3,5-Dimethylphenol","Norleucine, N-trimethylsilyl-",,,,,,False,
"3,5-Dimethylphenol",Octacosanol,,-0.5,-0.5,-0.642857142857143,0.11939237342741099,True,-
"3,5-Dimethylphenol","Octadecanoic acid, octyl ester",,,,,,False,
"3,5-Dimethylphenol",Octadecanoic acid,,,,0.7999999999999999,0.2000000000000001,False,
"3,5-Dimethylphenol",Octanoic acid,,0.5,0.39999999999999997,0.07142857142857144,0.8790481931481541,True,+
"3,5-Dimethylphenol",Octocrylene,,,,,,False,
"3,5-Dimethylphenol",Oleamide,-0.5,-0.3,0.39999999999999997,-0.21978021978021978,0.4706148514721426,False,
"3,5-Dimethylphenol",Oleic Acid,0.8660254037844387,,,0.9486832980505139,0.05131670194948613,False,
"3,5-Dimethylphenol",Olomoucine,,,,,,False,
"3,5-Dimethylphenol",Oxalic acid,0.8660254037844387,0.20519567041703082,-0.10540925533894596,0.1353611819269083,0.6592750430101466,False,
"3,5-Dimethylphenol","Oxalic acid, di(cyclohexylmethyl) ester",,,,,,False,
"3,5-Dimethylphenol","Oxymorphone, bis(trimethylsilyl) ether",0.8660254037844387,-0.10259783520851541,0.39999999999999997,0.05263190293668779,0.8709533801469411,False,
"3,5-Dimethylphenol",Palmitic Acid,0.5,0.5,,0.4285714285714286,0.2894032248467902,True,+
"3,5-Dimethylphenol",Pentadecanoic acid,,,,,,False,
"3,5-Dimethylphenol",Pentanedioic acid,0.5,0.5642880936468347,0.7999999999999999,0.8056054385890983,0.0015614291109292855,True,+
"3,5-Dimethylphenol",Pentanoic acid,0.5,0.8999999999999998,0.41039134083406165,0.40440203319233614,0.1705042847681785,True,+
"3,5-Dimethylphenol","Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",0.5,0.6,-0.39999999999999997,0.14285714285714285,0.6415164215860882,False,
"3,5-Dimethylphenol",Phenol,-0.5,-0.3,-0.49999999999999994,-0.6593406593406593,0.014225578511456699,True,-
"3,5-Dimethylphenol",Phenoxyethanol,1.0,0.6155870112510925,0.7999999999999999,0.25309515002513555,0.40410567145243725,True,+
"3,5-Dimethylphenol",Phosphoserine,,,,,,False,
"3,5-Dimethylphenol",Phthalazin-1-one,,-0.8660254037844387,,-0.9486832980505139,0.05131670194948613,False,
"3,5-Dimethylphenol",Phthalimide,,,,,,False,
"3,5-Dimethylphenol",Phytanic acid,0.0,0.7181848464596079,-0.19999999999999998,-0.11019325559678173,0.7200674281062428,False,
"3,5-Dimethylphenol",Picolinic acid,0.8660254037844387,-0.10540925533894596,-0.22360679774997894,-0.08876978712921342,0.7730534909757192,False,
"3,5-Dimethylphenol",Pinosylvin,,-0.09999999999999999,0.7,0.29090909090909095,0.38545696969136567,False,
"3,5-Dimethylphenol",Pipecolic acid,1.0,0.6,0.9486832980505138,0.3774119004189774,0.2036127482348966,True,+
"3,5-Dimethylphenol","Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",,,,,,False,
"3,5-Dimethylphenol",Praziquantel,,,,,,False,
"3,5-Dimethylphenol",Pro-Ala-Lys,,,,,,False,
"3,5-Dimethylphenol",Prometryne,,,,,,False,
"3,5-Dimethylphenol","Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",0.5,0.15389675281277312,1.0,0.5359027482788349,0.07250748303033824,True,+
"3,5-Dimethylphenol","Propanoic acid, dimethyl(isopropyl)silyl ester",,-0.3,0.9999999999999999,0.3272727272727273,0.3258949410128414,False,
"3,5-Dimethylphenol",Propanoic acid,,0.9486832980505139,1.0,0.7065994945288228,0.05006339467042154,True,+
"3,5-Dimethylphenol","Propionic acid, 3-iodo-, octadecyl ester",,,,,,False,
"3,5-Dimethylphenol",Propylene glycol,0.5,0.46169025843831935,0.7999999999999999,0.2767079549936468,0.3839396014534968,True,+
"3,5-Dimethylphenol",Prostaglandin,,,1.0,0.4285714285714286,0.3965014577259473,False,
"3,5-Dimethylphenol","Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",,,,,,False,
"3,5-Dimethylphenol","Quinoxaline, 2,3-diphenyl- ",,,-0.5,0.0,1.0,False,
"3,5-Dimethylphenol",Salsoline,0.5,0.0,0.8720815992723809,0.5989501304292861,0.03959805571514313,False,
"3,5-Dimethylphenol",Sarcosine,,,0.5,0.3571428571428572,0.43161135203832796,False,
"3,5-Dimethylphenol",Simetryn,,,,,,False,
"3,5-Dimethylphenol",Spiroxamine,,-0.39999999999999997,,-0.11904761904761905,0.7788857260523796,False,
"3,5-Dimethylphenol",Stearic acid,0.8660254037844387,0.5,0.8999999999999998,0.7471545580282566,0.008225645883894808,True,+
"3,5-Dimethylphenol",Suberic acid,,0.6,0.7999999999999999,0.43356643356643365,0.15910576941219534,True,+
"3,5-Dimethylphenol",Succinamide,,,,,,False,
"3,5-Dimethylphenol",Sulindac,,,,0.0,1.0,False,
"3,5-Dimethylphenol",Supraene,,0.39999999999999997,0.39999999999999997,0.12727272727272726,0.7260570147627894,True,+
"3,5-Dimethylphenol",Synephrine,-1.0,0.8207826816681233,0.632455532033676,0.29824744997456415,0.3464029812627231,False,
"3,5-Dimethylphenol",Taurine,,,,,,False,
"3,5-Dimethylphenol",tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,0.5,,0.5,0.6666666666666666,False,
"3,5-Dimethylphenol",tert-Butylamine,,,,,,False,
"3,5-Dimethylphenol","Tetrahydro[2,2']bifuranyl-5-one",,,,,,False,
"3,5-Dimethylphenol",Tetrahydro-solasodine triacetate,-0.8660254037844387,0.09999999999999999,0.8999999999999998,0.21458067067348452,0.48143708867618085,False,
"3,5-Dimethylphenol",Theobromine,,,,,,False,
"3,5-Dimethylphenol",Thymol,0.5,0.316227766016838,1.0,0.41913548377194887,0.1994391193668118,True,+
"3,5-Dimethylphenol",Triethyl citrate,,0.5,0.9999999999999999,0.7890240316738918,0.003889078513069646,True,+
"3,5-Dimethylphenol",Trimethylolpropane,,-0.21081851067789195,1.0,0.3113828280974473,0.452798757426337,False,
"3,5-Dimethylphenol",Tromethamine,,0.6,,0.1666666666666667,0.6932388117283949,False,
"3,5-Dimethylphenol",Tyr-Val,,,,-0.5,0.6666666666666666,False,
"3,5-Dimethylphenol",Uracil,0.5,0.39999999999999997,0.9746794344808964,0.5034392658108675,0.07945137950013803,True,+
"3,5-Dimethylphenol",Urea,0.5,0.41039134083406165,-0.051298917604257706,-0.05509662779839086,0.8581175038427515,False,
"3,5-Dimethylphenol",Vanillylmandelic acid,,0.39999999999999997,0.9999999999999999,0.5333333333333333,0.13922686754397814,True,+
"3,5-Dimethylphenol","Weberine, 5-desmethoxy-",,,-0.5,-0.5,0.6666666666666666,False,
"3,5-Dimethylphenol",Xylazine,0.5,0.7,0.8720815992723809,0.37689169079829965,0.20428742547452738,True,+
"3,5-Dimethylphenol",Yangonin,-1.0,0.6668859288553501,1.0,0.2767079549936468,0.3839396014534968,False,
3-Amino-5-methylisoxazole,3-Aminobenzoic acid,,0.08571428571428573,0.5526315789473686,0.41228070175438597,0.18292201637830716,True,+
3-Amino-5-methylisoxazole,3-Buten-2-one,,0.08571428571428573,0.7181848464596079,0.25309515002513555,0.40410567145243725,True,+
3-Amino-5-methylisoxazole,3-Heptanol,,-0.8406680016960503,-0.19999999999999998,-0.38879218992778225,0.21164296722004278,True,-
3-Amino-5-methylisoxazole,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,,,0.6000000000000001,0.4,False,
3-Amino-5-methylisoxazole,3-Hydroxymethyl-2-trimethylsilyloxypentane,,-0.09999999999999999,,-0.08571428571428573,0.8717434402332361,False,
3-Amino-5-methylisoxazole,3-Methyl-3-buten-1-ol,,0.7999999999999999,,0.7065994945288228,0.05006339467042154,False,
3-Amino-5-methylisoxazole,3-Nonene,,,,,,False,
3-Amino-5-methylisoxazole,3-Phenyl oxindole,,,,,,False,
3-Amino-5-methylisoxazole,"4,4'-Dichlorobenzophenone",,,,,,False,
3-Amino-5-methylisoxazole,"4,5-Dihydro-1H-pyrazole",,,0.5,0.8999999999999998,0.03738607346849874,False,
3-Amino-5-methylisoxazole,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",,0.2898855178262242,0.5000000000000001,0.41241418541201574,0.16138602317884718,True,+
3-Amino-5-methylisoxazole,4-Aminobutanoic acid,,-0.7714285714285715,-0.20519567041703085,-0.0577717190274766,0.8512959565433289,True,-
3-Amino-5-methylisoxazole,4-Hydroxybutanoic acid,,,,,,False,
3-Amino-5-methylisoxazole,4-Methoxyphenol,,0.19999999999999998,,0.5476190476190477,0.1600256425388966,False,
3-Amino-5-methylisoxazole,"4-Methylquinoline-2,7-diol",,,,,,False,
3-Amino-5-methylisoxazole,4-Methylvaleric acid,,0.9999999999999999,-0.10259783520851543,0.5779343363791357,0.04904884815131142,False,
3-Amino-5-methylisoxazole,4-Oxohexanoic acid,,-1.0,0.8720815992723809,0.004555820475782052,0.9893933525406057,False,
3-Amino-5-methylisoxazole,"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",,,,,,False,
3-Amino-5-methylisoxazole,4-tert-Butyldimethylsiloxy-3-penten-2-one,,0.19999999999999998,,0.3714285714285715,0.4684781341107872,False,
3-Amino-5-methylisoxazole,5-Aminovaleric acid,,,,,,False,
3-Amino-5-methylisoxazole,5-Azacytosine,,-0.23190841426097938,0.8720815992723809,-0.10192837465564737,0.7403861881169038,False,
3-Amino-5-methylisoxazole,"5-Chlorovaleric acid, nonyl ester",,0.028571428571428574,0.8720815992723809,0.3328751429678413,0.26642140336629516,True,+
3-Amino-5-methylisoxazole,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",,-0.7999999999999999,-1.0,-0.33333333333333326,0.3465935070873344,True,-
3-Amino-5-methylisoxazole,5-Ethyl-5-methylnonadecane,,,,,,False,
3-Amino-5-methylisoxazole,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,0.6957252427829382,-0.316227766016838,0.21917808219178087,0.5172943057968548,False,
3-Amino-5-methylisoxazole,5-Nitroso-8-quinolinol,,,,0.5642880936468347,0.3217233358243003,False,
3-Amino-5-methylisoxazole,"5-Nonanol, tert-butyldimethylsilyl ether",,-0.08827348295047495,0.8720815992723809,0.5131039363654512,0.07293632739522347,False,
3-Amino-5-methylisoxazole,5-Oxohexanoic Acid,,0.20291986247835697,-0.2894736842105264,0.2413795399568654,0.4269229456250715,False,
3-Amino-5-methylisoxazole,"6,7,4'-Trihydroxyisoflavone",,0.5507824838698261,0.46169025843831935,0.42148760330578516,0.1514473633102669,True,+
3-Amino-5-methylisoxazole,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",,0.39999999999999997,0.7631578947368421,0.6064089103721133,0.04793941845349346,True,+
3-Amino-5-methylisoxazole,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,-0.39999999999999997,0.05555555555555556,-0.3192771084337349,0.4407943152974867,False,
3-Amino-5-methylisoxazole,6-Methyluracil,,0.3188740696088466,0.46169025843831935,0.6446280991735538,0.01738018194184381,True,+
3-Amino-5-methylisoxazole,6-Nitroveratryl alcohol,,0.5,,0.7,0.1881204043741873,False,
3-Amino-5-methylisoxazole,6-Oxoheptanoic acid,,-0.028571428571428574,0.8947368421052632,0.509641873278237,0.0752255589566502,False,
3-Amino-5-methylisoxazole,"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",,,,,,False,
3-Amino-5-methylisoxazole,7-Hydroxy-4-(methoxymethyl)coumarin,,0.5,,0.6,0.28475697986529386,False,
3-Amino-5-methylisoxazole,8-Acetyl-7-hydroxycoumarin,,,,,,False,
3-Amino-5-methylisoxazole,8-Methylnonanoic acid,,-0.3188740696088466,0.8720815992723809,0.4545454545454546,0.11864590132202858,False,
3-Amino-5-methylisoxazole,"9,12-Octadecadienoic acid (Z,Z)",,,,,,False,
3-Amino-5-methylisoxazole,9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,,,,,,False,
3-Amino-5-methylisoxazole,"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",,,,,,False,
3-Amino-5-methylisoxazole,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,-0.3,,-0.09523809523809526,0.8225054302036114,False,
3-Amino-5-methylisoxazole,Acetic acid,,-0.9258200997725515,0.5735393346764044,0.089267841735595,0.7718103853872604,False,
3-Amino-5-methylisoxazole,Aceturic acid,,-0.2,0.7999999999999999,0.3846153846153847,0.21702022575997731,False,
3-Amino-5-methylisoxazole,Aconitic acid,,-0.6377481392176932,-0.7631578947368421,-0.2110346835051452,0.4888834277636655,True,-
3-Amino-5-methylisoxazole,Adenine,,0.4285714285714286,0.7181848464596079,0.48291697043289755,0.13242142661767642,True,+
3-Amino-5-methylisoxazole,Adipic acid,,,,,,False,
3-Amino-5-methylisoxazole,Adipoyl-L-carnitine,,0.5,1.0,-0.10714285714285716,0.8191508555699912,False,
3-Amino-5-methylisoxazole,alpha-Hydroxyisobutyric acid,,-0.028571428571428574,1.0,0.38333333333333336,0.3084952723803716,False,
3-Amino-5-methylisoxazole,Allylescaline,,-0.3530939318018998,-0.34210526315789475,0.15055306062600288,0.6234650319998724,False,
3-Amino-5-methylisoxazole,Aminoguanidine,,,,,,False,
3-Amino-5-methylisoxazole,Aniline,,0.2571428571428572,0.8720815992723809,0.4924351288532529,0.08734910887870964,True,+
3-Amino-5-methylisoxazole,Azelaic acid,,0.49280538030458115,0.9746794344808963,0.6088154269972452,0.027222202448503017,True,+
3-Amino-5-methylisoxazole,"Aziridine, 1-(2-buten-2-yl)",,,,,,False,
3-Amino-5-methylisoxazole,"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",,,,,,False,
3-Amino-5-methylisoxazole,"Benz[c]acridine, 5,10-dimethyl",,,,,,False,
3-Amino-5-methylisoxazole,"Benzaldehyde, 2,5-dimethoxy",,-0.4140393356054126,-0.18136906252750293,-0.39308222698201395,0.18393872232613445,True,-
3-Amino-5-methylisoxazole,"Benzene, 1,4-dimethoxy",,-0.2571428571428572,0.7105263157894738,0.23586229332927994,0.4378858590088995,False,
3-Amino-5-methylisoxazole,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",,,,,,False,
3-Amino-5-methylisoxazole,"Benzene, 1-ethyl-3,5-dimethyl",,,,1.0,0.0,False,
3-Amino-5-methylisoxazole,Benzeneacetic acid,,-0.5,,-0.3142857142857143,0.5440932944606415,False,
3-Amino-5-methylisoxazole,Benzenepropanoic acid,,-0.1765469659009499,-0.9746794344808963,-0.09103456935516067,0.7674048317878672,True,-
3-Amino-5-methylisoxazole,"Benzenesulfonamide, N-butyl",,0.20291986247835697,0.7181848464596079,0.349862258953168,0.2412589772757279,True,+
3-Amino-5-methylisoxazole,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",,0.3768511731740915,0.8207826816681234,0.578512396694215,0.03833141704491861,True,+
3-Amino-5-methylisoxazole,"Benzoic acid, methyl ester",,0.7142857142857143,0.46169025843831935,0.7207709707237556,0.0054407870148796165,True,+
3-Amino-5-methylisoxazole,Benzoic Acid,,-0.3946648814672956,0.10526315789473685,0.16897766252498325,0.5810422115729497,False,
3-Amino-5-methylisoxazole,Benzophenone,,-0.028571428571428574,0.36842105263157904,-0.08421052631578947,0.7947101635124242,False,
3-Amino-5-methylisoxazole,Benzyl alcohol,,-0.4285714285714286,0.05129891760425771,0.31911997177082313,0.28788283230482087,False,
3-Amino-5-methylisoxazole,Biphenyl,,-0.4285714285714286,0.15389675281277312,0.29986273209499753,0.31954781207783634,False,
3-Amino-5-methylisoxazole,Butachlor ESA,,-0.39999999999999997,0.7999999999999999,0.24848484848484845,0.4887763045192432,False,
3-Amino-5-methylisoxazole,Butanedioic acid,,-0.48571428571428577,0.8207826816681234,0.13204964349137507,0.6671737125899858,False,
3-Amino-5-methylisoxazole,Butylmethylamine,,-0.08571428571428573,0.13157894736842107,0.19972451790633608,0.5129830047894441,False,
3-Amino-5-methylisoxazole,Butyric Acid,,-0.2898855178262242,0.35909242322980395,0.4820936639118457,0.09524963466040755,False,
3-Amino-5-methylisoxazole,Chlorobenzilate ,,,0.0,-0.35909242322980395,0.5528147466433508,False,
3-Amino-5-methylisoxazole,Cholesterol,,0.14285714285714288,0.7181848464596079,0.16506205436421884,0.589960566137235,True,+
3-Amino-5-methylisoxazole,cis-2-Decenoic acid,,,,,,False,
3-Amino-5-methylisoxazole,Citramalic acid,,-0.46169025843831935,0.46169025843831935,-0.21089663501286113,0.5105689344070777,False,
3-Amino-5-methylisoxazole,Crotonic acid,,0.21251185925162072,0.5000000000000001,0.5360193065341683,0.05899903674537036,True,+
3-Amino-5-methylisoxazole,Curcumin,,0.8857142857142858,0.15389675281277312,0.7235220049631592,0.005182692054754749,True,+
3-Amino-5-methylisoxazole,Cyclobutylamine,,-0.08696565534786728,0.20519567041703085,0.4986225895316805,0.08284465011293705,False,
3-Amino-5-methylisoxazole,Cyclocurcumin,,,,,,False,
3-Amino-5-methylisoxazole,Cycloheptanol,,0.6377481392176932,0.7181848464596079,0.4132231404958678,0.1604832721252733,True,+
3-Amino-5-methylisoxazole,"Cyclohexanone, 3,3,5-trimethyl",,-0.09999999999999999,0.4103913408340617,0.1015763379090602,0.753434083780813,False,
3-Amino-5-methylisoxazole,Cyclooctylamine,,-0.2571428571428572,0.2894736842105264,0.11432506887052342,0.7099718191788528,False,
3-Amino-5-methylisoxazole,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",,0.057977103565244846,0.15389675281277312,0.4793388429752066,0.09743396977179337,True,+
3-Amino-5-methylisoxazole,"Cytosine, N-(tert-butyldimethylsilyl)-",,0.08571428571428573,0.7181848464596079,0.22865013774104684,0.4524226054517674,True,+
3-Amino-5-methylisoxazole,Desmethylverapamil,,,,,,False,
3-Amino-5-methylisoxazole,Diacetyl monoxime,,-0.08571428571428573,0.7181848464596079,0.5584599505989404,0.04729151560998937,False,
3-Amino-5-methylisoxazole,Dibutyldodecylamine,,,,,,False,
3-Amino-5-methylisoxazole,Diclofenac,,,0.632455532033676,0.3768511731740915,0.4614828403508045,False,
3-Amino-5-methylisoxazole,Diethylamine,,0.1449427589131121,0.8207826816681234,0.2865013774104683,0.34261378224708505,True,+
3-Amino-5-methylisoxazole,DL-Glyceraldehyde,,-0.2571428571428572,0.5000000000000001,0.0371900826446281,0.9039923043553274,False,
3-Amino-5-methylisoxazole,DL-p-Hydroxyphenyllactic acid,,-0.051298917604257706,1.0,0.19590028045862823,0.5637442329087624,False,
3-Amino-5-methylisoxazole,"Dodecanoic acid, 1-methylethyl ester",,0.08571428571428573,0.7181848464596079,0.2806054924191721,0.35307340606108023,True,+
3-Amino-5-methylisoxazole,Dodecanoic acid,,-0.5428571428571429,0.7181848464596079,0.40165099895293255,0.17370959597151903,False,
