,LPS934_150124,LPS935_150124,LPS936_150124,LPS939_150124,LPS940_150124,LPS941_150124,LPS942_150124
Pimelic acid,0,7393.462659,0,8826.401272,5279.311162,9612.83381,9337.044142
Pipecolic acid,29672358.52,43778470.05,43753059.75,21924506.29,8357485.713,15388893.95,8415917.467
"Piperidine, 1-(1-methylpentyl)-",0,0,0,0,0,3012677.216,0
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",60765.2459,4143928.087,3444042.627,3678971.852,3422228.755,3508804.98,1114158.239
"Propanetriol, 2-methyl-",4018.742366,4527.009599,4085.748374,3912.842948,5315.405584,5377.393779,4990.460546
"Propanoic acid, 2-methyl-",560328.2514,583522.0551,614858.7402,623130.6775,630748.7815,599387.7623,638160.3773
"Propanoic acid, 2-oxo-",746844.4755,0,927913.994,0,0,0,935348.4237
"Propiophenone, 3',4'-dimethoxy-",139614.2774,134674.8665,3806.062595,0,0,0,0
Propylamine,2394.445103,2547.554644,2610.190578,2693.892222,2684.388636,2779.882121,2218.606412
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",0,0,0,0,0,0,0
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",390702.2308,887320.7133,349514.236,319924.183,0,0,296762.3872
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",19071.93233,33885.11918,38170.39934,19124.0077,14290.5123,25054.78139,15303.50985
Pyroglutamic acid,0,62511241.17,48475215.05,0,9952883.665,32128841.53,11163743.91
Pyrrole-2-carboxylic acid,227559534.2,247816271.9,225449712.9,274748761,195779049.7,235557611.9,262575501.3
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",0,0,0,0,0,227166.9367,0
"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo-",0,0,0,0,0,0,0
Quazodine,0,0,0,226296409.6,0,41085367.79,0
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",3090953.055,3227962.647,3132698.524,1316222.652,1271041.626,784897.5966,951982.2617
"Quinoline, 2,4-dimethyl-",0,0,0,0,0,0,0
Ribitol,1544.462618,0,2169.632102,0,1341.592971,0,1077.510169
"Ribonic acid, 2,3,4,5-tetrakis-",14974577.23,87264448.61,13158273.87,45445906.06,28795642.67,0,86549.17099
S-Methyl-L-cysteine,71687.19691,70581.37474,75268.7442,76747.78244,78654.29401,82141.5679,84965.513
Salsoline,67964.24535,57576.81187,63766.00145,63590.71656,73136.80637,68026.70096,83852.53324
Sedoheptulose anhydride,0,0,0,0,150875574.5,0,0
Ser-Leu,2451868.643,2807142.442,2211083.099,2933448.316,2551363.711,2732156.279,2873066.325
Serine,0,0,0,0,679910728.2,0,703104769.9
Sertraline carbamoyl glucuronide,36.04291167,0,0,42.36955468,0,35.81152617,43.9011402
Sinomenin,0,0,0,0,0,0,0
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",540393.6693,469589.8556,475397.1691,589272.5967,518470.7571,675670.8673,686025.2448
Spironolactone,1254.441835,0,0,0,0,0,0
Stearic acid,66512868.66,70539.3141,1207389.228,0,397342.9541,1397793.184,131490072
"Stigmast-5-ene, 3beta-",2558.201665,3169.540229,2251.268174,2379.610462,4079.061921,1411.803567,3426.169337
Suberic acid,6273.072122,6025.99843,6650.931615,6058.197479,3183.760903,11752.02958,11421.66911
Succinic anhydride,860007.0611,888281.4063,927047.8095,493208.5073,1552491.756,507832.6213,566446.7514
Supraene,9168.443284,7563.163236,6526.832166,0,10831.03366,8504.33392,12909.47488
Syringaldehyde,204310725.2,244103027.8,228179299.8,244048335.2,198992284,234837605.6,244430132.1
"Tacrine, N-trimethylsilyl-",9202.53573,0,19916.6875,37422.07024,29109.84868,54034.34293,33725.06588
"Talonic acid, gamma-lactone",0,0,0,0,0,0,0
Tartronic acid,1422.822939,1433.279115,2484.930831,1605.851385,2490.199868,1561.737607,1600.564517
Tetradecanenitrile,0,0,0,5698968.294,0,0,0
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",405167.9225,420623.8635,446806.0064,446721.8015,439509.1334,409355.1464,452386.296
Thymidine,0,0,0,0,0,0,0
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",0,0,6250.62072,0,6552.437679,0,0
Tributyl acetylcitrate,270507.7464,425587.6432,312954.1162,346519.9005,391536.1744,536638.9141,253339.16
Tricine,0,183595851.3,0,0,0,0,0
Triethanolamine,794.9883138,626.553673,591.8932425,584.197746,588.2960584,592.9639119,567.146386
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",0,0,0,0,0,0,0
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,16732.06044,29767.86679,7872.23274,11289.31547,28895.70013,23080.16551,33008.90342
Trimethylsilyl oct-2-enoate ,4958856.435,5424087.677,4130195.308,4893854.307,6733822.629,3677218.925,9136669.172
Trimidox,993786.03,805941.7269,542812.3182,327692.6078,0,378525.9542,0
Tris(trimethylsilyl)carbamate,139670173,149703120.7,128319871.2,161925134.2,151690170.6,149747909.2,165070100.5
Trisaminol,82058.89411,104775.1208,106361.7687,106126.9516,61167.91272,92102.8434,78379.40201
L-Tyrosine,690230.4813,718397.7124,792752.6773,831273.6649,848038.6596,812995.9517,932670.9554
Undecanedioic acid,0,0,0,0,0,0,0
Uracil,8640513.419,13904490.93,13820725.5,10487505.69,6598842.764,9074634.439,3214801.981
Urea,26659375.94,40539298.23,44352259.81,23544062.43,88958096.26,23631427.54,34153000.75
Uridine,9084.102178,17415.43596,17438.76371,10621.71585,6641.699139,11354.68603,2758.286303
Valylglycine,4042171.074,5010729.298,4903002.172,4914999.531,5289634.812,5090828.451,5401726.444
Vanillylmandelic acid,0,0,0,0,10571.60001,0,13440.20549
Xylazine,8098213.552,6540942.02,9523155.503,9064570.425,5885252.934,11262117.88,5186048.745
Xylitol,10631754.87,11571449.36,10888561.43,8352725.088,9446690.147,10305369.89,8117306.681
"Xylonic acid, 2,3,4-tris-O-(trimethylsilyl)-, delta-lactone",0,0,0,0,0,0,0
Xylose,8378.90528,15526.93119,0,0,0,12629.83184,8106.668835
