Metabolite 1,Metabolite 2,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Consistent?,Can Meta-Analysis Be Calculated?,Meta-Analysis p-value,FDR
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Isosorbide,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Ketamine,,,0,0.8660254037844387,0.3333333333333332,3,-0.3999999999999999,0.6,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Kojic acid, bis(tert-butyldimethylsilyl) ether",,,0,0.8660254037844387,0.3333333333333332,3,0.0,1.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-(+)-Threose,,,0,,,0,1.0,0.0,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Lactic acid,,,0,-0.5000000000000001,0.6666666666666667,3,0.7999999999999999,0.2,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Alanine,,,0,0.8660254037844387,0.3333333333333332,3,0.632455532033676,0.367544467966324,4,False,True,0.5095882967683181,0.6507687059705571
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Asparagine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-gamma-Glutamyl-L-glutamic acid,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Leucylglycine,,,0,0.8660254037844387,0.3333333333333332,3,-1.0,0.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Levulinic acid,,,0,0.8660254037844387,0.3333333333333332,3,0.1999999999999999,0.8,4,False,True,0.840948002914648,0.8547835262114536
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Glutamic acid,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Glutamine,,,0,0.8660254037844387,0.3333333333333332,3,0.316227766016838,0.683772233983162,4,False,True,0.749718604527104,0.7934440015145957
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",,,0,1.0,0.0,3,0.0,1.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Lignoceric acid,,,0,0.8660254037844387,0.3333333333333332,3,0.3999999999999999,0.6,4,False,True,0.6848670488898727,0.7477685963678031
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Leucine,,,0,0.5000000000000001,0.6666666666666667,3,-0.1999999999999999,0.8,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,-0.8660254037844387,0.3333333333333332,3,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Lysine,,,0,0.8660254037844387,0.3333333333333332,3,0.1999999999999999,0.8,4,False,True,0.840948002914648,0.8547835262114536
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Norleucine,,,0,,,0,-0.5,0.6666666666666667,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",,,0,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,False,True,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Ornithine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Pyroglutamic acid,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Serine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Threonine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Tryptophan,,,0,0.8660254037844387,0.3333333333333332,3,0.6000000000000001,0.3999999999999999,4,False,True,0.5336738188873946,0.6669576958244066
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Tyrosine,,,0,,,0,0.8660254037844387,0.3333333333333332,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Luciferin,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Lupinine,,,0,,,0,0.0,1.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Valine,,,0,0.8660254037844387,0.3333333333333332,3,0.1999999999999999,0.8,4,False,True,0.840948002914648,0.8547835262114536
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",L-Val-L-Leu,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Malic acid,,,0,0.8660254037844387,0.3333333333333332,3,-0.3999999999999999,0.6,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Maltol,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Methanesulfonic acid,,,0,0.8660254037844387,0.3333333333333332,3,0.0,1.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Methyl lactate,,,0,0.5000000000000001,0.6666666666666667,3,0.0,1.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Methylsuccinic acid,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Methylthiouracil,,,0,0.8660254037844387,0.3333333333333332,3,-0.3999999999999999,0.6,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Mevalonolactone,,,0,0.0,1.0,3,0.0,1.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Monocaproin,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",m-Toluic acid,,,0,0.8660254037844387,0.3333333333333332,3,-0.1054092553389459,0.894590744661054,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Myristic acid,,,0,0.8660254037844387,0.3333333333333332,3,0.632455532033676,0.367544467966324,4,False,True,0.5095882967683181,0.6507687059705571
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","N,N-Dimethyl-2-aminoethanol",,,0,,,0,-1.0,0.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,,0,,,0,0.5,0.6666666666666667,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",N-Acetylaminoethanol,,,0,-0.5000000000000001,0.6666666666666667,3,-0.316227766016838,0.683772233983162,4,False,True,0.749718604527104,0.7934440015145957
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",N-Acetylaspartic acid,,,0,0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",N-Acetyl-L-alanine,,,0,-1.0,0.0,3,0.7999999999999999,0.2,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Naringenin 4',7-dimethylether",,,0,-0.8660254037844387,0.3333333333333332,3,1.0,0.0,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",N-Caffeoyl-O-methyltyramine,,,0,0.0,1.0,3,1.0,0.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",N-Ethylamphetamine,,,0,-0.5000000000000001,0.6666666666666667,3,-0.632455532033676,0.367544467966324,4,False,True,0.5095882967683181,0.6507687059705571
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",N-Ethyldiethanolamine,,,0,0.8660254037844387,0.3333333333333332,3,0.3999999999999999,0.6,4,False,True,0.6848670488898727,0.7477685963678031
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Niacin,,,0,0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666667,3,False,True,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Niacinamide,,,0,-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,4,False,True,0.0,0.0
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",N-Isobutyrylglycine,,,0,1.0,0.0,3,-0.7999999999999999,0.2,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,,,0,0.8660254037844387,0.3333333333333332,3,1.0,0.0,3,False,True,0.0,0.0
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",N-Methylacetamide,,,0,-1.0,0.0,3,0.2108185106778919,0.7891814893221081,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Nonanoic acid,,,0,0.8660254037844387,0.3333333333333332,3,-0.632455532033676,0.367544467966324,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Norephedrine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Norketamine,,,0,0.8660254037844387,0.3333333333333332,3,0.948683298050514,0.0513167019494861,4,False,True,0.26427132774836315,0.5036561179060733
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Norleucine, N-trimethylsilyl-",,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Octacosanol,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Octadecanoic acid, octyl ester",,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Octadecanoic acid,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Octanoic acid,,,0,,,0,0.1999999999999999,0.8,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Octocrylene,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Oleamide,,,0,0.8660254037844387,0.3333333333333332,3,0.0,1.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Oleic Acid,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Olomoucine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Oxalic acid,,,0,0.5000000000000001,0.6666666666666667,3,-0.948683298050514,0.0513167019494861,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Oxalic acid, di(cyclohexylmethyl) ester",,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Oxymorphone, bis(trimethylsilyl) ether",,,0,,,0,-0.1054092553389459,0.894590744661054,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Palmitic Acid,,,0,,,0,-0.3999999999999999,0.6,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Pentadecanoic acid,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Pentanedioic acid,,,0,,,0,0.1999999999999999,0.8,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Pentanoic acid,,,0,0.8660254037844387,0.3333333333333332,3,-0.3999999999999999,0.6,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",,,0,-0.8660254037844387,0.3333333333333332,3,-0.3999999999999999,0.6,4,False,True,0.6848670488898727,0.7477685963678031
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Phenol,,,0,0.0,1.0,3,0.5,0.6666666666666667,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Phenoxyethanol,,,0,0.8660254037844387,0.3333333333333332,3,-0.316227766016838,0.683772233983162,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Phosphoserine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Phthalazin-1-one,,,0,,,0,-0.8660254037844387,0.3333333333333332,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Phthalimide,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Phytanic acid,,,0,0.0,1.0,3,0.316227766016838,0.683772233983162,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Picolinic acid,,,0,,,3,-0.6000000000000001,0.3999999999999999,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Pinosylvin,,,0,0.8660254037844387,0.3333333333333332,3,-0.3999999999999999,0.6,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Pipecolic acid,,,0,0.5000000000000001,0.6666666666666667,3,0.7999999999999999,0.2,4,False,True,0.38562003850434934,0.5816748529868246
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Praziquantel,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Pro-Ala-Lys,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Prometryne,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",,,0,0.8660254037844387,0.3333333333333332,3,0.316227766016838,0.683772233983162,4,False,True,0.749718604527104,0.7934440015145957
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Propanoic acid, dimethyl(isopropyl)silyl ester",,,0,0.8660254037844387,0.3333333333333332,3,0.3999999999999999,0.6,4,False,True,0.6848670488898727,0.7477685963678031
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Propanoic acid,,,0,,,0,-0.316227766016838,0.683772233983162,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Propionic acid, 3-iodo-, octadecyl ester",,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Propylene glycol,,,0,0.8660254037844387,0.3333333333333332,3,0.632455532033676,0.367544467966324,4,False,True,0.5095882967683181,0.6507687059705571
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Prostaglandin,,,0,0.8660254037844387,0.3333333333333332,3,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Quinoxaline, 2,3-diphenyl- ",,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Salsoline,,,0,0.5000000000000001,0.6666666666666667,3,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Sarcosine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Simetryn,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Spiroxamine,,,0,,,0,1.0,0.0,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Stearic acid,,,0,0.8660254037844387,0.3333333333333332,3,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Suberic acid,,,0,0.8660254037844387,0.3333333333333332,3,0.7999999999999999,0.2,4,False,True,0.38562003850434934,0.5816748529868246
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Succinamide,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Sulindac,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Supraene,,,0,,,0,1.0,0.0,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Synephrine,,,0,-0.5000000000000001,0.6666666666666667,3,-0.1999999999999999,0.8,4,False,True,0.840948002914648,0.8547835262114536
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Taurine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",tert-Butylamine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Tetrahydro[2,2']bifuranyl-5-one",,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Tetrahydro-solasodine triacetate,,,0,0.8660254037844387,0.3333333333333332,3,0.3999999999999999,0.6,4,False,True,0.6848670488898727,0.7477685963678031
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Theobromine,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Thymol,,,0,0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666667,3,False,True,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Triethyl citrate,,,0,0.8660254037844387,0.3333333333333332,3,1.0,0.0,3,False,True,0.0,0.0
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Trimethylolpropane,,,0,,,0,0.8660254037844387,0.3333333333333332,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Tromethamine,,,0,,,0,1.0,0.0,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Tyr-Val,,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Uracil,,,0,0.5000000000000001,0.6666666666666667,3,-0.7999999999999999,0.2,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Urea,,,0,0.0,1.0,3,-0.7999999999999999,0.2,4,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Vanillylmandelic acid,,,0,0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether","Weberine, 5-desmethoxy-",,,0,,,0,,,0,False,False,,
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Xylazine,,,0,0.8660254037844387,0.3333333333333332,3,0.6000000000000001,0.3999999999999999,4,False,True,0.5336738188873946,0.6669576958244066
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",Yangonin,,,0,0.8660254037844387,0.3333333333333332,3,1.0,0.0,4,False,True,0.0,0.0
2-Naphthol,2-Norbornanemethanol,,,0,,,0,,,0,False,False,,
2-Naphthol,"2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",,,0,,,0,,,0,False,False,,
2-Naphthol,2-Pentadecanone,-0.5000000000000001,0.6666666666666667,3,1.0,1.4042654220543672e-24,5,0.2501221597922889,0.6326407183891358,6,False,False,,
2-Naphthol,"2-Pivaloyl-1,3-indandione",,,0,,,0,,,0,False,False,,
2-Naphthol,2-Propyl-1-pentanol,,,0,0.6000000000000001,0.3999999999999999,4,0.4413674147523747,0.3809392104771887,6,False,True,0.32634411100347793,0.5534878322754372
2-Naphthol,2-Pyrrolidone-5-carboxylic acid,0.0,1.0,3,-0.2236067977499789,0.7176856442107861,5,-0.6473388749701496,0.1646245946813782,6,False,False,,
2-Naphthol,"2-Thiophenecarboxylic acid, 4-cyanophenyl ester",,,0,,,0,,,0,False,False,,
2-Naphthol,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",0.0,1.0,3,-0.3,0.6238376647810728,5,-0.2648204488514248,0.6120552385657049,6,False,False,,
2-Naphthol,3-(4-Methoxyphenyl)coumarin,,,0,,,0,-1.0,0.0,3,False,False,,
2-Naphthol,"3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",,,0,,,0,,,0,False,False,,
2-Naphthol,"3,3-Dimethylacrylic acid",,,0,,,0,,,0,False,False,,
2-Naphthol,"3,4-Dihydroxybenzaldehyde",-0.8660254037844387,0.3333333333333332,3,,,0,,,0,False,False,,
2-Naphthol,"3,4-Methylenedioxyamphetamine",-0.8660254037844387,0.3333333333333332,3,,,0,0.632455532033676,0.367544467966324,4,False,False,,
2-Naphthol,"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",,,0,,,0,,,0,False,False,,
2-Naphthol,"3,5-Dimethylphenol",0.0,1.0,3,1.0,1.4042654220543672e-24,5,0.1538967528127731,0.8048288166080632,5,False,False,,
2-Naphthol,3-Amino-5-methylisoxazole,,,0,0.7181848464596079,0.1717953049079889,5,0.6473388749701496,0.1646245946813782,6,False,True,0.11252345820994201,0.3114936321718484
2-Naphthol,3-Aminobenzoic acid,,,0,0.8720815992723809,0.0538542177275421,5,0.6767633692869747,0.1398366873478105,6,False,True,0.07272248300237695,0.23074029479143177
2-Naphthol,3-Buten-2-one,0.8660254037844387,0.3333333333333332,3,1.0,1.4042654220543672e-24,5,0.4413674147523747,0.3809392104771887,6,True,True,0.0,0.0
2-Naphthol,3-Heptanol,-0.8660254037844387,0.3333333333333332,3,-0.3999999999999999,0.6,4,-0.5075192189225523,0.3040834952652882,6,True,True,0.32619668048634565,0.5534648561323043
2-Naphthol,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,,0,,,0,,,0,False,False,,
2-Naphthol,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,0,,,0,-0.7181848464596079,0.1717953049079889,5,False,False,,
2-Naphthol,3-Methyl-3-buten-1-ol,,,0,,,0,0.2108185106778919,0.7891814893221081,4,False,False,,
2-Naphthol,3-Nonene,,,0,,,0,,,0,False,False,,
2-Naphthol,3-Phenyl oxindole,,,0,,,0,,,0,False,False,,
2-Naphthol,"4,4'-Dichlorobenzophenone",,,0,,,0,,,0,False,False,,
2-Naphthol,"4,5-Dihydro-1H-pyrazole",,,0,-0.5,0.6666666666666667,3,,,0,False,False,,
2-Naphthol,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",0.0,1.0,3,0.6668859288553501,0.2188939813132316,5,0.2239055377599495,0.6697542987517857,6,False,False,,
2-Naphthol,4-Aminobutanoic acid,-0.8660254037844387,0.3333333333333332,3,0.0,1.0,5,-0.4413674147523747,0.3809392104771887,6,False,False,,
2-Naphthol,4-Hydroxybutanoic acid,,,0,,,0,,,0,False,False,,
2-Naphthol,4-Methoxyphenol,0.8660254037844387,0.3333333333333332,3,,,0,0.3999999999999999,0.6,4,False,True,0.6848670488898727,0.7477685963678031
2-Naphthol,"4-Methylquinoline-2,7-diol",,,0,,,0,,,0,False,False,,
2-Naphthol,4-Methylvaleric acid,-0.8660254037844387,0.3333333333333332,3,0.1999999999999999,0.747060078104662,5,0.8720815992723809,0.0538542177275421,5,False,False,,
2-Naphthol,4-Oxohexanoic acid,-0.8660254037844387,0.3333333333333332,3,0.8999999999999998,0.0373860734684987,5,-0.632455532033676,0.367544467966324,4,False,False,,
2-Naphthol,"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",,,0,,,0,,,0,False,False,,
2-Naphthol,4-tert-Butyldimethylsiloxy-3-penten-2-one,,,0,,,0,0.316227766016838,0.683772233983162,4,False,False,,
2-Naphthol,5-Aminovaleric acid,,,0,,,0,,,0,False,False,,
2-Naphthol,5-Azacytosine,0.0,1.0,3,0.7,0.1881204043741872,5,-0.0149270358506633,0.9776111092181952,6,False,False,,
2-Naphthol,"5-Chlorovaleric acid, nonyl ester",0.5000000000000001,0.6666666666666667,3,0.8999999999999998,0.0373860734684987,5,-0.2648204488514248,0.6120552385657049,6,False,False,,
2-Naphthol,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",0.0,1.0,3,-0.6000000000000001,0.3999999999999999,4,0.2108185106778919,0.7891814893221081,4,False,False,,
2-Naphthol,5-Ethyl-5-methylnonadecane,,,0,,,0,,,0,False,False,,
2-Naphthol,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,,0,-0.3999999999999999,0.6,4,0.3134677528639293,0.5451993598989581,6,False,False,,
2-Naphthol,5-Nitroso-8-quinolinol,,,0,,,0,,,0,False,False,,
2-Naphthol,"5-Nonanol, tert-butyldimethylsilyl ether",-0.8660254037844387,0.3333333333333332,3,0.8999999999999998,0.0373860734684987,5,0.1666666666666666,0.7523148148148149,6,False,False,,
2-Naphthol,5-Oxohexanoic Acid,0.0,1.0,3,0.3590924232298039,0.5528147466433505,5,0.4030299679679092,0.4281877626925888,6,False,False,,
2-Naphthol,"6,7,4'-Trihydroxyisoflavone",0.0,1.0,3,0.8999999999999998,0.0373860734684987,5,0.492592183071889,0.3208747476030941,6,False,False,,
2-Naphthol,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",0.5000000000000001,0.6666666666666667,3,0.8720815992723809,0.0538542177275421,5,0.7999999999999999,0.2,4,True,True,0.1052322086339302,0.29649340011130015
2-Naphthol,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,,0,-0.632455532033676,0.367544467966324,4,-0.632455532033676,0.367544467966324,4,False,True,0.3510038115960509,0.5740346064452417
2-Naphthol,6-Methyluracil,-0.8660254037844387,0.3333333333333332,3,0.8999999999999998,0.0373860734684987,5,0.641862541578522,0.1694258667073825,6,False,False,,
2-Naphthol,6-Nitroveratryl alcohol,,,0,,,0,-0.5,0.6666666666666667,3,False,False,,
2-Naphthol,6-Oxoheptanoic acid,-1.0,0.0,3,0.8207826816681233,0.0885870053135438,5,0.2353959545345998,0.6534278608778468,6,False,False,,
2-Naphthol,"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",,,0,,,0,,,0,False,False,,
2-Naphthol,7-Hydroxy-4-(methoxymethyl)coumarin,,,0,,,0,-0.8660254037844387,0.3333333333333332,3,False,False,,
2-Naphthol,8-Acetyl-7-hydroxycoumarin,,,0,,,0,,,0,False,False,,
2-Naphthol,8-Methylnonanoic acid,-0.8660254037844387,0.3333333333333332,3,0.8999999999999998,0.0373860734684987,5,-0.5672273623252055,0.2404107737133496,6,False,False,,
2-Naphthol,"9,12-Octadecadienoic acid (Z,Z)",,,0,,,0,,,0,False,False,,
2-Naphthol,9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,,,0,,,0,,,0,False,False,,
2-Naphthol,"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",,,0,,,0,,,0,False,False,,
2-Naphthol,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,,0,,,0,-0.3162277660168379,0.604181303590592,5,False,False,,
2-Naphthol,Acetic acid,0.5000000000000001,0.6666666666666667,3,0.6708203932499368,0.21516994256955,5,-0.8740073734751262,0.0228112004896157,6,False,False,,
