Metabolite 1,Metabolite 2,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Consistent?,Can Meta-Analysis Be Calculated?,Meta-Analysis p-value,FDR
2-Hydroxy-2-methylbutyric acid,N-Acetyl-L-phenylalanine,-0.5,0.6666666666666667,3,-0.942857142857143,0.004804664723032,6,,,0,False,True,0.05603172419726744,0.206472292389662
2-Hydroxy-2-methylbutyric acid,Nadolol,,,0,0.2342437403008453,0.6131550369752419,7,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,N-Ethyldiethanolamine,-0.1712328767123287,0.6146745961892828,11,-0.4545454545454545,0.186904810349332,10,-0.5,0.6666666666666667,3,True,True,0.23887033009001313,0.4341657726928082
2-Hydroxy-2-methylbutyric acid,Niacin,0.0648276478741295,0.8333499301072748,13,0.0181818181818181,0.9602404181286244,10,0.5,0.6666666666666667,3,True,True,0.850791110028449,0.8680411529959157
2-Hydroxy-2-methylbutyric acid,N-Methyl-L-proline,0.3113828280974473,0.4527987574263371,8,0.1666666666666666,0.668231040071504,9,0.5,0.6666666666666667,3,True,True,0.4392805592592648,0.5797182237683169
2-Hydroxy-2-methylbutyric acid,n-Nonylcyclohexane,0.316227766016838,0.683772233983162,4,-0.2571428571428572,0.6227871720116618,6,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Nonadecanoic acid,-0.084668413901012,0.8045140245194716,11,-0.0424242424242424,0.907363817812816,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Nonanoic acid,-0.7217658241589203,0.0053463379879339,13,0.2727272727272727,0.4458383415427513,10,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Norketamine,0.0361472019533909,0.9322830115259056,8,0.0181818181818181,0.9602404181286244,10,-0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,n-Tridecylcyclohexane,,,0,0.0,1.0,7,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Octadecyl octyl ether,-0.2426799485391596,0.5292413110551777,9,0.0333333333333333,0.932156735540504,9,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Octanoic acid,-0.7434489830671455,0.0035827452274821,13,0.1878787878787878,0.603217610029209,10,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Oxalic acid,-0.1845737031246093,0.546070597223801,13,-0.2249250511616238,0.5321220586935935,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,"Oxalic acid, isobutyl heptyl ester",,,0,,,0,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Palmitelaidic acid,-0.1454545454545454,0.6695786456420787,11,-0.1757575757575757,0.6271883447764844,10,,,0,False,True,0.5356490526461595,0.6461637544857476
2-Hydroxy-2-methylbutyric acid,Palmitic Acid,-0.1074384242068621,0.7268219463108541,13,-0.2484848484848484,0.4887763045192431,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Pantolactone,-0.1837016574585635,0.5480021408244691,13,0.3333333333333332,0.346593507087334,10,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Pantothenic acid ,-0.0771352789177472,0.8022285682572896,13,-0.006060606060606,0.9867429111949892,10,-1.0,0.0,3,True,True,0.0,0.0
2-Hydroxy-2-methylbutyric acid,Pentadecanoic acid,-0.3711925598839479,0.2117698478747035,13,-0.006060606060606,0.9867429111949892,10,-0.5,0.6666666666666667,3,True,True,0.3638720590549618,0.5315795286147444
2-Hydroxy-2-methylbutyric acid,Pentanedioic acid,0.0082644941697586,0.9786227752768684,13,-0.406060606060606,0.2442822940866263,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,"Pentanoic acid, 4-methyl-2-oxo-",-0.5,0.6666666666666667,3,0.0,1.0,8,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Pentanoic acid,-0.4573020107266441,0.1161470493526311,13,0.1999999999999999,0.5795840000000001,10,-0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,"Pentitol, 3-desoxy",-0.3789473684210527,0.2244479790636696,12,0.4424242424242424,0.2004226867119422,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Phenol,-0.3057862842810693,0.3096078196362005,13,-0.2606060606060606,0.4670890543863402,10,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,phenoxyethanol,0.3822729348058568,0.1973753853016531,13,-0.2606060606060606,0.4670890543863402,10,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Phenylalanine,-0.0359613068734698,0.9071519306835456,13,-0.2121212121212121,0.5563057751029299,10,-0.5,0.6666666666666667,3,True,True,0.6550439002221142,0.7258394222268411
2-Hydroxy-2-methylbutyric acid,Phenylpropanolamine,0.3142857142857143,0.5440932944606414,6,-0.2142857142857143,0.6103444156452669,8,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Phloretic acid,0.5,0.6666666666666667,3,-0.119047619047619,0.7788857260523797,8,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Phthalazin-1-one ,-0.355373249299621,0.2334152847081307,13,0.3696969696969697,0.2930500752928223,10,-1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Phthalimide,,,0,0.5357142857142858,0.2152174556780127,7,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Picolinic acid,0.0179310515396528,0.953636537252439,13,0.1636363636363636,0.6514773427962428,10,-1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Pimelic acid,-0.3636377434693797,0.2219461672149415,13,0.0424242424242424,0.907363817812816,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Pipecolic acid,-0.1682760221413576,0.5826363183278358,13,-0.2363636363636363,0.5108853175152002,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,"Pregn-4-ene-3,20-dione, 16,17-epoxy-, (16alpha)",0.5,0.6666666666666667,3,-1.0,0.0,3,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,"Propane, 2-methyl",-0.1212817820744227,0.7224231205897726,11,0.0545454545454545,0.8810361811618526,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Propanedioic acid,-0.3829215631988165,0.1965522625056043,13,-0.2242424242424242,0.5334005612725947,10,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,"Propanoic acid, 2-methyl-, hexyl ester",,,0,-0.4857142857142857,0.3287230320699709,6,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,"Propanoic acid, 2-oxo",,,0,0.1785714285714286,0.7016579425162729,7,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,"Propanoic acid, 2-hydroxy-3-phosphate-",-0.1261312447773782,0.787572159407474,7,,,0,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Propylamine,-0.0440773022387126,0.8863080654327773,13,0.1215811087360129,0.7379379712336098,10,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Protocatechoic acid,-0.4850622605295805,0.10995379556046,12,-0.0545454545454545,0.8810361811618526,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Putrescine,0.0778034073684975,0.8201308533531733,11,-0.3478626213914691,0.4992532181146331,6,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Pyridoxic acid,0.0,1.0,7,0.4285714285714286,0.337368311085824,7,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Pyridoxine,0.0,1.0,3,0.65,0.0580730580171486,9,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Pyrogallol,0.0469613259668508,0.8789167208057359,13,0.0585779186129006,0.8810067501468761,9,1.0,0.0,3,True,True,0.0,0.0
2-Hydroxy-2-methylbutyric acid,Pyroglutamic acid,,,0,-0.2857142857142857,0.5345092286010406,7,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Pyrrole-2-carboxylic acid,0.5619856035435868,0.0456169095740643,13,-0.103030303030303,0.7769984634438898,10,-1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Ribitol,-0.1075863092379171,0.7264588830419032,13,0.0,1.0,4,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Ribonic acid,0.1751725804258394,0.5670441228417613,13,0.1757575757575757,0.6271883447764844,10,,,0,False,True,0.46837027732968695,0.6024738694065499
2-Hydroxy-2-methylbutyric acid,Salsoline,-0.0896552576982643,0.7708437717583699,13,0.1878787878787878,0.603217610029209,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Sebacic acid,,,0,0.1428571428571428,0.735764859879812,8,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Sedoheptulose anhydride,-0.0468965963344767,0.8790825167369436,13,-0.2606060606060606,0.4670890543863402,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Serine,-0.1737932687689431,0.5701488193401301,13,-0.1999999999999999,0.5795840000000001,10,-1.0,0.0,3,True,True,0.0,0.0
2-Hydroxy-2-methylbutyric acid,Ser-Leu,-0.579279061653149,0.0792723523495196,10,-0.3833333333333333,0.3084952723803714,9,,,0,False,True,0.07226982615761027,0.23828737140977913
2-Hydroxy-2-methylbutyric acid,Sinapinic acid,,,0,-0.0999999999999999,0.797971695234851,9,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Stearic acid,-0.1434484123172228,0.6401229457309128,13,0.0364743326208038,0.9203184602756675,10,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,"Stigmast-5-ene, 3beta",-0.5,0.6666666666666667,3,-0.9642857142857144,0.0004541491691941,7,,,0,False,True,0.020843364886150184,0.10885584994099859
2-Hydroxy-2-methylbutyric acid,Stigmastanol,,,0,-0.5714285714285715,0.1802019889115274,7,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Suberic acid,0.0633611219681495,0.8370740517326964,13,-0.0787878787878787,0.8287173946974606,10,-0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Supraene,-0.0771934576404754,0.8115329720669271,12,0.0853674406646745,0.8146136789854659,10,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Syringaldehyde,0.0689655828448186,0.8228594600951676,13,0.0787878787878787,0.8287173946974606,10,-1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Syringic acid,0.2093671856338853,0.492403308545325,13,0.0060790554368006,0.9867025576451144,10,1.0,0.0,3,True,True,0.0,0.0
2-Hydroxy-2-methylbutyric acid,Tetrahydro-2-furanylmethanol,-0.1025978352085154,0.8695979205185651,5,,,0,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Tetrahydrogeranyl formate,-0.3085411156709888,0.3050453819123563,13,-0.0303030303030303,0.9337729580941466,10,-0.5,0.6666666666666667,3,True,True,0.4242557544024176,0.5704584943058799
2-Hydroxy-2-methylbutyric acid,Tetrahydrolinalool,-0.5,0.6666666666666667,3,-0.0714285714285714,0.8790481931481541,7,,,0,False,True,0.8863549073059991,0.8960415227412322
2-Hydroxy-2-methylbutyric acid,Thymidine,0.169655333798254,0.5795042232632481,13,0.1393939393939393,0.7009318849100584,10,-1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,"Thymidine, 5'-phosphate",0.0851133187060244,0.827651907862264,9,-0.0334730963502289,0.9318728062136596,9,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,"Thymine, 1,3-dimethyl-6-hydroxymethyl",0.0969532805667028,0.7526932834676433,13,0.2606060606060606,0.4670890543863402,10,0.5,0.6666666666666667,3,True,True,0.4978581487571898,0.6206363132924451
2-Hydroxy-2-methylbutyric acid,trans-Coniferryl alchool,,,0,0.0857142857142857,0.8717434402332361,6,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Tributyl acetylcitrate,,,0,,,0,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Tricine,0.1172414908361917,0.702871919642475,13,-0.2833333333333333,0.4600303289657199,9,-1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Triethanolamine,-0.2148768484137243,0.4808175370922507,13,-0.1428571428571428,0.735764859879812,8,-1.0,0.0,3,True,True,0.0,0.0
2-Hydroxy-2-methylbutyric acid,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",0.7699336604071668,0.005574581301564,11,-0.2188459957248232,0.5435509174040241,10,-1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Triphenylene,,,0,-1.0,0.0,4,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Tripropylene glycol monomethyl ether,-0.2424251623129198,0.4248608396164144,13,0.3571428571428572,0.3851206435562563,8,-1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Trisaminol,-0.0538674033149171,0.8612551276276895,13,0.2754540402400495,0.5090540726550732,8,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Tyrosine,-0.2093671856338853,0.492403308545325,13,-0.2242424242424242,0.5334005612725947,10,-0.5,0.6666666666666667,3,True,True,0.37238787509271254,0.5381852301912992
2-Hydroxy-2-methylbutyric acid,Undecanoic acid,-0.447992782362773,0.1247298847208026,13,0.2761530448893886,0.4719617926023861,9,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Uracil,0.0495869650185517,0.8721954128534535,13,0.1519763859200161,0.6751243317896831,10,-1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Urea,-0.0082758699413782,0.978593356356484,13,0.1580554413568168,0.6627622972444478,10,-0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Uridine,-0.092413881012057,0.7639698083553131,13,0.3333333333333332,0.346593507087334,10,-0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Valylglycine,-0.4435185266405332,0.2317840652993742,9,0.0166666666666666,0.966054803994686,9,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Valylvaline,-0.3690214585383461,0.2640660487239563,11,-0.2848484848484848,0.4250381548921454,10,1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Vanillic Acid,,,0,-0.1428571428571428,0.7599453002180929,7,,,0,False,False,,
2-Hydroxy-2-methylbutyric acid,Vanillin,-0.5399469524242304,0.0568154988418085,13,-0.5030303030303029,0.1383336983944919,10,-0.8660254037844387,0.3333333333333332,3,True,True,0.026306000531732224,0.12760416795626908
2-Hydroxy-2-methylbutyric acid,Xylazine,-0.0251048222626716,0.9488837293174808,9,0.3454545454545454,0.3282265114713673,10,0.5,0.6666666666666667,3,False,False,,
2-Hydroxy-2-methylbutyric acid,"Xylonic acid, delta-lactone",0.0234482981672383,0.9393916098817308,13,-0.3696969696969697,0.2930500752928223,10,-1.0,0.0,3,False,False,,
2-Hydroxy-2-methylbutyric acid,Xylose,0.0755150718576594,0.8253497906485028,11,0.0238095238095238,0.9553740118158808,8,,,0,False,True,0.8410150293777505,0.8595858448033097
2-Hydroxy-3-methylbutyric acid,2-Hydroxy-5-methoxybenzaldehyde,0.5166666666666667,0.1543901209862251,9,0.7132867132867133,0.0092017797776347,12,,,0,False,True,0.010623672573956161,0.06604310442398531
2-Hydroxy-3-methylbutyric acid,2-Isopropyl-5-methyl-1-heptanol,0.8833333333333333,0.0015905004234978,9,0.523809523809524,0.1827207505397148,8,,,0,False,True,0.012917406647611826,0.07670037939069106
2-Hydroxy-3-methylbutyric acid,2-Ketobutyric acid,0.45,0.2242161074923366,9,-0.7565685858054141,0.0043984927612255,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,2-Ketohexanoic acid,,,0,0.4047619047619048,0.3198886412288162,8,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,"2-Methyl-4,6-dinitrophenol",,,0,0.15,0.7000942309691419,9,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,2-Octanol,1.0,0.0,4,0.6190476190476191,0.1017330374542646,8,,,0,False,True,0.0,0.0
2-Hydroxy-3-methylbutyric acid,2-Palmitoylglycerol,,,0,-0.5476190476190477,0.1600256425388966,8,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,"2-Pentenedioic acid, 2-hydroxy-",0.1428571428571428,0.735764859879812,8,-0.1666666666666666,0.668231040071504,9,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,2-Pentenedioic acid,,,0,0.3575757575757575,0.3103760917056799,10,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,2-Piperidinone,0.380952380952381,0.3518125531175647,8,-0.0769230769230769,0.8121826980280591,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)",-0.6333333333333333,0.0670857868923456,9,-0.0279720279720279,0.9312343512018808,12,,,0,False,True,0.31001363782201896,0.4914167483429735
2-Hydroxy-3-methylbutyric acid,2-Pyrrolidinone,-0.0418413704377861,0.9148857180816652,9,-0.1118881118881118,0.729194990751066,12,,,0,False,True,0.7452337366281695,0.7875549434816261
2-Hydroxy-3-methylbutyric acid,2-tert-Butyl-4-ethylphenol ,1.0,0.0,3,0.6545454545454547,0.0288645989570018,11,,,0,False,True,0.0,0.0
2-Hydroxy-3-methylbutyric acid,3-(3-Hydroxyphenyl)propanoic acid,0.0499999999999999,0.8983528043506301,9,-0.3846153846153847,0.2170202257599775,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,"3,3,5-Trimethylcyclohexan-1-ol",,,0,0.2606060606060606,0.4670890543863402,10,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,"3,4,5-Trihydroxypentanoic acid",0.4431217169079058,0.2715023869225746,8,0.4285714285714286,0.337368311085824,7,,,0,False,True,0.18249194919020595,0.38399092406570623
2-Hydroxy-3-methylbutyric acid,"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino",0.6,0.0876228290414024,9,0.4133106163196243,0.1817214774016019,12,,,0,False,True,0.05393694318513567,0.2015287012060417
2-Hydroxy-3-methylbutyric acid,"3,4-Dihydroxy-5-methyl-dihydrofuran-2-one",,,0,0.530158961983068,0.1765098301165558,8,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,"3,4-Dimethoxymandelic acid",0.7142857142857143,0.1107871720116617,6,0.5090909090909091,0.1097372322416564,11,,,0,False,True,0.053947788046950745,0.2015349003490719
2-Hydroxy-3-methylbutyric acid,"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",0.4666666666666666,0.2053863511058118,9,0.1328671328671329,0.6805975082860818,12,,,0,False,True,0.3034940092498404,0.48596252831276443
2-Hydroxy-3-methylbutyric acid,"3,5-Dimethylphenol",,,0,0.1999999999999999,0.747060078104662,5,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,3-Amino-2-piperidone,-0.6190476190476191,0.1017330374542646,8,0.6083916083916086,0.0358059970520292,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,3-Aminoisobutyric acid,,,0,,,0,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,3-Buten-2-one,-0.5,0.6666666666666667,3,0.2142857142857143,0.6103444156452669,8,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,3-Deoxyhexitol,0.7714285714285715,0.0723965014577259,6,0.6071428571428572,0.1482311614811614,7,,,0,False,True,0.060303232221499574,0.21509558038362878
2-Hydroxy-3-methylbutyric acid,"3-Ethyl-3-methyl-pyrrolidine-2,5-dione",0.1428571428571428,0.7871720116618075,6,0.2363636363636363,0.4840911622253965,11,,,0,False,True,0.4828469022508053,0.6110434928408991
2-Hydroxy-3-methylbutyric acid,3-Hexenedioic acid,0.3263626894147319,0.3913604492997979,9,0.4405594405594406,0.1517350357167302,12,,,0,False,True,0.12121430072385316,0.3158826469292894
2-Hydroxy-3-methylbutyric acid,"3-Hydroxy-2,3-dihydromaltol",-0.4666666666666666,0.2053863511058118,9,-0.1151515151515151,0.7514196523258483,10,,,0,False,True,0.3184709059214216,0.4982920926674194
2-Hydroxy-3-methylbutyric acid,3-Hydroxybutyric acid,-0.3095238095238095,0.4556448907375822,8,0.3286713286713286,0.2969041156887641,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,3-Hydroxyisovaleric acid,0.7196715715299219,0.0288191846014358,9,0.2363636363636363,0.4840911622253965,11,,,0,False,True,0.09853233251427584,0.2836409352116954
2-Hydroxy-3-methylbutyric acid,3-Methyl-2-furoic acid,-0.5714285714285715,0.1389599571607066,8,0.5183895865703763,0.084228780434759,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,3-Methyl-2-oxovaleric acid,,,0,0.3571428571428572,0.4316113520383278,7,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,3-Methylvaleric acid,0.5714285714285715,0.1802019889115274,7,-0.9166666666666666,0.0005066190663052,9,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,3-O-methyl-beta-D-Glucopyranose,0.3999999999999999,0.6,4,0.1888111888111888,0.5567370561768314,12,,,0,False,True,0.5059015072030373,0.6265936021245703
2-Hydroxy-3-methylbutyric acid,3-Oxo-1-cyclohexene-1-carboxylic acid ,,,0,-0.2380952380952381,0.5701563208157683,8,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,"3-Pentenoic acid, 4-methyl",,,0,-0.2571428571428572,0.6227871720116618,6,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,3-Pyridylcarbinol,0.0999999999999999,0.797971695234851,9,0.4475524475524475,0.1445863013033475,12,,,0,False,True,0.2314197514007229,0.42831723451061177
2-Hydroxy-3-methylbutyric acid,3-hydroxypalmitic acid,,,0,,,0,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,3-Undecene,0.5499999999999999,0.1249767841883319,9,-0.2857142857142857,0.4927262450169573,8,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,pyrazole,-0.0999999999999999,0.8728885715695383,5,0.0349650349650349,0.9140933424107598,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-hydroxy-3-penten-2-one,0.900937462695559,0.005620586715345,7,0.4787878787878787,0.1615229280174558,10,,,0,False,True,0.03357977478546015,0.14964659648210757
2-Hydroxy-3-methylbutyric acid,4-Aminobenzoic acid,0.5428571428571429,0.2657026239067055,6,0.0,1.0,11,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-Coumaric acid,0.4166666666666666,0.2645860467474961,9,-0.5804195804195805,0.0478559768420605,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,0.1333333333333333,0.7323675052362975,9,-0.3076923076923077,0.3305892594121097,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-Hydroxybenzaldehyde,-0.8666666666666667,0.0024953982859902,9,0.5314685314685316,0.0753623350534836,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-Hydroxybenzeneacetic acid,-0.5833333333333334,0.0991858164798832,9,-0.0839160839160839,0.7954145018538977,12,,,0,False,True,0.279335055326143,0.4678884368181949
2-Hydroxy-3-methylbutyric acid,4-Hydroxybenzoic acid,-0.6666666666666667,0.0498672305688851,9,0.7062937062937064,0.0102451939411278,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-Hydroxybutanoic acid,0.7999999999999999,0.2,4,-0.3696969696969697,0.2930500752928223,10,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-Hydroxyphenyllactic acid,-0.6666666666666669,0.0709876543209875,8,0.8181818181818182,0.0038149200825507,10,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-Methoxyphenol,0.2142857142857143,0.6445115810207203,7,0.5709290716957522,0.0525235554822043,12,,,0,False,True,0.09198178196252686,0.2739688671972497
2-Hydroxy-3-methylbutyric acid,4-Methyl-5-thiazoleethanol,-0.3096261412396175,0.4174779170120546,9,0.1188811188811189,0.712884219214772,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-Methylvaleric acid,0.4267819784654187,0.2519566902874007,9,0.2797202797202798,0.378568669662303,12,,,0,False,True,0.18601543718507219,0.3878341434800422
2-Hydroxy-3-methylbutyric acid,"4-Nonanone, 2,6,8-trimethyl",,,0,-0.0166666666666666,0.966054803994686,9,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-Pyridinol,0.2166666666666666,0.5755148957119259,9,0.2447552447552448,0.4432619364501832,12,,,0,False,True,0.36355829717199206,0.5313395310387361
2-Hydroxy-3-methylbutyric acid,4-Pyrimidinamine,,,0,0.5333333333333333,0.1392268675439781,9,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,4-hydroxycyclohexylacetate,-0.3999999999999999,0.6,4,0.6363636363636364,0.0352869812200622,11,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine",0.3928571428571429,0.3833168704269726,7,0.3696969696969697,0.2930500752928223,10,,,0,False,True,0.2040117008657275,0.4049662759911625
2-Hydroxy-3-methylbutyric acid,"5,8,11-Eicosatrienoic acid",0.45,0.2242161074923366,9,-0.3636363636363637,0.2452650007307772,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,5alpha-Ergost-8(14)-ene,,,0,0.3,0.6238376647810728,5,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,5-Amino-1-pentanol,,,0,-0.2522624895547565,0.5852410907160581,7,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,5-Aminovaleric acid,0.0666666666666666,0.8646897846262037,9,0.1090909090909091,0.7495085962341482,11,,,0,False,True,0.7335930667383895,0.7798850718961481
2-Hydroxy-3-methylbutyric acid,"5-Androsten-17alpha-methyl-3beta,17beta-diol",0.7999999999999999,0.2,4,0.0499999999999999,0.8983528043506301,9,,,0,False,True,0.7017565493072027,0.7562522074659869
2-Hydroxy-3-methylbutyric acid,5-Henicosylresorcinol,,,0,-0.2857142857142857,0.4927262450169573,8,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,5-Hydroxy-2-methylpyridine,-0.5,0.6666666666666667,3,-0.5000000000000001,0.2070312499999999,8,,,0,False,True,0.25222980093701863,0.4461041380538645
2-Hydroxy-3-methylbutyric acid,5-Hydroxymethyl-2-furoic acid,0.0857142857142857,0.8717434402332361,6,0.4475524475524475,0.1445863013033475,12,,,0,False,True,0.2129339643013517,0.412996477342324
2-Hydroxy-3-methylbutyric acid,5-Methyluridine,-0.3430992375898464,0.3660292430238038,9,0.4685314685314686,0.1244547911888339,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,5-Oxohexanoic Acid,,,0,0.3142857142857143,0.5440932944606414,6,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,5-hydroxy-n-valeric acid,,,0,0.2666666666666666,0.4879222748387009,9,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,6-Hydroxyhexanoic acid,1.0,0.0,4,0.6363636363636362,0.0479117261299754,10,,,0,False,True,0.0,0.0
2-Hydroxy-3-methylbutyric acid,"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",0.4333333333333333,0.2439524358800516,9,-0.3986013986013986,0.1993354946178089,12,,,0,False,False,,
2-Hydroxy-3-methylbutyric acid,8-Hydroxy-5-(hydroxymethyl)quinoline,-0.5499999999999999,0.1249767841883319,9,-0.0909090909090909,0.7787253962454419,12,,,0,False,True,0.29333648468128415,0.4788621486365922
