"3-Methylpiperazine-2,5-dione, (R)--PLS",17.37328371774847,16.400864662611706,19.13231528605265,16.215655550535164,16.76385170691958,20.904248166152783,,17.13799735138752,,,,,,,16.722343703115534,19.423019197260075,22.80811880177812,23.23247857011457,22.438015312015015,,14.04887509105513,13.705036517236373,14.27559723311288,13.587684171426424,13.841717174541651,13.969017570735412,12.973984865738217,13.587684171426424,12.59969222836472,13.021065974921344,12.71541301,10.414658039051211,12.401988378315185,13.202735672328428,12.973984865738217,,,13.705036517236373,14.562548400302688,12.814119138742548,13.2799555,,,,,,,,,
3-Methylvaleric acid-PLS,14.97823834642548,13.759165430465584,10.916084038114388,13.835109415878796,14.895013095346137,,,13.733585667476644,,,,,,,14.802107144740557,14.043058300928584,10.9676341767647,10.185437394870892,13.056286053722014,,15.60438545940459,12.973984865738217,,16.466081060395993,11.768591306066826,,15.84524980821048,16.22861660919334,15.535519046501612,15.565468037614847,15.315767170336322,14.792220040214238,15.212649345729805,15.513238079868458,15.450219862376926,,,15.86977214262662,,,15.248114698347509,16.24231347994667,15.575160493216268,,15.686937837411056,,15.724511716263482,16.21186793109647,15.446974421544343,15.82850657642506
3-Nonen-1-ol-PLS,22.02643659484934,21.802032080926853,21.364094453942236,,,,,21.987871187229715,,,,,,,,21.802032080926853,23.5418231098117,24.452431532790055,,,,,20.28284510628052,20.909596619398897,,18.54607657427622,21.06766643054761,19.619613701729214,19.307757003065785,19.484092813699167,19.307757003065785,18.616815534072582,19.307757003065785,19.706048110996147,19.81176283366114,,,19.81176283366114,20.085814338400706,19.401128253620787,21.353990801758368,19.44130522660521,19.25737478976485,,19.15908542158428,,18.7042655624214,19.25737478976485,19.200219246737284,
3-Ureidopropionic acid-PLS,,,,6.5884417535318525,,,,4.355923871274419,,,,,14.802107144740557,,,,9.126955660341611,9.278074164718992,11.846280387206724,,5.271128254835996,4.387558178686599,8.180980107477817,3.7086074445672783,8.318366377191403,8.318366377191403,0.7963408235782737,6.851944708285686,3.4573858130611974,1.6174896463616375,3.7086074445672783,0.1908278217812749,,2.3300899761803593,2.8580386974514904,,,3.1692514451100524,9.389423714474647,,2.8580386974514904,3.937833048366117,2.110156323817304,,6.107075453336219,,7.069092399010867,6.726464603152869,5.393181344081152,0.9060298943741408
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino--PLS",20.850808007325995,22.02643659484934,21.68227601271121,20.97790952449444,21.902918544870673,18.241505200446532,,21.754482536444257,,,,,21.29634727003021,,20.97790952449444,21.400348156030244,22.271197952885732,22.47089992503555,22.553503852523686,,17.105293528863047,17.50757132340498,16.885822757208516,,16.31834893803848,16.75401774221412,16.966836940740386,17.105293528863047,17.50757132340498,16.59659979,18.167845091592437,,16.49493611038516,16.683230452450157,16.196815076905356,,,16.75401774221412,16.717595862421234,16.56273529021414,16.35305742931591,,16.877527856843194,,16.566438106796436,,16.421620061298835,17.703418217764124,16.614519193130647,17.144878353273192
"3,4-Dihydroxymandelic acid, ethyl ester-PLS",,,,,,,,,,,,,,,,12.692355587571395,,,,,19.68004309435629,18.04262601653478,19.643014490742058,15.315767170336322,18.122745545654567,19.51089413352466,17.380273325443877,16.02004107521766,18.167845091592437,17.22468789150772,19.401128253620787,18.817844535316457,18.14673242821518,15.987340996585806,19.68004309435629,,,19.706048110996147,19.277509798392543,18.338252144438087,15.513238079868458,15.075807424027357,18.585839387813134,,18.991881690867665,,18.166921347306214,15.010558000816388,18.25980209766973,18.77420476069013
"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine-PLS",,,,26.97864927070259,,24.27524702217074,,,,,,,22.438015312015015,,,,21.503306389415624,22.07788483310207,21.754482536444257,,,25.12263411005704,,26.047060488651574,,,,,,,,20.622527347240776,,,20.622527347240776,,,,23.884885757505845,,,24.420842682655486,23.84100766691344,,21.41612391182991,,25.82955770303861,25.02818539784267,25.02818539784267,22.14287226674363
"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)--PLS",,7.4276986881204445,4.6400580355342065,,6.5884417535318525,,,7.694596559039426,,,,,14.613893875619754,,4.6400580355342065,,,9.91701215474619,12.296747807672302,,,7.833154813810856,,,,,,,,,9.093836633460636,6.011485675055413,,9.263169610032174,8.462081508190826,,,9.263169610032174,,,9.263169610032174,9.24621926897684,,,10.51436035728076,,9.721954700053711,,,9.041501334628126
"3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde-PLS",16.400864662611706,13.733585667476644,,14.330881153188566,,14.271578499977084,,13.552372804686884,,,,,,,14.06352481680266,,17.756079080802138,17.935983195941898,,,,16.923768456816838,17.551076396577603,16.652414170095987,17.34173796121785,16.22861660919334,15.942851569925107,17.77145341128605,16.128297064811104,,16.466081060395993,16.096768702214636,,16.75401774221412,16.56273529021414,,,,17.660057267030734,,,,,,,,,,,
"3,5-di-tert-Butyl-4-hydroxyacetophenone-PLS",16.043041968173664,16.942297672210348,,17.13799735138752,,16.942297672210348,,,,,,,19.16204885922198,,17.37328371774847,20.130236493335563,,17.178829941368328,,,18.099405241410356,18.920031263703898,18.920031263703898,,18.84519867268813,18.476278414924053,,19.111393474655824,18.35481704188333,19.04180977252189,18.476278414924053,18.067802151532387,18.745239137126102,18.88490422286479,18.952843152852925,,,18.302204914253736,19.337477715671923,18.66443545600015,17.750549200833056,18.46109878689679,18.3690399630794,,,,17.7463755867192,,18.507257630888887,18.68550963084712
"3,5-Dimethyl-1,4-diallylpyrazole-PLS",22.113886571235973,22.18104577318851,20.43082442687004,22.02643659484934,21.72466489763743,22.509236928895614,,20.97790952449444,,,,,18.18112051348329,,21.85387841375178,21.754482536444257,,,,,23.34702990101103,,,21.98289021215187,,23.71559758268535,21.93244311122403,24.45045689,,23.56927519458605,23.188670856253676,22.871288861968043,21.726925692793987,23.34702990101103,,,,22.94234907143331,,,23.089706815645453,22.10541450010242,21.15716649190108,,20.76435026481112,,20.70652403920698,21.448148921534607,21.582656213275698,21.81796830493706
"3,5-Dimethylpyrazole-PLS",13.7906352352548,15.32315084351233,12.692355587571395,15.32315084351233,,,,13.959297643316775,,,,,,,14.043058300928584,13.552372804686884,17.779869188780314,,18.076864187283352,,15.09764860926164,,,15.419080398582643,,15.212649345729805,15.179712821323111,15.13203419719606,14.87039938196092,14.994956784729515,15.02901216006537,14.181251307591188,14.431932039353018,15.212649345729805,14.562548400302688,,,15.248114698347509,,,14.652475967593904,15.47565088487921,14.752087772759689,,15.141463023107024,,15.075807424027357,15.093810561419048,15.010558000816388,15.380862844489004
3'-(Trimethylsilyl)oxy-beta-naphthoflavone-PLS,14.330881153188566,13.400266916117117,14.376416116849263,12.986523748703965,,,,,,,,,20.04352639872829,,15.99060909930342,14.895013095346137,17.621707351223883,,18.713278630951436,,,,,,,,16.31834893803848,15.277759714855586,,2.6586105704123693,,15.645101065599476,18.817844535316457,18.745239137126102,18.54607657427622,,,14.27559723311288,,,,,,,,,,16.488906932731677,17.273225108725565,
3'-Hydroxyacetophenone-PLS,10.103061377085483,12.692355587571395,9.545251342236822,10.684239505637873,10.296355121507068,6.146813626862924,,10.381129023201009,,,,,17.511627210071026,,11.720393544865026,13.50305474444232,14.97823834642548,16.578530185205423,15.32315084351233,,,,,,,,14.792220040214238,,13.451920274140456,15.09764860926164,,14.652475967593904,,15.348404796505996,,,,,,12.851130005479511,,,15.219588933096055,,,,,,,
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE-PLS",2.6975912378214906,7.771536565134165,4.682530016580031,7.237424327298849,6.823750767284803,,,7.36848201745798,,,,,15.045670240781394,,3.5843578896564767,4.682530016580031,10.684239505637873,12.240254147311012,12.692355587571395,,,5.271128254835996,,3.1692514451100524,,6.626991504093164,2.018570402418654,4.9934229418052025,,2.3300899761803593,2.018570402418654,0.4079887983169381,0.6389184387653473,2.018570402418654,2.6586105704123693,,,,8.927193914658957,,1.3587862496744068,4.995198132123307,0.9060298943741408,,5.393181344081152,,2.387815451593171,,1.3516626244187164,0.9997539761650648
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene-PLS",2.7359734149272987,7.237424327298849,2.7359734149272987,6.985893041230985,5.871401689203946,0.8501757442506239,,5.24052017936675,,,,,15.72637617291133,,3.6669809277740817,3.203071540108722,10.581441847888094,10.9676341767647,12.77266457947496,,8.318366377191403,7.579160464398043,9.093836633460636,6.263809164362516,8.701370537,9.389423714474647,4.650390535140007,7.833154813810856,4.9934229418052025,5.271128254835996,5.492587507204588,3.4573858130611974,3.8664236799096017,6.263809164362516,5.780781826737981,,,7.579160464398043,11.252681955787812,5.492587507204588,5.492587507204588,7.812667208585688,4.995198132123307,,8.318873123770363,,8.734500306625334,7.513676344322467,6.726464603152869,7.241913292561206
4-(Methoxycarbonyl)phenol-PLS,15.556151213084698,17.03154309257876,16.215655550535164,18.153063191239525,17.37328371774847,15.405088110112333,,15.045670240781394,,,,,18.510174634752264,,17.008970665400685,12.915434771845534,14.376416116849263,13.355211543419566,13.835109415878796,,15.942851569925107,17.18390131296337,,17.452984868145087,,17.57582771512014,17.306467499230973,18.04262601653478,17.306467499230973,17.452984868145087,17.805300506830744,17.075605475625537,17.380273325443877,16.49493611038516,17.27933307053022,,,16.02004107521766,12.973984865738217,17.040961780956696,16.59659979,17.192537339856393,16.929851167408263,,18.507257630888887,,17.81089621584801,17.559826209256997,17.09923478505566,16.709726396283557
"4-(tert-Butylamino)-6-ethylamino-5H-1,3,5-triazin-2-one-PLS",8.078487821599968,12.915434771845534,7.540516501033772,11.102458222294844,10.9676341767647,3.6669809277740817,,7.771536565134165,,,,,,,10.87441187394816,10.779364047478886,16.374401143967575,12.692355587571395,,,,,,,,,,,,,,,,16.128297064811104,,,,16.196815076905356,,,,,,,,,,16.182276188483552,15.961734109060323,
4-(Trimethylsilyoxy)-3-penten-2-one-PLS,21.577935223320956,21.944078744168618,21.44846377506137,21.44846377506137,21.944078744168618,20.184444684469597,,21.400348156030244,,,,,22.238687364641955,,20.850808007325995,21.85387841375178,21.400348156030244,22.18104577318851,21.902918544870673,,21.726925692793987,21.43602794,22.15361929404356,21.66682026055853,21.93244311122403,21.771712716211972,21.492482526071047,21.88138606258483,21.191070752592427,21.59232670695564,21.59232670695564,21.276455057878465,21.276455057878465,21.66682026055853,21.93244311122403,,,21.39921416940241,21.98289021215187,21.06766643054761,21.88138606258483,21.38730319946166,20.95862660182026,,20.78363624152755,,21.28268807995203,21.107926350012935,20.55845442615373,21.15716649190108
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol-PLS",19.075534084186273,19.947868256457426,18.42569287059672,19.884317064161262,19.49072841005828,17.935983195941898,,19.353575759476485,,,,,,,19.884317064161262,17.935983195941898,,,,,,,,,,,,,,16.22861660919334,,,16.717595862421234,,,,,14.135535146162086,,18.067802151532387,,,,,,,,,,
4-Cumylphenol-PLS,12.491917499468393,,12.038323619179486,,12.77266457947496,13.959297643316775,,12.692355587571395,,,,,18.3195577667795,,,,,,16.431876234325085,,15.645101065599476,16.055258902613108,16.466081060395993,15.987340996585806,15.84524980821048,15.645101065599476,15.645101065599476,15.681044372350769,15.450219862376926,15.513238079868458,15.450219862376926,15.02901216006537,15.348404796505996,16.055258902613108,15.419080398582643,,,15.987340996585806,16.381838204734006,15.419080398582643,15.535519046501612,15.82850657642506,,,15.724511716263482,,,,,15.792674009199834
"4-Fluoroaniline, N-trimethylsilyl--PLS",22.603355935635346,22.41266987564392,22.41266987564392,22.364856598266663,22.33727443783785,21.47387463781737,,22.80811880177812,,,,,23.998791804161524,,22.509236928895614,22.739633443810902,23.06461365193157,23.43092108552893,23.23247857011457,,22.03062413597444,22.74375232752377,22.819646216149323,22.74375232752377,22.596203928440563,21.98289021215187,22.15361929404356,22.32326205350175,21.39921416940241,21.98289021215187,22.25454311638106,21.82608698231203,22.42586394083772,22.25454311638106,22.627583127579136,,,21.88138606258483,22.793787072971444,22.536310350972514,22.21763789631769,22.066351243822965,21.94867132520068,,21.6966345902473,,22.10541450010242,21.79398174680801,21.862591332577495,22.281792559081644
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one-PLS,,,,22.238687364641955,,22.304325854433003,,,,,,,21.60767614048195,,,,20.130236493335563,18.18112051348329,20.904248166152783,,,15.84524980821048,18.476278414924053,,,,,17.425469615666376,,,,,,,,,,,,19.307757003065785,,19.15908542158428,19.914731362294397,,19.25737478976485,,20.17005071405279,19.310092835187874,19.502760599128187,18.507257630888887
4-Hydroxybenzaldehyde-PLS,19.569789218276146,19.587671351045792,20.109784293541928,19.62961379534143,20.31399972836029,19.49072841005828,,19.91566388957328,,,,,21.06428331261732,,19.423019197260075,19.884317064161262,22.33727443783785,22.553503852523686,22.364856598266663,,17.425469615666376,17.161130790856408,17.892291677019614,17.105293528863047,18.04262601653478,17.85323205110152,17.27933307053022,17.660057267030734,17.892291677019614,18.099405241410356,18.14673242821518,17.62262684506877,17.805300506830744,18.067802151532387,17.892291677019614,,,17.551076396577603,17.970315280392423,16.818730054226183,17.34173796121785,17.13368947096366,16.995291158035354,,17.077149231864347,,17.04383956035372,16.995291158035354,17.230369448830665,17.651854657144046
4-Hydroxybenzeneacetic acid-PLS,,,,,,11.960071832447396,,,,,,,16.687578694623078,,,,16.13854448062676,16.043041968173664,15.910670785094178,,12.64836797154102,10.672271935723218,13.841717174541651,12.117665693241792,13.202735672328428,13.841717174541651,12.541986456721498,12.010591482410678,11.252681955787812,11.540570399732813,12.254255565386796,11.09764402794628,11.174838890149658,11.768591306066826,10.915733241209216,,,12.010591482410678,13.384242609566474,11.019132186499146,11.174838890149658,12.4163062538247,11.201351236215332,,12.524708235523146,,12.462841640750415,12.834100885217344,12.370355156373494,11.49480028335751
4-Hydroxybenzoic acid-PLS,23.285680757297676,23.674041468855357,23.636143457181088,25.456846018865527,23.674041468855357,23.392124257706023,,22.923545225493076,,,,,22.553503852523686,,22.923545225493076,23.71646044844103,25.346447218326855,26.083108472484493,25.456846018865527,,17.075605475625537,17.452984868145087,,17.425469615666376,,18.19571481249099,18.270048213107746,17.828171898566794,17.970315280392423,17.660057267030734,17.892291677019614,17.805300506830744,17.970315280392423,17.69423310671407,17.62262684506877,,,17.57582771512014,16.966836940740386,,,18.090488562238814,17.371018503916922,,17.192537339856393,,18.29854964502514,18.205895429894632,18.106264493901307,17.424012195622726
4-Hydroxybutanoic acid-PLS,19.13231528605265,19.62961379534143,20.184444684469597,21.754482536444257,20.598247082305367,19.377808404693912,,19.49072841005828,,,,,,,18.804449127817957,18.74513236024381,21.29634727003021,20.97790952449444,21.170805030513375,,,,20.085814338400706,,21.53683707725047,19.277509798392543,,,19.373715287661515,,19.373715287661515,18.35481704188333,,19.401128253620787,18.167845091592437,,,,19.81176283366114,18.302204914253736,20.68214447305863,20.509063964039218,21.333615046969303,,19.2853235586687,,,19.83768566431123,20.509063964039218,
4-Hydroxyphenyllactic acid-PLS,17.935983195941898,16.215655550535164,18.3195577667795,18.11054732760789,18.265045269766112,17.85878822242499,,17.511627210071026,,,,,19.685863369159293,,17.96954724507801,17.444451693835916,19.18758104800888,,19.278093190384485,,18.270048213107746,17.62262684506877,18.099405241410356,18.58460203801825,18.338252144438087,18.88490422286479,,17.750549200833056,18.04262601653478,17.105293528863047,18.745239137126102,18.023288474613935,17.425469615666376,18.51342131843653,16.966836940740386,,,17.85323205110152,,17.71935181388548,18.445736051657303,18.507257630888887,18.454744987858543,,18.585839387813134,,18.46109878689679,18.055156504109046,18.80431142330841,18.852061345687975
4-Methoxyphenol-PLS,20.43082442687004,20.552792736355716,19.947868256457426,20.69686745963743,20.727263101338032,20.07442852956916,,20.33875187774957,,,,,22.739633443810902,,20.57438847404804,20.69686745963743,21.02163069756202,21.60767614048195,21.647293340735764,,19.165361253900045,20.085814338400706,20.521129777474403,20.851792673234492,19.91599258455426,19.337477715671923,20.176184762710815,19.81176283366114,20.01540045018234,19.643014490742058,19.91599258455426,19.51089413352466,19.81176283366114,20.412894326042416,19.981136793708412,,,19.883009781620675,20.521129777474403,20.311550126122143,19.449739862446823,20.06752661923205,19.890260881943004,,19.44130522660521,,19.941210036296916,19.67504125804678,19.83768566431123,20.09036378450744
"4-Methylethcathinone, N-acetyl--PLS",16.33169470261963,17.178829941368328,16.173385070385063,18.011945809392607,18.74513236024381,19.685863369159293,,17.935983195941898,,,,,,,19.62961379534143,18.98218827453955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.273225108725565,,,,,
4-Methylvaleric acid-PLS,18.654648987042737,16.793350431663708,18.011945809392607,18.42569287059672,17.650336331738295,16.296694334772837,,17.683580593266555,,,,,19.947868256457426,,15.910670785094178,16.76385170691958,17.80327182263374,18.21595138465398,18.681328317966347,,17.482898816452575,18.067802151532387,18.122745545654567,18.221355319979914,17.750549200833056,17.77145341128605,17.77145341128605,18.338252144438087,17.660057267030734,17.27933307053022,17.77145341128605,17.50757132340498,17.750549200833056,18.04262601653478,18.023288474613935,,,17.69423310671407,18.270048213107746,17.805300506830744,17.50757132340498,17.504116102703225,17.53836835865675,,17.313809412987947,,17.424012195622726,17.625824872495848,17.45786157605499,17.991698030770714
4-Pyridinol-PLS,28.973383738125385,30.457081396291464,30.300874927423912,29.938705848477905,30.030817434434844,27.44710763589729,,31.156755336957502,,,,,30.030817434434844,,29.29902845167164,29.813278009547275,29.29902845167164,30.13788546866501,30.030817434434844,,27.96102239708857,28.348263029963277,28.156470181892654,28.041912960279134,28.46651782381546,28.041912960279134,28.46651782381546,28.348263029963277,28.46651782381546,28.156470181892654,28.91810764113288,28.156470181892654,28.25078332154171,28.041912960279134,28.25078332154171,,,27.652869245261297,28.91810764113288,27.91505670489509,27.91505670489509,28.69205932343602,28.576111494691126,,27.952902679288968,,28.27615069834751,28.175537437854928,28.44829764163176,28.175537437854928
"4,4,5,8-Tetramethyl-chroman-2-one-PLS",15.405088110112333,15.99060909930342,,15.556151213084698,14.692377037768548,16.856624003417725,,,,,,,,,15.829949939083589,14.613893875619754,,,,,,,,,,,,,18.302204914253736,18.023288474613935,,,,,20.68214447305863,,,,,,,,,,,,,,,
5-(2-Aminopropyl)-2-methylphenol-PLS,31.5319767488737,32.507302960893874,31.967927527746635,31.156755336957502,31.841218981643156,29.69514394543,,32.33777909765045,,,,,,,31.5319767488737,31.841218981643156,29.55723865351153,31.5319767488737,29.813278009547275,,,,,,,20.726772116211244,,,,,21.030718672697265,,,,,,,,,,,,21.030106292306463,,,,20.286589146379004,20.509063964039218,,
5-Aminovaleric acid-PLS,,,,,,,,,,,,,,,,,25.748435762924583,26.526117111747908,25.65375762351027,,,27.37166722131152,26.83629719,,26.047060488651574,28.618906918333867,,30.497407442008065,28.041912960279134,27.583060037607886,28.041912960279134,26.73113762025176,28.348263029963277,27.480497132359243,,,,,27.049865890450818,,,,,,,,,,,
"5-Androsten-17alpha-methyl-3beta,17beta-diol-PLS",5.363007628638211,,5.871401689203946,19.947868256457426,9.996968364164292,,,7.967368779622313,,,,,21.754482536444257,,,,13.400266916117117,12.175815056761602,13.355211543419566,,12.45432714542733,,14.694629123546992,,16.41039083850194,,9.653884326946452,14.49804745,13.888768859555016,9.093836633460636,12.973984865738217,10.057422420930813,,11.627538463068124,12.541986456721498,,,15.84524980821048,17.551076396577603,,11.451901464067776,11.788039969790097,,,,,12.670912522360265,12.462841640750415,11.5631304854104,11.201351236215332
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- -PLS",20.465455927474544,21.225126785657633,23.82125403668297,21.330812193751044,21.503306389415624,19.757255053870416,,22.14273213901254,,,,,23.06461365193157,,20.21820514532033,24.38950884546223,21.754482536444257,25.23727152067979,20.850808007325995,,16.41039083850194,18.302204914253736,15.513238079868458,16.096768702214636,17.004097576200927,16.271278806192292,16.652414170095987,16.381838204734006,16.62015830444827,16.528554823728843,16.35305742931591,16.466081060395993,16.75401774221412,17.040961780956696,16.31834893803848,,,16.777435758955907,17.50757132340498,16.31834893803848,15.277759714855586,17.077149231864347,16.525875643391053,,16.05146968711222,,15.656157307736098,16.29914497976637,16.21186793109647,16.76200136715396
5-Ethyluracil-PLS,13.63504051758814,,13.733585667476644,,,18.96000390404063,,,,,,,,,,13.835109415878796,,,16.642589612221037,,18.445736051657303,,,18.302204914253736,,,,18.51342131843653,,18.476278414924053,,17.71935181388548,,18.58460203801825,,,,18.476278414924053,,,18.19571481249099,,18.205895429894632,,18.055156504109046,,18.205895429894632,,,18.46109878689679
5-Henicosylresorcinol-PLS,8.329782236261716,10.581441847888094,,,,8.15937216568915,,,,,,,14.895013095346137,,10.22792834487666,,8.988656312918604,,,,13.80376850377611,14.87039938196092,15.212649345729805,15.535519046501612,14.431932039353018,14.49804745,15.13203419719606,14.562548400302688,14.431932039353018,13.525964325759707,14.431932039353018,13.525964325759707,14.04887509105513,14.652475967593904,14.135535146162086,,,14.87039938196092,15.277759714855586,14.562548400302688,14.016760511920394,14.619353023940146,13.636023727057657,,14.292486862321748,,14.694164427312009,14.430528344948982,14.152255649751382,14.815147810338155
5-Hydroxy-L-tryptophan-PLS,23.06461365193157,23.06461365193157,23.31473498260834,22.69162314545852,23.499714234454775,22.77394850712227,,22.07788483310207,,,,,,,22.603355935635346,23.285680757297676,25.830536737508655,25.956674308497803,24.27524702217074,,,,,,,,,,,,20.79612036668001,,20.457808118138356,,,,,,,,,,20.43287181359031,,,,,,,
5-Hydroxyquinoline-PLS,19.757255053870416,19.712597982232538,18.62320952703211,18.90071765847745,19.62961379534143,16.578530185205423,,18.92948321671997,,,,,,,19.10469240395353,20.184444684469597,21.255272820313525,23.001707748582664,21.802032080926853,,8.701370537,9.554657401054444,10.414658039051211,8.927193914658957,9.653884326946452,10.414658039051211,5.492587507204588,9.786396331446976,6.263809164362516,6.263809164362516,4.9934229418052025,2.3300899761803593,4.650390535140007,6.011485675055413,6.851944708285686,,,6.263809164362516,12.010591482410678,6.851944708285686,4.650390535140007,7.513676344322467,5.594142138211759,,8.148861193684956,,7.717641761282999,,8.148861193684956,7.069092399010867
5-Hydroxytryptophan-PLS,13.586829175214987,16.255240167946024,,,16.687578694623078,15.21671253452135,,18.29473955450928,,,,,18.85979253401195,,12.692355587571395,17.178829941368328,16.890630073494346,17.13799735138752,17.240062989082038,,16.528554823728843,16.966836940740386,17.22468789150772,16.56273529021414,16.818730054226183,16.528554823728843,16.438081737201006,16.717595862421234,16.41039083850194,16.56273529021414,16.381838204734006,15.86977214262662,16.31834893803848,17.004097576200927,16.59659979,,,16.683230452450157,17.075605475625537,16.128297064811104,16.381838204734006,16.614519193130647,16.29914497976637,,16.525875643391053,,16.182276188483552,16.46077687042295,16.182276188483552,16.877527856843194
5-Methyluridine-PLS,23.71646044844103,,23.71646044844103,23.5418231098117,23.285680757297676,24.346187767528622,,23.16278384989712,,,,,,,22.69162314545852,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.56535684698739,,27.31927038955885,,,,,
"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine -PLS",12.296747807672302,11.241440816702292,,11.163562767459858,12.884525409862489,17.779869188780314,,,,,,,,,15.691624370184298,10.684239505637873,18.830707893863902,18.11054732760789,18.54548501527737,,,,,,,10.597362448692296,,,8.180980107477817,,7.101979900308112,,,,,,,,,,,,,,,,,,,8.734500306625334
"5,6-Dihydro-5-methyluracil-PLS",18.153063191239525,,,16.51427461509239,16.942297672210348,20.641185112480407,,18.011945809392607,,,,,,,,18.076864187283352,,,,,19.00622747040913,,18.84519867268813,,,,19.165361253900045,,19.557040253416815,19.59111089718934,,19.00622747040913,,,18.88490422286479,,,,,,18.58460203801825,,,,18.46109878689679,,18.454744987858543,19.2853235586687,18.585839387813134,18.65252037897206
"5,6-Dimethyl-4-phenyl-3-cyanopyridine-2(1H)-thione-PLS",,,,19.10469240395353,,,,,,,,,,,19.316922041205537,19.62961379534143,,13.835109415878796,13.997572206131496,,,19.619613701729214,,,,,19.68004309435629,,17.040961780956696,,17.105293528863047,19.373715287661515,19.165361253900045,,16.438081737201006,,,19.784978468776497,,20.521129777474403,19.484092813699167,,,,18.421033656005825,,17.88215541922346,,18.92908749132145,19.824517331301767
"5alpha-Pregnane-3,20-dione-PLS",,,20.33875187774957,19.569789218276146,19.075534084186273,,,19.316922041205537,,,,,,,,,20.552792736355716,20.07442852956916,19.83038855520012,,,17.71935181388548,17.927960288561792,,17.85323205110152,15.717284783429973,,,16.438081737201006,16.35305742931591,,,,,16.49493611038516,,,,18.04262601653478,,,16.386809500506814,,,,,,,16.24231347994667,
6-Hydroxyflavone-beta-D-glucoside-PLS,,21.06428331261732,21.52830388295183,,,16.642589612221037,,21.06428331261732,,,,,,,20.465455927474544,,21.60767614048195,21.02163069756202,21.85387841375178,,,,19.238178509254983,20.372935609880955,19.981136793708412,20.048178093574943,20.726772116211244,19.759290926987983,,17.040961780956696,20.176184762710815,19.759290926987983,19.936159214814957,,20.13029494727603,,,19.91599258455426,,19.59111089718934,20.726772116211244,,,,,,19.914731362294397,,,
6-Hydroxyflavone-PLS,34.706205808341934,35.693703954018424,,35.693703954018424,35.693703954018424,35.693703954018424,,35.693703954018424,,,,,,,35.693703954018424,35.693703954018424,,,,,,,,,,,,,,,,,34.44259905,,,,,34.44259905,,,34.44259905,29.61947145856268,,,,,,,,
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol -PLS",,20.57438847404804,19.569789218276146,20.43082442687004,,20.43082442687004,,20.598247082305367,,,,,,,20.184444684469597,20.598247082305367,23.285680757297676,22.02643659484934,22.887776930665837,,,,,,,,,,,,,,,,,,,,15.60438545940459,,,21.216451053800142,,,22.14287226674363,,,20.95862660182026,22.353975239426745,
"6,7,4'-Trihydroxyisoflavone-PLS",,13.355211543419566,,13.959297643316775,,10.779364047478886,,,,,,,16.255240167946024,,12.240254147311012,15.045670240781394,15.910670785094178,15.959899538279508,16.173385070385063,,,10.597362448692296,,11.96445884748457,11.96445884748457,,10.504176711842176,,11.09764402794628,11.019132186499146,,,,11.352031553222876,11.019132186499146,,,10.597362448692296,13.10860959590427,11.174838890149658,10.672271935723218,12.6112164748792,10.73675673592559,,11.911866062888055,,12.107057376568145,11.49480028335751,,11.387260509418123
"6,8-Dioxapentadecane-PLS",17.03154309257876,17.650336331738295,,17.582700703074792,14.52621186212083,,,,,,,,19.757255053870416,,13.7906352352548,16.722343703115534,18.241505200446532,,18.85979253401195,,7.349333144755189,,8.927193914658957,4.650390535140007,7.349333144755189,8.462081508190826,3.8664236799096017,7.349333144755189,,,,,3.4573858130611974,3.8664236799096017,7.579160464398043,,,5.780781826737981,,,4.042302684765268,,,,7.513676344322467,,,6.107075453336219,,5.393181344081152
"7-(Trimethylsilyl)-2,6-bis[(trimethylsilyl)oxy]-7H-purine-PLS",,,,19.45983311048741,,,,,,,,,,,,10.447680353946373,,,20.80489511104324,,,,10.504176711842176,,,,,,,,,5.271128254835996,,,,,,,,,,,,,,,,,,
7-(Trimethylsilyl)amino-4-methylcoumarin-PLS,3.786797416114024,,6.823750767284803,,,14.895013095346137,,5.871401689203946,,,,,,,8.02407066862705,,16.173385070385063,16.856624003417725,16.51427461509239,,13.969017570735412,13.32050993747083,14.135535146162086,,15.348404796505996,,,,13.10860959590427,12.898912938573387,13.80376850377611,12.756298406863346,,,,,,13.587684171426424,15.535519046501612,14.04887509105513,13.06133735605469,14.348494531067534,13.748842681339172,,15.18476109763377,,14.998238088725108,,,14.490401175879212
