,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124
alpha-D-Mannopyranose,-0.185107567,-0.185107567,-0.185107567,-0.185107568,-0.185107566,-0.185107566,-0.185107567,-0.185107568,-0.185107567,-0.185107567,-0.185107567,-0.185107566,-0.066106086
"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-",-0.17548363,-0.19139490,-0.13000971,-0.19827897,-0.22249105,-0.13210796,-0.14050451,-0.14130456,-0.13572676,-0.22987151,-0.22986931,-0.22977460, 0.65256340
alpha-Linolenic acid,-0.373665223,-0.415600783,-0.192136881,-0.576615345,-0.387684831,-0.589742803,-0.166949749,-0.399869732,-0.306578849,-0.589751511,-0.589751295,-0.589742028,-0.589645058
alpha-Tocopherol,-0.610657359,-0.764073425,-0.505468944, 0.762322483,-0.485018434,-0.447237846,-0.316216042,-0.740832154,-0.620146099,-0.366345386,-0.711568490,-0.326012581, 0.553448041
Ammeline,-0.4326234479,-0.4135029215,-0.0004249099,-0.4670865229, 0.4942596581, 0.0914910384,-0.4786145259,-0.1200162185,-0.4786680343, 0.1481473766, 0.8520076183,-0.4785614841,-0.4778654373
"androst1-2,4,6,16-tetraene-3,6,17-triol",-0.22297095,-0.22298129,-0.22297805,-0.22298865, 0.95968717,-0.22296211,-0.22297017,-0.22299013,-0.22297927,-0.22297273,-0.22297246,-0.22296116,-0.22284288
Arabinaric acid, 0.2485316827,-0.4429924665,-0.4423831753,-0.4443784238,-0.4378350804,-0.4393834460,-0.4409013493,-0.3124859093, 0.2491308230, 4.2474610475, 3.3193550680, 2.4440946657,-0.4169503573
"Arabinofuranose, 1,2,3,5-tetrakis-O-",-0.34232144,-0.40931963,-0.34147208,-0.40466752,-0.34309294,-0.32793395,-0.31783835,-0.58452889,-0.32102769, 0.78233949, 0.20501026,-0.34471347, 1.74111073
"Arabinonic acid, 2,3,5-tris-O-(trimethylsilyl)-, gamma-lactone",-0.32049671,-0.16096008,-0.32992329,-0.34400735,-0.29781918, 0.27452997,-0.31946337,-0.34597375,-0.33153993,-0.32285479,-0.32250492,-0.30749211,-0.15039804
Arachidonic acid,-0.068482516,-0.054460081,-0.251913425,-0.142557420,-0.106076469,-0.023194327,-0.251913103,-0.166276177,-0.251913475,-0.251112211,-0.251247206,-0.097998784,-0.223571943
Arsenous acid,-0.56272479,-0.56353504,-0.46077655,-0.56411249,-0.56138627,-0.56203138,-0.56266380,-0.48003662,-0.27381741,-0.45767343,-0.17825211, 3.78943734,-0.55268486
Aspartic acid,-0.12329610,-0.21463300,-0.21010178,-0.29665057,-0.15490636,-0.19487867,-0.14270474,-0.27701918,-0.23894244,-0.45576542,-0.45559981,-0.44849361,-0.37413433
Atrazine desethyl,-0.58059855,-0.51560500,-0.58059881,-0.03537032,-0.58059793,-0.58059823,-0.58059852,-0.54792124,-0.55225648,-0.57134493,-0.57452109,-0.57409299,-0.58048845
Azatadine, 1.667929196, 1.564630764,-0.858850966, 0.462666574,-0.858714064, 1.190010447,-0.858806361,-0.858919410,-0.858857859,-0.845249642,-0.858819331,-0.852543750,-0.858085414
"Azetidine, 1-acetyl-2-methyl-",-0.14003773,-0.14720633,-0.15473412,-0.14417137,-0.13024639,-0.06814137,-0.16419425,-0.15381182,-0.14314289, 0.25109642, 0.01300720,-0.20513298, 4.93152698
"Aziridine, 1-(2-buten-2-yl)-",-0.44893224,-0.40485493,-0.47932460,-0.14238440,-0.49248880,-0.48800427,-0.46644738,-0.42314950,-0.45196263,-0.51328964,-0.51326847,-0.51236047,-0.50285916
"Benzaldehyde, 2,5-dimethyl-", 0.02571516, 0.08931749,-0.29835810,-0.42296422,-0.11925877,-0.39656590,-0.22509494,-0.02209091,-0.28000486, 1.13165079, 0.97237713, 1.53865145, 0.04652937
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",-0.4869553,-0.4943262,-0.4920168,-0.4995793,-0.4747786,-0.4806472,-0.4864004,-0.5006351,-0.4928849, 0.1119646, 0.5710643,-0.4799724,-0.3956210
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",-0.29761382,-0.27437441,-1.10677138,-0.56929628,-1.09919920, 0.24396869,-0.56518727,-0.86390341,-0.71455469,-0.45217604,-0.95404589,-0.96245226, 0.33958521
"Benzene, 1,3-bis(1,1-dimethylethyl)-",-0.78572732,-0.78813170,-0.78737840,-0.78984525,-0.78175531,-0.78366965,-0.78554633,-0.79018967,-0.75543347,-0.78614034,-0.37310529,-0.78344954, 1.02135562
"Benzene, 3-cyclohexen-1-yl-",-0.12281455,-0.39144776,-0.40623313,-0.56189609,-0.43859703,-0.08158387,-0.54556512,-0.50831299,-0.25850604,-0.72303469,-0.71752105,-0.74226840,-0.79920067
"Benzene, 4-ethenyl-1,2-dimethoxy-",-0.535045511,-0.678640495,-0.348271195,-0.786888947,-0.363500753,-0.323508010,-0.573381820,-0.115719736,-0.539615043, 0.473197713,-0.187564480,-0.941870589, 0.326612906
Benzeneacetamide,-0.617528859,-0.617777298,-0.617699461,-0.617954355,-0.617118440,-0.377229647,-0.339986423,-0.295269780,-0.617728719,-0.036507953,-0.038000477,-0.324966138,-0.614450410
Benzeneacetic acid,-0.52633959,-0.28184880,-0.49673375,-0.58265354,-0.20932585,-0.74789276,-0.38900351,-0.48338801,-0.35402825, 3.81183175, 3.49872006, 1.46528630, 0.41515423
"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",-0.71437719,-0.82761802,-0.82724145, 1.20350597,-0.82443051,-0.82538748,-0.80454636,-0.80920659,-0.62367640, 2.62526743, 1.11105932,-0.17241847,-0.81152278
"Benzenemethanamine, 2,3-dimethoxy-",-0.96822990,-0.96853695,-0.96844075,-0.96875577,-0.96772266,-0.57576188,-0.96820679,-0.75933426,-0.96847691,-0.96288776,-0.96335086,-0.96793902,-0.96442525
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-",-0.219971428,-0.193112455,-0.220198045,-0.241309957, 0.113974792,-0.137943827,-0.185855331,-0.251713352,-0.251755407, 0.007452832,-0.115013460,-0.419657594,-0.389984236
Benzenepropanoic acid,-0.569042120,-0.588352574,-0.325287191,-0.694614077, 1.234840416,-0.413232207, 0.032726181,-0.076798064,-0.525660374,-0.670866422,-0.670068122,-0.650874710,-0.693650000
"Benzimidazole, 5-trifluoromethyl-2-methyl-",-8.363838e-01,-1.236580e+00,-1.193238e+00,-8.880381e-01,-3.485339e-01,-5.795397e-01,-9.622024e-01,-1.333720e+00,-9.513725e-01,-1.110643e+00,-1.058636e+00,-7.302784e-01, 2.046676e+00
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",-0.659432361,-0.505145715,-0.726976931,-0.727246517,-0.622574307,-0.595773896,-0.473826896,-0.340645566,-0.543260627,-0.707222973,-0.694309183,-0.718095208,-0.723540595
"Benzoic acid, methyl ester",-0.303281672,-0.377070887,-0.348390728,-0.436239576,-0.153496589,-0.230070510,-0.293225467,-0.400156760,-0.343395952,-0.325235456, 0.859176622, 0.299760869, 0.677525431
"Benzoic acid, pentadecyl ester",-1.5431906269,-0.7619506529,-1.3061629661,-1.3820344216,-0.0744680566,-0.2640196749,-1.3568517911,-1.7465752523,-0.6520094769,-0.5438684181,-0.7444013276,-0.5651767886, 1.7445167941
Benzoic Acid,-0.36263444,-0.33839475,-0.37279687,-0.41922782,-0.23250976,-0.25945396,-0.35893701,-0.40511009,-0.23620744,-0.39167836,-0.39004903,-0.34932799, 3.69733270
Benzoin,-0.62530241,-0.62722284,-0.62662116, 0.62205204,-0.62212989,-0.62365891,-0.62515785,-0.62886657,-0.62684733,-0.01975195,-0.62558335,-0.62348311,-0.60150611
Benzophenone,-1.562140925,-1.550844147,-1.639317330,-0.847320145,-0.768751233,-0.212555064,-0.581446856,-1.339121142,-1.607486341,-0.662089254,-0.672749493,-0.586193359, 1.481624710
Benzyl alcohol,-1.08001703,-1.22793998,-1.13669459,-1.24242011,-0.92839511,-0.97217457,-1.07570188,-1.37749988,-1.23704207,-1.17258780,-1.12687592,-1.03433805, 0.62817549
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",-0.165491473,-0.155572398, 0.159864984,-0.254553217,-0.148028576,-0.260931900,-0.018861453, 0.162817285,-0.150064310, 0.752695474,-0.261032086, 0.752701181,-0.259778632
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",-0.2519731667,-0.3138386530,-0.2461264109,-0.2016251926,-0.0545093638,-0.3133334709,-0.2754947343,-0.2853662433,-0.1058335055,-0.3136131960,-0.3136062581,-0.3133085508, 1.7098250686
beta-D-Glucopyranose,-0.02333138,-0.20180879, 0.43374887,-0.40484130,-0.40484130,-0.16680512, 0.03160237,-0.09826170,-0.03719797,-0.40484130,-0.40484130,-0.40484130,-0.33284282
beta-Hydroxypyruvic acid,-0.247177000,-0.244009103,-0.320516184,-0.285497856,-0.291121994,-0.309192369,-0.182572591,-0.279227670,-0.139537707,-0.326491755,-0.326486059,-0.326241614,-0.323683739
beta-Lyxopyranose,-0.3790422,-0.3793014,-0.3792202,-0.3794861,-0.1729797,-0.3788204,-0.3679532,-0.3795233,-0.3792507,-0.3790867,-0.3502595,-0.3787966, 1.0600195
beta-Methylphenethylamine,-0.2317897171,-0.2250701569,-0.2459266398,-0.2009497203,-0.0650083369,-0.2644043826,-0.0186411025,-0.2298531947,-0.2646432088,-0.2645521980, 1.8935654256,-0.2643912140,-0.2627450401
5-Hydroxyhexanoic acid,-0.239729730,-0.088152245, 0.022173323,-0.185617106, 1.337251800,-0.164258955, 0.048484956, 0.105900036,-0.182983071, 6.837882839, 1.470827564, 2.649733940,-0.439921796
Bis(trimethylsilyl)acetylene, 0.12233485,-0.94095869,-0.93938493,-0.23389726,-0.92763750,-0.93163683,-0.04518682,-0.47422702,-0.93997648,-0.65804371,-0.66606488,-0.64041049,-0.87369366
Bis(trimethylsilyl)histidine,-0.4401922669,-0.4409305643,-0.4406992526,-0.4414567302,-0.4389726105,-0.4395604332,-0.4401366911,-0.4415624882,-0.4407862000,-0.4403190905, 2.7876932420, 1.8046380312, 1.2382183270
Boric acid, 0.540416702, 4.616005917,-0.824726334,-1.371327020, 0.532617092,-0.054605156, 1.227852546,-1.230412733,-1.149349910,-1.100124159,-1.098891359,-1.089302763, 1.431594925
"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",-0.39061815,-0.39458813,-0.39334432,-0.39741743,-0.38405980,-0.38722065,-0.39031931,-0.39798612,-0.39381185,-0.39130011,-0.39119892,-0.38685722,-0.34142557
Butanedioic acid,-0.775549819,-0.799824575,-1.082199117,-0.309951508,-0.122301898,-0.642234821,-0.464286474,-0.365064166,-0.765929331, 0.566590050,-0.185300326, 0.394267919, 0.246507452
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",-0.80960385,-0.51353519,-0.32653724, 0.03816554, 0.86796556,-0.50300690, 0.52700173,-0.22120253,-0.50627555,-0.81023254,-0.21194958,-0.80613667, 3.13985071
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",-0.06809891,-0.06350533,-0.04319295,-0.11066897,-0.06286440,-0.02874216,-0.05326658,-0.09492358,-0.05725591,-0.16677060,-0.16677059,-0.16677008,-0.16676479
Butylated Hydroxytoluene,-0.979490903,-1.060039105,-0.980976374,-1.575774410,-0.384936876,-0.576293195,-0.619541921,-0.788785250,-0.599212516,-0.731740803,-0.929792542, 2.174819804, 0.941291238
Butylmethylamine,-0.25951609,-0.19926897,-0.38409754,-0.47367679,-0.24619971,-0.41174746,-0.03132931,-0.55940667,-0.62390886,-0.70266569,-0.70250852,-0.69576434, 2.43689555
Butyrovanillone,-0.67512022, 0.41829646,-0.68772922,-0.70656808,-0.64478673,-0.65940619,-0.36300365,-0.70919834,-0.68989165, 0.70651962,-0.67780641,-0.65772526,-0.44759606
Cadaverine,-0.15890129,-0.33205564,-0.33205564,-0.33205564,-0.33205563,-0.14925128,-0.33205564,-0.33205564,-0.33205564, 3.42411850, 1.42052184, 1.60837582,-0.33205560
Campesterol,-0.792622513,-1.020014020,-0.677914878,-0.700968825,-0.897540620,-1.246694193,-0.588702036,-0.947666637,-0.983121503,-0.687433615,-0.182150652,-0.021418818, 1.846011015
"Carbonic acid, eicosyl vinyl ester ",-0.605791705,-0.605842655,-0.605826692,-0.605878965,-0.605707536,-0.605748102,-0.605787869,-0.334712484,-0.605832692, 1.248145852, 0.541069865, 0.277575123, 0.258890223
"Carbonic diamide, N,N'-dibutyl-N'-methyl-",-0.21453516,-0.20062096,-0.20552084,-0.21665682,-0.04607106,-0.04864494,-0.12062054,-0.25070507,-0.18452683, 4.96904522,-0.40568921, 6.67028688,-0.27828696
Carfentrazone-ethyl,-0.44128154, 0.70912750,-0.44131979,-0.44137694,-0.44118952,-0.44123387,-0.44127735, 0.65733137,-0.44132635, 0.88522108, 0.56361419, 0.90169393,-0.44059132
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",-0.172171541, 0.001692926,-0.183698616,-0.265852342,-0.215219839,-0.158533004, 0.051021464,-0.041666303,-0.209836333,-0.227409365,-0.251158410,-0.267221980,-0.278072912
"Cetaben, N,O-bis(trimethylsilyl)-",-0.115713169,-0.206914852,-0.108212126,-0.102145248, 0.067236642,-0.056586818,-0.173163331,-0.162085849, 0.029379155,-0.206663132,-0.206655386,-0.206322998, 3.005996211
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",-0.14239378,-0.18182123,-0.10330424,-0.13210135,-0.23163262,-0.06152530,-0.19617976,-0.20645828,-0.10449355,-0.23163648,-0.23163643,-0.12009457, 0.78776756
"Cholest-5-ene, 3-(1-oxobuthoxy)-",-0.225165768,-0.228834470,-0.227685050,-0.231449061,-0.219105126,-0.222026098,-0.224889604,-0.231974588,-0.228117104,-0.225795972,-0.225702468, 0.094978710,-0.179706359
"Cholest-7-en-3-ol, (3beta,5alpha)-",-0.776928198,-0.780585624,-0.292317140, 0.199547877,-0.808625235,-0.550466112,-0.679438154,-0.725132216,-0.691311394,-1.026344075,-0.479757015,-1.026178395,-0.605693116
"Cholesta-2,4-diene",-0.10924827,-0.17577871,-0.07579113,-0.07135752,-0.07440224,-0.04195636,-0.05389688,-0.17578061,-0.08808418,-0.17577688,-0.16622822,-0.17381623,-0.13827554
"Cholesta-3,5-dien-7-one",-0.22376798, 0.35701573,-0.12019601,-0.22657904,-0.10334712,-0.20707907,-0.16257457, 0.04414832,-0.21565231,-0.16416153, 1.28890559,-0.22834824,-0.22834824
"Cholesta-3,5-diene ",-0.260502123,-0.257396375,-0.212856788,-0.229576332,-0.153587064,-0.182430221,-0.202882986,-0.274407866,-0.321280969, 0.490843912,-0.299222219, 0.003686937,-0.242544108
"Cholesterol, pentafluoropropionate",-0.22333586,-0.22335240, 0.02323110,-0.22336418,-0.22330854,-0.22332171,-0.13991041, 0.08310463,-0.22334916,-0.22333870,-0.17041062,-0.12308814,-0.22313095
Cholesterol,-0.62055465,-0.46242391,-0.68922429,-0.40222293,-0.71163346,-0.64747591,-0.55690870,-0.72280793,-0.74763596,-0.28685686,-0.39957046,-0.02706802, 3.59783940
Cinnamic acid,-0.421052847,-0.468319493, 0.022972679,-0.608310551, 0.858911399, 0.038631804,-0.655204278,-0.663107560,-0.375884967,-0.656215329, 0.287633901, 0.650517671,-0.604802475
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,-0.705297985, 0.241750750,-0.474695042,-0.713576340,-0.489683407,-0.701161413,-0.704934134,-0.289535631,-0.709186424,-0.706128290,-0.706005098,-0.584768480,-0.645404377
"cis-4,5-Dihydroxy-o-dithiane, 2O-",-0.948790012,-1.053495344,-0.920705570,-1.029581502,-0.855700044,-0.641656707,-0.796095873,-1.112651823,-0.907991681,-0.821274943,-0.681221050,-0.553492956, 1.556097074
Citric acid,-0.67698382,-0.67721945,-0.67714563,-0.67738739,-0.67659455,-0.67678216,-0.67696608,-0.30245985,-0.67717338, 0.49755240, 0.60908058, 0.63689963, 2.20616848
Cyclo-(l-leucyl-l-phenylalanyl),-0.68180167,-0.66465830,-0.68281462, 0.25615222,-0.67936480,-0.68053927,-0.68169063,-0.61773733,-0.68298834, 4.16658525, 1.19933602,-0.68040423,-0.66352333
Cyclo(L-prolyl-L-valine),-0.1393480,-0.2083507,-0.3727889, 0.3107953,-0.3727877,-0.3727881,-0.3293908,-0.3037544,-0.3073252, 4.6149006, 2.4665684, 2.8358329,-0.3727821
cyclobutanecarboxylic acid,-0.398907701,-0.030981028,-0.244578257,-0.434925843,-0.292943307,-0.341153731,-0.408559090,-0.007311112,-0.406231439, 0.426703344, 3.407403552,-0.083462624, 0.739434508
Cyclobutanol,-0.323533303,-0.413916532,-0.364662706,-0.436986442,-0.183992523,-0.278217480,-0.315287330,-0.451202624,-0.428216683,-0.648489013, 0.139228421,-0.647285181, 4.094857065
Cyclohexanol,-0.95787775,-1.05266923,-0.94091801,-1.12520932,-0.65914095,-0.81687159,-0.98551500,-1.25622265,-1.15490114,-0.97439678,-0.95489327,-1.11103212, 2.24638700
"Cyclohexanone, 3,3,5-trimethyl-",-0.92144577,-0.91364850,-0.96209417,-1.14962522,-0.72405063,-0.53629236,-0.81578939,-1.33805886,-0.64887136,-0.97744468,-0.94688577,-0.41986687, 1.74384633
"Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy-", 0.22897019, 0.05031284,-0.16477966,-0.10905904,-0.16470230, 0.34832948,-0.16475446, 0.05393719,-0.16478356,-0.16476263,-0.16476179,-0.16472561,-0.16434707
"Cyclohexene, 3,3-dimethyl-1-(trimethylsilyloxy)-",-0.12112242,-0.16830824,-0.19583799,-0.13587931,-0.20742178,-0.17708197,-0.18365298,-0.14849280,-0.16406713,-0.21201336,-0.21200869,-0.21180826,-0.20971094
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",-0.745128740,-0.374539946,-0.596410833,-0.617788366, 0.060350218, 0.051366788,-0.782068957,-0.671600989,-0.239882978,-0.461401920,-0.501193522,-0.780122053, 1.338312363
"Cyclopentanone, 2,2,4-trimethyl-",-0.09629166,-0.11232003,-0.10176922,-0.11772831,-0.06326398,-0.07478402,-0.09411561,-0.12729856,-0.10677498,-0.17009039,-0.17009038,-0.17009008,-0.17008697
D-(-)-Citramalic acid,-0.7357303996,-0.7473969990,-0.7437418034,-0.7557114882, 3.4568236892,-0.7257461424,-0.7348521886,-0.7573826804,-0.7451157490,-0.0003626574,-0.7374371250,-0.7246781248,-0.5911679137
"D-(-)-Fructofuranose, pentakis",-0.848589726,-0.848589828,-0.848589796,-0.848589900,-0.848589558,-0.848589639,-0.848589718,-0.848589915,-0.848589808,-0.054073639,-0.506207845,-0.848589630,-0.848588466
"D-(-)-Lyxose, tetrakis",-0.95895265,-0.66722919,-0.21702603,-0.93692008,-0.95759556,-0.95824962, 0.12963828,-0.96047726,-0.48786080,-0.57007833,-0.61908821,-0.89784211,-0.84693223
"D-(-)-Ribofuranose, tetrakis",-0.31849629,-0.56178039,-0.13283866,-0.52601471,-0.07878027,-0.57241207,-0.11152263,-0.11334028,-0.57405162, 0.34169109,-0.57340166,-0.57232166, 0.31622864
D-(+)-Glucosamine,-0.30864157,-0.04901635,-0.30865426,-0.30867322,-0.30861104, 0.17274537,-0.30864018,-0.30867587,-0.30865644, 3.09940727, 1.01393409, 2.00246229,-0.30841259
"D-(+)-Ribono-1,4-lactone (R,S,R)-",-0.475444208,-0.258376208,-0.475134465, 0.369146489,-0.475427862, 1.701944991,-0.475443463,-0.475462572,-0.475452168,-0.475445908,-0.475445656,-0.475434834, 0.358394088
"D-(+)-Talofuranose, pentakis",-0.504333436,-0.577316698,-0.577316676,-0.520708092,-0.577316506,-0.577316564,-0.574750402,-0.577316760,-0.405343953,-0.452041803,-0.473733132,-0.338325293, 0.857953947
"D-(+)-Xylose, tetrakis",-0.20511368,-0.14495809,-0.08186515,-0.03908560,-0.15765825,-0.20500512,-0.04586734,-0.14700935,-0.07993518,-0.20513548,-0.20513224,-0.20499350,-0.19352581
D-Arabinose,-0.8340423681,-0.8343556948,-0.8342575282,-0.8345789948,-0.8335247571,-0.8337742236,-0.8340187822,-0.8346238775,-0.8342944279,-0.8270241487,-0.8340882052,-0.8264937225,-0.7147845725
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",-0.8789416507,-1.4014998576, 1.4444313963,-1.4451518925,-1.0931133224,-0.5481302001,-1.3922395535,-0.3894111469,-0.0236142908,-0.4130058471, 0.0017572387, 0.0075426539, 0.8823501640
D-Fructose,-0.3874335,-0.4639399,-0.2967373,-0.6724603,-0.3296550,-0.2855113,-0.4485094,-0.3394262,-0.3070689, 1.1350304, 0.7255514, 1.4426836, 1.2747552
D-Fucitol,-0.11984493,-0.19240639,-0.04647525,-0.08543740,-0.18815063,-0.11931433,-0.14518985,-0.19389231,-0.04672883,-0.24514490,-0.24514411,-0.24511006,-0.24475381
"D-Isoleucine, N-acetyl-",-0.903660087,-0.941496137,-0.450409791,-0.638741312,-0.743625125,-1.053770672,-0.027671627,-0.211238095,-0.712515721, 1.466060250, 0.458858526, 0.616585522,-0.057241547
D-Leucylglycylglycine,-0.450938485,-0.451980151,-0.451653793, 2.796625024,-0.449217670,-0.450047030,-0.450860073,-0.452871733,-0.451776467, 2.336075467,-0.451090872,-0.082975188,-0.438031064
D-Mannose, 0.87498646, 0.21603659, 1.24038108,-0.98997428,-0.98972288,-0.98978237,-0.98984069, 0.34136942, 0.25433173,-0.98985915,-0.98985724,-0.98977553,-0.74648633
D-Ornithine,-0.488790511,-0.489818410,-0.489496365, 0.594116089,-0.487092438,-0.487910837,-0.488713136,-0.490698209,-0.489617418, 1.138206432, 1.114942703, 0.556701317, 1.252628396
D-Proline,-0.281887472,-0.223740730,-0.368565047, 0.207720783,-0.368476947,-0.368506940,-0.216130076,-0.368609093,-0.368569483,-0.368545650,-0.368544690,-0.368503492,-0.368072396
"D-Psicofuranose, pentakis",-0.5402517378,-0.8349356538,-0.7329085195,-0.8501725618,-0.9075422793,-0.7168446944,-0.2865318115,-0.7197253541,-0.7716822859,-1.2696342226,-1.2696130337,-1.2687038257,-1.0808777948
D-Ribose,-0.33767074,-0.30899750,-0.03013466,-0.39424896, 0.00659846,-0.16333190,-0.39424433,-0.18082125,-0.32030913, 1.04381589,-0.39424491,-0.14463232, 0.88287739
D-Threitol,-0.57861820,-0.61519990,-0.66271703,-0.66402341,-0.65973918,-0.66075297,-0.66174681,-0.66420581,-0.66286698, 1.56500746, 4.15543898, 1.49299964, 1.07225415
"D-Xylofuranose, 1,2,3,5-tetrakis-O-", 0.15575063,-0.15119369,-0.25903672, 0.05848594, 0.39240108, 0.39362698, 0.34700646,-0.17459928,-0.25067341, 1.40691999, 1.26471352, 3.32652691,-0.02745853
Decanoic acid,-0.7048183,-0.5891145,-0.7208743,-0.6817363,-0.4946870,-0.2566389,-0.6567388,-0.7694654,-0.6097231,-1.0759541,-1.0759540,-1.0752466,-1.0759201
Dehydronorketamine,-0.660060220,-0.781426804,-0.688498253,-0.782439674,-0.783192834,-0.097147999,-0.700759414,-0.783605239,-0.543656597,-0.783407244,-0.783404247,-0.783275675,-0.781930293
Delorazepam,-1.059524075,-1.001680754,-1.060228706, 0.502891532,-1.057828943,-1.058645925,-1.004397093,-1.061428469,-1.060349550,-0.615320838,-1.059674188,-0.707548494, 0.255245710
Deoxycholic Acid,-0.425687329,-0.408813355,-0.393421475,-0.426495280, 2.601013359,-0.425283607,-0.405418519,-0.417062563,-0.372300230,-0.276681871,-0.347129440,-0.329799090, 4.672794044
Desmosterol,-0.8804767189,-0.9576179075,-0.5487133470,-0.8098976094,-0.9567269733,-0.6526014273,-0.7018744052,-0.8699848801,-0.6430235289,-1.2582215292,-0.6865745126,-0.6831739505, 0.2774690932
Dicyclohexylamine,-0.571465297,-0.572222151, 0.347223401,-0.572761543,-0.570214984,-0.570817581, 0.079563373,-0.572869959,-0.572074158,-0.514286171,-0.571576018,-0.570748295, 1.798487751
Dihydrouracil,-0.44377764,-0.36330636,-0.42767025,-0.36316310,-0.39405115,-0.44647947,-0.42065635,-0.43498896,-0.44361675, 2.42413643, 1.56324921, 1.29730955, 1.18063814
Dimethyl fumarate,-0.662249718,-0.602497216, 0.026588810,-1.065379608,-0.228373208,-0.211117990,-0.302187118,-0.424405806,-0.670192108,-0.374986152,-0.379354173,-1.064470957,-1.060561805
"Dimethyl hexopyranosiduronate, alpha-D-",-0.872233376,-0.872239895,-0.872237852,-0.872244541,-0.872222607,-0.698189319,-0.872232885,-0.872245475, 0.024794370,-0.307069686,-0.323068151, 1.216080490,-0.417070407
Dinoseb,-1.21798559,-1.21835392,-1.21823852, 6.12304191,-1.21737712,-1.21767038,-1.21795787,-1.21866918,-1.21828190,-0.50659940,-0.59928591,-0.78526582, 1.69154346
Diphenyl ether,-1.155081915,-1.152198065,-0.745587949,-0.882534161,-0.939735595,-0.332536451,-0.951942878,-1.103554783,-1.261682936,-0.707531926,-0.831616332,-0.610810699, 1.736953482
DL-Glyceraldehyde, 0.36548397, 0.29401968, 1.31559555,-0.37400071, 1.09872853, 1.49333265, 1.54047441,-0.37413795,-0.37313064, 5.46315927, 3.04338180,-0.37145240,-0.36048916
DL-Ornithine, 0.186728965,-0.197810055,-0.237580855,-0.253655575,-0.209353049,-0.099849022,-0.044103685,-0.284009607,-0.253623610, 1.884698409, 3.922310131, 1.365562904, 1.054844899
DL-Phenylalanine,-0.368511136,-0.289629795,-0.422023804,-0.043924057,-0.191125047,-0.374839947,-0.180902061,-0.335829333,-0.401023797, 1.131781618, 1.109082892, 0.755301673, 1.336405451
"DL-Proline, 5-oxo-",-0.397500180,-0.397573069,-0.397550233, 0.317387392,-0.397379770,-0.397437803,-0.397494694,-0.397635456,-0.397558816,-0.389427716,-0.370547490,-0.364580793,-0.292733508
Dobutamine,-0.70973904,-0.71059792,-0.53145555,-0.71121002,-0.41302924,-0.60688787,-0.70967438,-0.57521559,-0.50281597,-0.69620063,-0.65362137,-0.70892538,-0.69909652
Doconexent,-0.53885669,-0.57776082,-0.30642780,-0.64126303,-0.53413866,-0.37662042,-0.35323594,-0.69521306,-0.44107324, 1.62161561, 1.84720579, 3.98918417,-0.83403783
Docosyl octyl ether,-0.50887497,-0.50891827,-0.50890470,-0.50894913,-0.50880345,-0.50883792, 0.34602831,-0.04034754,-0.36341352,-0.25903518,-0.20018867,-0.33618617, 0.22109385
Dodecanamide,-0.236075355,-0.211169329,-0.209670475, 0.006047141, 0.033317511,-0.254982496,-0.031704901,-0.233402397,-0.222611752,-0.335411269, 3.011212255,-0.332414462,-0.301770025
"Dodecanamide, N-(2-hydroxyethyl)-",-0.374891762,-0.499325888,-0.433268867,-0.495682284,-0.387822480,-0.241383854,-0.358857525,-0.546131642,-0.371763687,-0.742961732,-0.742759476,-0.734080716,-0.643266148
"Dodecane, 4,6-dimethyl-",-4.131886e-01,-4.131892e-01,-4.131890e-01,-4.131896e-01,-4.131877e-01,-1.888253e-01,-4.131886e-01,-4.131897e-01, 1.383893e+00, 1.906969e-05,-3.586128e-02,-1.107797e-01, 4.612487e-01
