,LPS934_150124,LPS935_150124,LPS936_150124,LPS939_150124,LPS940_150124,LPS941_150124,LPS942_150124
Guanabenz, 1.06131347, 0.74024923, 0.83806596, 0.63661353, 0.83598243, 0.77456854, 0.94415487
"Guanidine, N,N-dimethyl-", 0.62132110, 0.84618551, 0.62386740,-0.43619437, 0.88979631, 0.70571715, 0.35155440
"Gulonic acid, gamma-lactone",-0.291489182,-0.291491561, 2.071441376,-0.291492656,-0.291491295,-0.291491904,-0.291490884
Heptadecanoic acid,-0.3974863156,-0.4736999996,-0.4683721521,-0.4643422826,-0.2463623792,-0.2724322415,-0.1159113524
Heptanoic acid, 1.3048201091, 0.7692269441, 0.5935526316, 0.4464563383, 1.2106908275, 0.8931014080,-1.5074148127
Hexanedioic acid,-0.2950069073,-0.4387889096,-0.3933678954,-0.4477083895,-0.6989985503,-1.0125307179,-0.4695601233
Hexanoic acid, 0.351951019, 0.084621404, 0.091198114,-0.129264917, 0.284776847, 0.086170724, 0.403510575
Hexanoylglycine,-0.33643031, 0.56330010,-0.35595128,-0.09022067,-0.47018476,-0.56455989,-0.43350601
Hippuric acid, 0.08979765,-0.16534466,-0.40562625, 0.87993520, 0.31827654,-0.31512817, 0.40676995
Homocysteine thiolactone,-0.37089179,-0.37474183, 0.50420535, 0.51666379,-0.37431125,-0.37529667,-0.37364564
Hydantoic acid,-0.382767376,-0.383354477,-0.382129044,-0.382390667,-0.385773091,-0.382735663,-0.386856078
Hydracrylic acid,-0.16487441,-0.02984032,-0.04433798,-0.15395821,-0.44536788,-0.03756103,-0.48579576
Hydroquinidine, 0.005072136, 1.270113765, 2.190217714,-0.305782344,-0.280200875, 1.485635763,-0.256791824
Hydroquinone,-0.570903567,-0.438941611,-0.010349277,-0.118196272,-0.573977085,-0.309529989,-0.086568769
Indole-3-carboxaldehyde,-0.227798029,-0.623276832,-0.623364308,-0.624349699,-0.350850491,-0.623612797,-0.245734225
Indole-3-lactic acid,-0.50513720,-0.50476728,-0.50503559,-0.50496439,-0.50426311,-0.50448958,-0.50469541
Indole-5-carboxylic acid,-0.54073770,-0.54414066,-0.70330102,-0.56154510,-0.52046026,-0.70370176,-0.51281017
"Inosose-2, 1,3,4,5,6-pentakis-",-0.5815348,-0.5818125,-0.5810134,-0.5826637,-0.5810901,-0.5827186,-0.5819549
Isofucosterol,-0.33933209,-0.32121369,-0.39379818,-0.49958542,-0.21633801,-0.48637755,-0.26748897
Isonicotinic Acid,-0.68430131,-0.67212196,-0.22299542,-0.37351000, 0.41467856, 0.25982147, 0.53334753
Isopropyl palmitate, 1.067555142, 0.443477067, 0.588580338, 0.396751005, 0.589552623, 0.564852893, 0.681485968
"Isoquinoline, 3,4-dihydro-6,7-dimethoxy-1-[4-hydroxybenzyl]-",-0.45640946,-0.45641052,-0.45640970,-0.45640977,-0.45641000,-0.45641008,-0.45641308
Isoxaben,-0.45212728,-0.44723462,-0.45216587,-0.42917282,-0.44778236,-0.44603005,-0.44659671
Itaconic acid,-0.109850194,-0.072826101,-0.049974288,-0.077752501, 2.942886605, 0.041661896,-0.026496934
Ketamine,-0.067347512,-0.479086990, 0.001322122,-0.297222872,-0.422907411,-0.355132928,-0.391308059
L-(+)-Threose,-0.23136132,-0.23137711,-0.23137770,-0.23138437,-0.23137534,-0.23137938,-0.23137261
L-5-Oxoproline,-0.46820143,-0.48242873,-0.45679601,-0.50804776,-0.52558869,-0.50211299,-0.50542176
L-Alanine, 0.749065645, 0.708092987, 2.392091446, 0.591284614, 0.764991126,-0.693988000,-1.058488762
L-Asparagine,-0.48874958,-0.49481354,-0.50315624,-0.49108975,-0.49044449,-0.50315809,-0.49560142
L-Aspartic acid,-0.53475941,-0.54992909,-0.52801280,-0.54748678,-0.53130438,-0.54097814,-0.53181078
L-Citrulline,-0.27285375,-0.27290179,-0.27290360,-0.27292390,-0.27289642,-0.27290872,-0.27288811
L-Cysteine, 1.755108870, 1.591037738, 1.257523749, 0.961517539, 1.654569499, 0.985323922, 1.263013868
L-Glutamic acid,-0.402502282,-0.481216542,-0.355580597,-0.427479569,-0.451918801,-0.514824637,-0.407057834
L-Glutamine, 0.85730046, 0.78735987, 0.60525184, 1.12686179,-0.39244901, 0.74706084, 0.93883773
l-Histidine ethyl ester, 0.85981257, 0.19453164, 0.88257418, 0.23567148, 1.36799139, 0.61401840, 1.26331191
L-Hydroxyproline,-0.209641983,-0.206254279,-0.210423812,-0.214161653,-0.214094605,-0.206197902,-0.205210635
L-Isoleucine,-0.423375768,-0.207783915,-0.314605351,-0.368920810,-0.482619957,-0.443989156,-0.474257719
L-Leucine, 0.084512849, 0.108427754,-0.227503949,-0.905079840,-0.071267261,-0.277525125, 0.203953850
L-Lysine, 0.952663999, 0.568230216, 0.823163457, 0.143729724, 0.355976109, 0.399995418, 0.759045252
"L-Lysine, ethyl ester ",-0.367602758,-0.369742085,-0.369822360,-0.370726630,-0.369502827,-0.370050393,-0.369132976
L-Methionine,-0.395275126,-0.400663169,-0.388086620,-0.402973519,-0.400070226,-0.406986575,-0.391026434
L-Norleucine,-0.437904533,-0.440589444,-0.440690191,-0.441825074,-0.440289170,-0.440976379,-0.439824997
L-Ornithine,-0.20235908,-0.36999710,-0.26524202,-0.38273454,-0.38571682,-0.39318877,-0.27047715
L-Proline,-0.62716930,-0.62914044,-0.62162219,-0.62787003,-0.62536162,-0.64579802,-0.62624915
L-Threitol, 1.93882193, 1.99313334, 1.71101528, 1.36202848, 0.84672288, 0.91299740, 0.77364929
L-Threonine,-0.26008618,-0.26011799,-0.26011919,-0.26013263,-0.16027264,-0.17332416,-0.22486273
L-Tryptophan,-0.86610607,-0.57528816,-0.48134021,-0.29382642, 0.04928136, 0.27901598, 0.28315175
"L-Tryptophan, N-acetyl-1",-0.513882795,-0.235415762, 0.105957841, 0.095655131, 0.720927516, 0.236501702, 0.405595585
L-Valine,-0.44152916,-0.50806789,-0.56967154,-0.56971849,-0.56965495,-0.56350956,-0.56381731
Lactic Acid,-0.79882845,-0.79844478,-0.63001452,-0.79882932,-0.58068399,-0.58373715,-0.79882888
Latanoprost lactone diol,-0.89938553, 1.19293308, 1.24305887, 1.06454917,-0.90274267, 1.60618960,-0.90208919
Leucylglycine,-0.17762541,-0.17811482,-0.17813318,-0.17834005,-0.17806008,-0.17818535,-0.17797547
Levulinic acid, 0.536613618, 0.163333803, 0.088330834,-0.080276886, 0.440145984, 0.719989908, 0.652843506
Luteolin, 1.089007472,-0.062316790, 1.285578754,-0.322465127, 1.252817067,-0.351395005, 0.758645299
Malic acid,-0.435052920,-0.410677458, 0.188412968,-0.352700626,-0.419603927,-0.424378273,-0.548919773
meso-Erythritol, 0.023018826, 0.965428325, 0.791763754, 0.619135296, 0.062148010,-0.192718369, 0.613316677
Metanephrine,-0.14209203,-0.14209293,-0.14209296,-0.14209334,-0.14209282,-0.14203339,-0.14209267
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)-",-0.30322368,-0.30569201,-0.30578463,-0.30682796,-0.30541596,-0.30604773,-0.30498923
"Methanone, [1-(5-chloropentyl)-1H-indol-3-yl](4-methyl-1-naphthalenyl)-",-0.15201855,-0.15179915,-0.15202492,-0.15202751,-0.15202400,-0.15202557,-0.15092493
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",-0.609431824,-0.551298699,-0.636120620,-0.513456271,-0.781050634,-0.634523801,-0.477419225
"Methyl 2,4-dihydroxybenzoate",-0.523871347,-0.526886596,-0.526999738,-0.528274251,-0.526549377,-0.527321136,-0.526028095
Methyl alpha-Lyxofuranoside,-0.094977766, 0.947475301,-0.145526885,-1.115068205, 0.121454225,-0.269431186, 0.634005574
Methyl aminoacetate,-0.43777991,-0.44613521,-0.39800045,-0.48474230,-0.38946964,-0.47444915,-0.31878718
"Methyl galactoside (1R,2S,3S,4R,5R)-",-0.50603158,-0.50604148,-0.50604186,-0.50604604,-0.50485363,-0.50604291,-0.50603866
Methyl isovanillate,-0.44719764, 1.91756828, 5.67928529, 1.10232216, 1.86451283, 2.14062425, 3.66784560
Methyl leucinate,-0.21698513,-0.21858123,-0.21864112,-0.21931577,-0.21840272,-0.21881125,-0.21812679
Methyl-3-methoxy-5-methyl benzoate,-0.25994476,-0.25976914,-0.25978132,-0.25981365,-0.25981455,-0.25984192,-0.25981234
Methylmalonic monoamide,-0.4594516831,-0.5136745791,-0.4607528552,-0.4458168849,-0.4522071968,-0.4160923725,-0.4597116106
Methylsuccinic acid,-0.3156901,-0.3156902,-0.3156902,-0.3153518,-0.3156902,-0.3153112,-0.3156901
Mirin,-0.25259226,-0.25259228,-0.25259071,-0.25258773,-0.25259227,-0.25259228,-0.25259227
Mitoxantrone,-0.266492591,-0.269319224,-0.269425288,-0.270620076,-0.269003099,-0.269726582,-0.268514425
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",-0.253232777,-0.254306614,-0.254346907,-0.254800807,-0.254186518,-0.254461369,-0.254000871
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",-0.46910148, 0.62368816,-0.50806891, 0.71898412, 0.56415135,-0.51207227,-0.49596606
Myristic acid, 0.49083913, 0.32989681, 0.12983251, 0.09216778, 0.47456894, 0.29937078, 0.40791375
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",-0.298293261,-0.482639629, 0.161186581,-0.482664222,-0.482633653, 0.100594649,-0.424996307
N-(Trimethylsilyl)hexanamide,-0.4350709,-0.4379622, 2.5589141, 2.5388907, 2.6677194, 2.7482118, 3.5372784
N-Acetyl-D-galactosamine, 0.60967062,-0.29216521,-0.29273326,-0.29913221,-0.29047214,-0.29434691,-0.28785494
N-Acetyl-L-glutamic acid,-0.052872340,-0.015075701,-0.106544290,-0.050767846,-0.034775455,-0.019971940, 0.120873855
N-Acetyl-L-phenylalanine,-0.4473169,-0.4567601,-0.4571144,-0.4611059,-0.4557040,-0.4581210,-0.4540714
N-Acetyltyrosine,-0.363336742, 0.399190338,-0.477559246, 0.334705412,-0.477555741,-0.477561747,-0.477551685
N-alpha-Acetyl-L-Lysine,-0.32465231,-0.32930307,-0.31930778,-0.34665470,-0.32061996,-0.32437591,-0.32527205
n-Butylamine, 1.19004275, 0.49652434, 0.83173047, 0.48473213, 1.16375774, 0.70573729, 1.24997434
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",-0.85868295, 2.17994220,-0.86140965, 0.38410814,-0.86101712, 2.36293141, 1.38590805
N-Isobutyl-sec-butylamine, 1.2869821,-0.6006077, 1.0293067, 0.9107250, 1.2092918,-0.6021317, 1.3154536
N-Isobutyrylglycine,-0.40056438,-0.40057682,-0.40057729,-0.40058254,-0.24028499,-0.40057861,-0.40057328
N-Isovaleroylglycine,-0.167488937,-0.235299577,-0.148768574,-0.063603123,-0.203701926,-0.208083071,-0.266113318
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine, 0.380983881, 0.908962629, 0.309384435, 1.020910763,-0.773940370, 0.052914335, 1.573059284
n-Pentadecanol,-0.130291280,-0.368865324, 0.205100167,-0.587192126, 1.111321778,-0.202594339,-0.393220626
N-Valerylglycine, 0.314892190, 1.255305891, 0.627883095, 1.522191228,-0.498747191,-0.352393853, 0.106728593
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-0.21156360,-0.21281772,-0.09404129,-0.14229552,-0.13828641,-0.16438398,-0.12947684
"N,N-Diethyl-2-aminoethanol",-0.3096877,-0.3100120,-0.3105609,-0.3099653,-0.3084120,-0.3097540,-0.3085726
"N,N-Dimethyl-2-cyclohexyloxyethylamine", 0.066689714,-0.202484568,-0.129739745, 0.258214015,-0.298354023,-0.232004264,-0.199395040
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine",-0.2050058687,-0.2072168145,-0.2072997765,-0.2082343196,-0.2069695472,-0.2075354434,-0.2065873142
"N,O-Bis(trimethylsilyl)carbamate",-0.2128161645,-0.2113841459,-0.2073173204,-0.2288974833,-0.1949350382,-0.2157470465,-0.2287594742
Naphthofluorescein, 1.2902725, 3.8269840,-0.3949778,-0.3949778,-0.3949778, 4.5203362,-0.3949778
Neostigmine,-0.306266038,-0.318527943,-0.314654834,-0.324911681,-0.306549799,-0.307480193,-0.304550334
Niacin,-0.374294660,-0.379115049,-0.433910924,-0.383844844, 0.099028594,-0.281875148, 0.166147836
Niacinamide, 0.350091198, 0.402549631,-0.039390110,-0.207920408,-0.121344618,-0.588047119, 0.217552167
Niclosamide,-0.619411506,-0.643415322,-0.595212722,-0.579967246,-0.163279998, 0.103839165,-0.130743382
Nitrosothymol,-0.301840862,-0.304004390,-0.304085572,-0.305000072,-0.303762425,-0.197376501,-0.303388390
Nonadecanoic acid,-0.99344589,-0.46771592,-0.54119840,-0.49057245,-0.42478755,-1.00617878,-0.29202499
Nonanal, 0.97062857, 0.52781512, 0.33928950, 0.33232371, 0.58503867, 0.58566905, 0.54687484
Nonanoic acid,-0.60677849,-0.60420578,-0.60409103,-0.60426965,-0.60676330,-0.60676304,-0.60677887
Norketamine,-0.030695022, 0.215334011,-0.111868362,-0.092925058, 0.166970504,-0.293028590, 0.849461049
"O-Methyl-N,N'-diisopropylisourea ",-0.39714930,-0.39723876,-0.39724212,-0.39727994,-0.39722876,-0.39725166, 1.37697807
Oct-1-en-3-ol,-0.240077079,-0.246922320,-0.247179176,-0.250072586,-0.246156763,-0.001440072,-0.244973343
"Octadecanamide, N-(2-methylpropyl)-N-nitroso-",-0.19251273,-0.19253200,-0.19135563,-0.19254087,-0.19252984,-0.19253478,-0.18800532
Octan-2-yl palmitate,-1.002858271, 2.678796598,-1.007529245, 1.651301377, 2.723868483, 1.475980889, 2.600372350
"Octanamide, N-(2-hydroxyethyl)-",-0.24833193,-0.25160587,-0.25172872,-0.25311258,-0.25123972,-0.25207769,-0.25067372
"Octane, 1-propoxy-",-0.09318549, 0.68532780,-0.30804914, 0.59402000, 1.45891916, 1.33127634, 1.44289007
Octanoic acid, 1.17902059, 0.80987446, 0.30953123, 0.46654045, 1.06657694, 0.92146013, 1.47276844
Octocrylene, 1.175268839, 0.873211392,-0.235133431,-0.753450762, 1.438362405,-0.753373864, 1.322963867
Octopamine, 0.222092607, 1.667621667,-0.474896496, 2.641409395, 2.474061013,-0.474933065, 2.455480609
Ornithine,-0.39147950,-0.39176702,-0.39177781, 0.73474847,-0.39173486,-0.39180845,-0.39168516
Oxalic acid, 0.60429119, 0.46433426, 0.56832877, 0.42487448, 0.78367695, 0.38658572, 1.35309290
"Oxalic acid, allyl octyl ester",-0.61839033,-0.61891042,-0.61892993,-0.61914977,-0.61885225,-0.61898537,-0.61876234
p-Hydroxydiisopropylbenzene,-0.070538857,-0.255042669,-0.258829285,-0.315302538,-0.058054885,-0.178812412,-0.653065365
p-Toluic acid,-0.505928457,-0.511689752,-0.522384037,-0.516327727,-0.568112824,-0.550300612,-0.499348291
Palmitelaidic acid,-0.55033355, 0.41014440,-0.73577614,-0.54871546,-0.14974737,-0.51585358,-0.20823301
Palmitic Acid,-0.303223429, 0.002809993,-0.328373133,-0.404364211, 0.075484594,-0.409556131,-0.401905742
Pantolactone, 0.2619035962, 0.0728172850, 0.2803252132, 0.0010882990, 0.5180717149, 0.3894576155, 0.5655676416
Pantothenic acid,-0.21744984,-0.21799370,-0.21801410,-0.21824399,-0.21793287,-0.21807207, 4.16680101
Pentacosanoic acid,-0.2061860,-0.2061881,-0.2061882,-0.2061891,-0.2061879,-0.2061884,-0.2061875
Pentadecanoic acid,-1.499615906,-0.174252794,-0.250935551,-1.502757233, 0.061086566,-0.138684457, 0.114908163
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",-0.169403747,-0.169633010,-0.169641612,-0.169738519,-0.169607370,-0.169666050,-0.169567734
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",-0.20975697,-0.09514780,-0.16093874,-0.20124638,-0.20976568,-0.20976819,-0.20976398
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-", 0.001766275,-0.169989351,-0.135354689,-0.147326359,-0.115642659,-0.102781837,-0.068318374
Pentanoic acid, 0.74776496,-0.23892770, 0.03506398,-0.30252552,-0.12323292,-0.52019260,-0.37971012
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-", 1.4200633, 1.7948413, 1.3478434,-0.1894705, 1.2008967, 1.3042863, 1.5409561
Pentylone,-0.23245751,-0.23245770,-0.23245770,-0.23245770,-0.23245770,-0.23245770,-0.23245770
Petroselinic acid,-0.22640102,-0.22661560,-0.22662365,-0.22671435,-0.22659160,-0.22664652,-0.22655450
Phenanthridin-6-ol,-0.35933797,-0.36668374,-0.36695937,-0.37006435,-0.36586220,-0.36774237,-0.36459225
"Phenol, 3,5-bis(1,1-dimethylethyl)-",-0.83994418,-0.84111997,-0.84116409,-0.84166109,-0.84098847, 1.97966290,-0.11735981
Phenol, 1.58819656, 0.92220498, 1.11818670, 0.62983714, 1.53283781, 0.98136793, 1.58588126
Phenoxyacetic acid, 0.130418931, 0.085892681, 0.105285210, 0.060960477, 0.118624462, 0.130551949, 0.207523617
phenoxyethanol, 0.103270373,-0.112255062, 0.029385063,-0.296358938, 0.030484626,-0.257064902, 0.080625021
Phenylalanine,-0.197702079,-0.191792384,-0.232591937,-0.384350455,-0.178881908,-0.255212284,-0.091955469
Phenylpropanolamine, 0.23305844, 0.44104972, 0.52886691,-0.48524893, 0.81347725, 0.93854203, 1.04865687
Phlorizin, 0.635908052,-0.888448240,-0.890397621, 0.403011048,-0.882638132,-0.895935152, 0.748958298
Phloroglucinol, 0.88116493, 0.71114435, 0.71589039, 0.47789982, 0.97978309, 0.86179494, 1.14832777
Phosalone, 1.92346245, 2.09657592, 3.08481894, 1.15390181, 1.21977442, 0.36226019, 0.70801085
Phthalazin-1-one,-0.3020023554,-0.3047976698,-0.3049025592,-0.3060841088,-0.3044850480,-0.3052005147,-0.3040017881
Picolinic acid,-0.54201498,-0.57887129,-0.91918712,-0.61294140,-0.48492536,-0.52047574,-0.37336618
Pimelic acid,-0.66491698,-0.40685263,-0.67034156,-0.38237925,-0.48505576,-0.33072211,-0.31001630
Pipecolic acid,-0.27132032,-0.26909507,-0.26919056,-0.27556780,-0.27865313,-0.27691587,-0.27855842
"Piperidine, 1-(1-methylpentyl)-",-0.29447411,-0.29752955,-0.29764420,-0.29893570,-0.29718784, 4.78306964,-0.29665961
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",-0.73231841, 1.36491643, 0.99112283, 0.95187747, 1.03235299, 0.98590719,-0.16337514
"Propanetriol, 2-methyl-",-0.201204679,-0.267470277,-0.374822892,-0.488746794,-0.061153842,-0.109040771,-0.097686086
"Propanoic acid, 2-methyl-", 0.90781779, 0.58111739, 0.68010570, 0.51657092, 0.80783566, 0.57623803, 0.91710300
"Propanoic acid, 2-oxo-", 0.78721058,-0.53657124, 0.82680577,-0.54232362,-0.53517334,-0.53837258, 0.93108617
"Propiophenone, 3',4'-dimethoxy-",-0.3275679458,-0.3324371786,-0.3519204477,-0.3523797997,-0.3523669058,-0.3523726749,-0.3523630091
Propylamine, 0.178758070, 0.014268744, 0.036228214,-0.036770724, 0.114295220, 0.091940684,-0.089180866
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",-0.2961061,-0.2984848,-0.2985741,-0.2995795,-0.2982188,-0.2988276,-0.2978076
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",-0.235502842,-0.113477887,-0.270902420,-0.287294301,-0.368752042,-0.368911674,-0.280612686
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",-0.508204471,-0.409092163,-0.373110660,-0.557610542,-0.582477878,-0.494978321,-0.568429587
Pyroglutamic acid,-0.402467569,-0.393231912,-0.395371402,-0.402480498,-0.401009051,-0.397883538,-0.400768063
Pyrrole-2-carboxylic acid, 0.083127909,-0.073352997,-0.223806415,-0.062226658,-0.371647786,-0.192291797, 0.112023081
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",-0.32635685,-0.32649842,-0.32650373,-0.32656356,-0.32648258,-0.27032928,-0.32645811
"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo-",-0.26688989,-0.28564623,-0.28635003,-0.29427813,-0.28354856,-0.28834929,-0.28030593
Quazodine,-0.271156287,-0.271730985,-0.271752549, 0.295235626,-0.271666712,-0.163997842,-0.271567357
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-0.16337511,-0.22187885,-0.23640392,-0.47066749,-0.45798453,-0.52371530,-0.49390484
"Quinoline, 2,4-dimethyl-",-0.302851365,-0.304338915,-0.304394733,-0.305023504,-0.304172551,-0.304553292,-0.303915380
Ribitol,-0.53196792,-0.55952579,-0.52734485,-0.55960034,-0.53932669,-0.55954913,-0.54289522
"Ribonic acid, 2,3,4,5-tetrakis-",-0.5297777081, 0.7056544111,-0.6170019476,-0.1139025327,-0.3251034270,-0.8494911473,-0.8481607653
S-Methyl-L-cysteine, 1.24777866, 0.87052034, 0.97180147, 0.84940599, 1.11167127, 1.09650866, 1.34179784
Salsoline, 0.274986089,-0.095106552,-0.006666848,-0.092134330, 0.170949360, 0.036466446, 0.385160688
Sedoheptulose anhydride,-0.33263689,-0.33345144,-0.33348200,-0.33382630, 1.43961787,-0.33356883,-0.33321952
Ser-Leu, 0.373947859, 0.296742064,-0.060216813, 0.213843586, 0.180770510, 0.207400652, 0.429987064
Serine,-0.51318396,-0.51364014,-0.51365725,-0.51385007,-0.39936927,-0.51370588,-0.39133744
Sertraline carbamoyl glucuronide,-0.512103223,-0.512103231,-0.512103231,-0.512103224,-0.512103231,-0.512103225,-0.512103223
Sinomenin,-0.36309407,-0.36309454,-0.36309456,-0.36309476,-0.36309449,-0.36309461,-0.36309440
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-", 0.120697878,-0.090850892,-0.088171217,-0.012863126,-0.019171549, 0.130666889, 0.212035189
Spironolactone, 4.40399398,-0.25575790,-0.25588861,-0.25736096,-0.25536834,-0.25625990,-0.25476614
Stearic acid,-0.28826663,-0.45111653,-0.44881129,-0.45124993,-0.45043049,-0.44848560,-0.16727878
"Stigmast-5-ene, 3beta-", 0.19974071, 0.24462905,-0.16518897,-0.19705673, 0.68302137,-0.54347686, 0.44215403
Suberic acid,-0.38227767,-0.40353675,-0.39535617,-0.41096592,-0.44294614,-0.32690357,-0.31761083
Succinic anhydride, 0.65015322, 0.46687206, 0.50774280,-0.09810560, 1.36363282,-0.04007211, 0.09501290
Supraene,-0.332704454,-0.391160544,-0.409656905,-0.508407151,-0.331346950,-0.379273052,-0.287560044
Syringaldehyde,-0.176932038,-0.181286022,-0.271326336,-0.295696728,-0.389100563,-0.263005618,-0.108895004
"Tacrine, N-trimethylsilyl-",-0.3703626422,-0.4189893002,-0.3289014910,-0.2613658858,-0.2814845980,-0.1736034301,-0.2535846297
"Talonic acid, gamma-lactone",-0.41151325,-0.41173413,-0.41174241,-0.41183578,-0.41170942,-0.41176596,-0.41167124
Tartronic acid, 1.5606188, 1.2043892, 2.5544618, 1.2377813, 2.6579897, 1.3137490, 1.5414725
Tetradecanenitrile,-0.48507014,-0.48624100,-0.48628493, 0.76388593,-0.48611005,-0.48640974,-0.48590763
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-", 1.7029026, 1.3533894, 1.4759638, 1.2739834, 1.5071714, 1.2299682, 1.6612679
Thymidine,-0.391786065,-0.391786726,-0.391786751,-0.391787030,-0.391786652,-0.391786822,-0.391786538
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",-0.34167520,-0.34182233,-0.33863084,-0.34189005,-0.33831766,-0.34184354,-0.34178044
Tributyl acetylcitrate, 0.697508735, 1.182185629, 0.631922217, 0.651914396, 1.060902501, 1.640059246, 0.426454752
Tricine,-0.22559086,-0.16656393,-0.22559484,-0.22559646,-0.22559427,-0.22559525,-0.22559360
Triethanolamine,-0.3965536,-0.5503673,-0.5687724,-0.5955058,-0.5622212,-0.5741938,-0.5632172
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",-0.39119128,-0.39218866,-0.39222609,-0.39264767,-0.39207712,-0.39233240,-0.39190469
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,-0.537737816,-0.467274787,-0.626638221,-0.608910106,-0.468939095,-0.520622877,-0.430177102
Trimethylsilyl oct-2-enoate, 1.17868297, 0.99419287, 0.52533380, 0.64795080, 1.51077209, 0.33861119, 2.49134833
Trimidox, 1.328563342, 0.680672644, 0.231685129,-0.173421464,-0.614954028,-0.055818954,-0.612978258
Tris(trimethylsilyl)carbamate, 0.23979910, 0.01971069,-0.25726686,-0.01255624, 0.08618608,-0.03295956, 0.32613989
Trisaminol, 0.812603048, 0.955645053, 0.973384610, 0.768458616, 0.010214300, 0.612959337, 0.464286152
L-Tyrosine, 0.154559271,-0.042630636, 0.081014468, 0.023802575, 0.225678578, 0.086168582, 0.439937863
Undecanedioic acid,-0.248294838,-0.248633109,-0.248645802,-0.248788785,-0.248595277,-0.248681858,-0.248536796
Uracil,-0.008353281, 0.286089524, 0.270563420,-0.077462664,-0.308501254,-0.136672049,-0.586639483
Urea, 0.180006887, 0.502787847, 0.633831512,-0.217967105, 2.399558594,-0.159052466, 0.335239085
Uridine,-0.20662466, 0.06159163, 0.05719900,-0.25768398,-0.37525358,-0.20095545,-0.53455698
Valylglycine, 1.09975398, 1.16842108, 1.10814801, 0.94052361, 1.33404411, 1.14092018, 1.45948076
Vanillylmandelic acid,-0.54890126,-0.55420227,-0.55440118,-0.55664185, 1.52552679,-0.55496622, 2.18718858
Xylazine, 0.184182900,-0.285258617, 0.146078610,-0.034299233,-0.363010189, 0.366430570,-0.442487751
Xylitol, 2.89808610, 2.56567103, 2.34954550, 1.43905650, 2.02417942, 2.12403219, 1.71878918
"Xylonic acid, 2,3,4-tris-O-(trimethylsilyl)-, delta-lactone",-0.49587406,-0.49616983,-0.49618093,-0.49630595,-0.49613675,-0.49621246,-0.49608562
Xylose, 1.08417640, 1.94854510,-0.48394280,-0.48530499,-0.48346146, 1.43457727, 0.85079441
